 GRIDCODE,CVIDE,Fa,USs4ginMUNICIPIO (m2)
       65340 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65341 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65342 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65343 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65344 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65345 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65346 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65347 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65348 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65349 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65350 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65351 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65352 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65353 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65357 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65691 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65692 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65693 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65694 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65695 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65696 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65697 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65698 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65699 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65700 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65701 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65702 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65703 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65704 ,        2001 ,   0.00000000     ,   2.23587072E+09
       65705 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66042 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66043 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66044 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66045 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66046 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66047 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66048 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66049 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66050 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66051 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66052 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66053 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66054 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66055 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66056 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66057 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66394 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66395 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66396 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66397 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66398 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66399 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66400 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66401 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66402 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66403 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66404 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66405 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66406 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66407 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66408 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66409 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66746 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66747 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66748 ,        2001 ,   2.39031226E-03 ,   2.23587072E+09
       66749 ,        2001 ,   1.90932711E-03 ,   2.23587072E+09
       66750 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66751 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66752 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66753 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66754 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66755 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66756 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66757 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66758 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66759 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66760 ,        2001 ,   0.00000000     ,   2.23587072E+09
       66761 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67098 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67099 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67100 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67101 ,        2001 ,   3.33119556E-03 ,   2.23587072E+09
       67102 ,        2001 ,   6.84463512E-03 ,   2.23587072E+09
       67103 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67104 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67105 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67106 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67107 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67108 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67109 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67110 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67111 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67112 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67113 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67452 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67453 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67454 ,        2001 ,   1.09243095E-02 ,   2.23587072E+09
       67455 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67456 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67457 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67458 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67459 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67460 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67461 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67462 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67463 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67464 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67465 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67466 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67804 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67805 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67806 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67807 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67808 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67809 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67810 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67811 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67812 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67813 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67814 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67815 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67816 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67817 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67818 ,        2001 ,   0.00000000     ,   2.23587072E+09
       67819 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68158 ,        2001 ,   5.47138043E-03 ,   2.23587072E+09
       68159 ,        2001 ,   5.92270354E-03 ,   2.23587072E+09
       68160 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68161 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68162 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68163 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68164 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68165 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68166 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68167 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68168 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68169 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68170 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68511 ,        2001 ,   1.39307720E-03 ,   2.23587072E+09
       68512 ,        2001 ,   2.84931948E-03 ,   2.23587072E+09
       68513 ,        2001 ,   2.63974862E-03 ,   2.23587072E+09
       68514 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68515 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68516 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68517 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68518 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68519 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68520 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68521 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68522 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68523 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68864 ,        2001 ,   2.38823495E-03 ,   2.23587072E+09
       68865 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68866 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68867 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68868 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68869 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68870 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68871 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68872 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68873 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68874 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68875 ,        2001 ,   0.00000000     ,   2.23587072E+09
       68876 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69217 ,        2001 ,   9.32394248E-03 ,   2.23587072E+09
       69218 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69219 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69220 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69221 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69222 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69223 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69224 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69225 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69226 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69227 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69228 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69229 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69568 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69569 ,        2001 ,   1.33375777E-03 ,   2.23587072E+09
       69570 ,        2001 ,   5.99631015E-03 ,   2.23587072E+09
       69571 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69572 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69573 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69574 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69575 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69576 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69577 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69578 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69579 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69580 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69581 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69582 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69583 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69921 ,        2001 ,   2.43003931E-04 ,   2.23587072E+09
       69922 ,        2001 ,   2.23025605E-02 ,   2.23587072E+09
       69923 ,        2001 ,   7.43373856E-03 ,   2.23587072E+09
       69924 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69925 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69926 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69927 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69928 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69929 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69930 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69931 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69932 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69933 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69934 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69935 ,        2001 ,   0.00000000     ,   2.23587072E+09
       69936 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70273 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70274 ,        2001 ,   1.43183498E-02 ,   2.23587072E+09
       70275 ,        2001 ,   3.12265679E-02 ,   2.23587072E+09
       70276 ,        2001 ,   9.91093367E-03 ,   2.23587072E+09
       70277 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70278 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70279 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70280 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70281 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70282 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70283 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70284 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70285 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70286 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70287 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70288 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70627 ,        2001 ,   1.24267144E-02 ,   2.23587072E+09
       70628 ,        2001 ,   2.41104048E-02 ,   2.23587072E+09
       70629 ,        2001 ,   2.38472658E-05 ,   2.23587072E+09
       70630 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70631 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70632 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70633 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70634 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70635 ,        2001 ,   0.00000000     ,   2.23587072E+09
       70636 ,        2001 ,   1.25177228E-03 ,   2.23587072E+09
       70637 ,        2001 ,   7.98616465E-03 ,   2.23587072E+09
