 GRIDCODE,CVIDE,Fv,USs4ginMUNICIPIO (m2)
       64641 ,        2001 ,   1.48243457E-03 ,   5.06845880E+10
       64642 ,        2001 ,   1.50829961E-03 ,   5.06845880E+10
       64643 ,        2001 ,   1.59180770E-03 ,   5.06845880E+10
       64644 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64645 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64646 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64647 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64648 ,        2001 ,   1.57858222E-03 ,   5.06845880E+10
       64649 ,        2001 ,   5.24576171E-04 ,   5.06845880E+10
       64952 ,        2001 ,   1.24858401E-03 ,   5.06845880E+10
       64953 ,        2001 ,   5.34209947E-04 ,   5.06845880E+10
       64988 ,        2001 ,   2.25594835E-04 ,   5.06845880E+10
       64989 ,        2001 ,   1.21297757E-03 ,   5.06845880E+10
       64990 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64991 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64992 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64993 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64994 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64995 ,        2001 ,   1.55104930E-03 ,   5.06845880E+10
       64996 ,        2001 ,   1.58440100E-03 ,   5.06845880E+10
       64997 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64998 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       64999 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65000 ,        2001 ,   1.54581270E-03 ,   5.06845880E+10
       65001 ,        2001 ,   5.09633741E-04 ,   5.06845880E+10
       65305 ,        2001 ,   8.94466997E-04 ,   5.06845880E+10
       65306 ,        2001 ,   3.77059973E-06 ,   5.06845880E+10
       65339 ,        2001 ,   1.64077908E-04 ,   5.06845880E+10
       65340 ,        2001 ,   1.19468034E-03 ,   5.06845880E+10
       65341 ,        2001 ,   1.54724950E-03 ,   5.06845880E+10
       65342 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65343 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65344 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65345 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65346 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65347 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65348 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65349 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65350 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65351 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65352 ,        2001 ,   1.59733335E-03 ,   5.06845880E+10
       65353 ,        2001 ,   5.71435376E-04 ,   5.06845880E+10
       65357 ,        2001 ,   4.61201853E-05 ,   5.06845880E+10
       65691 ,        2001 ,   7.95175802E-05 ,   5.06845880E+10
       65692 ,        2001 ,   1.11211208E-03 ,   5.06845880E+10
       65693 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65694 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65695 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65696 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65697 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65698 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65699 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65700 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65701 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65702 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65703 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       65704 ,        2001 ,   1.59294892E-03 ,   5.06845880E+10
       65705 ,        2001 ,   6.00478961E-04 ,   5.06845880E+10
       66042 ,        2001 ,   3.66844205E-07 ,   5.06845880E+10
       66043 ,        2001 ,   3.96676594E-04 ,   5.06845880E+10
       66044 ,        2001 ,   1.48541946E-03 ,   5.06845880E+10
       66045 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66046 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66047 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66048 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66049 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66050 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66051 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66052 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66053 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66054 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66055 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66056 ,        2001 ,   1.59457140E-03 ,   5.06845880E+10
       66057 ,        2001 ,   6.79839810E-04 ,   5.06845880E+10
       66394 ,        2001 ,   4.37101050E-10 ,   5.06845880E+10
       66395 ,        2001 ,   1.03001890E-03 ,   5.06845880E+10
       66396 ,        2001 ,   1.55659276E-03 ,   5.06845880E+10
       66397 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66398 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66399 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66400 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66401 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66402 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66403 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66404 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66405 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66406 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66407 ,        2001 ,   1.57255540E-03 ,   5.06845880E+10
       66408 ,        2001 ,   8.57596169E-04 ,   5.06845880E+10
       66409 ,        2001 ,   7.11669738E-04 ,   5.06845880E+10
       66746 ,        2001 ,   4.17513656E-05 ,   5.06845880E+10
       66747 ,        2001 ,   1.11821794E-03 ,   5.06845880E+10
       66748 ,        2001 ,   1.49267400E-03 ,   5.06845880E+10
       66749 ,        2001 ,   1.51389197E-03 ,   5.06845880E+10
       66750 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66751 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66752 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66753 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66754 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66755 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66756 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66757 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66758 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66759 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       66760 ,        2001 ,   1.26074965E-03 ,   5.06845880E+10
       66761 ,        2001 ,   9.15160126E-06 ,   5.06845880E+10
       67098 ,        2001 ,   6.07035690E-06 ,   5.06845880E+10
       67099 ,        2001 ,   4.49979088E-05 ,   5.06845880E+10
       67100 ,        2001 ,   1.54011673E-03 ,   5.06845880E+10
       67101 ,        2001 ,   1.45116856E-03 ,   5.06845880E+10
       67102 ,        2001 ,   1.29617867E-03 ,   5.06845880E+10
       67103 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67104 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67105 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67106 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67107 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67108 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67109 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67110 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67111 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67112 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67113 ,        2001 ,   7.20540353E-04 ,   5.06845880E+10
       67452 ,        2001 ,   5.84961745E-05 ,   5.06845880E+10
       67453 ,        2001 ,   1.56636117E-03 ,   5.06845880E+10
       67454 ,        2001 ,   1.11621025E-03 ,   5.06845880E+10
       67455 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67456 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67457 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67458 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67459 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67460 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67461 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67462 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67463 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67464 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67465 ,        2001 ,   9.03580629E-04 ,   5.06845880E+10
       67466 ,        2001 ,   6.87199963E-06 ,   5.06845880E+10
       67804 ,        2001 ,   3.30802613E-05 ,   5.06845880E+10
       67805 ,        2001 ,   1.13295100E-03 ,   5.06845880E+10
       67806 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67807 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67808 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67809 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67810 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67811 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67812 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67813 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67814 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67815 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67816 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       67817 ,        2001 ,   1.59708317E-03 ,   5.06845880E+10
       67818 ,        2001 ,   2.22423769E-04 ,   5.06845880E+10
       67819 ,        2001 ,   3.10406494E-06 ,   5.06845880E+10
       68158 ,        2001 ,   1.03040226E-03 ,   5.06845880E+10
       68159 ,        2001 ,   1.33684825E-03 ,   5.06845880E+10
       68160 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68161 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68162 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68163 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68164 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68165 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68166 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68167 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68168 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68169 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68170 ,        2001 ,   1.11466961E-03 ,   5.06845880E+10
       68511 ,        2001 ,   1.10460981E-03 ,   5.06845880E+10
       68512 ,        2001 ,   1.47242565E-03 ,   5.06845880E+10
       68513 ,        2001 ,   1.48167065E-03 ,   5.06845880E+10
       68514 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68515 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68516 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68517 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68518 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68519 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68520 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68521 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68522 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68523 ,        2001 ,   7.92889856E-04 ,   5.06845880E+10
       68864 ,        2001 ,   9.57923708E-04 ,   5.06845880E+10
       68865 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68866 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68867 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68868 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68869 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68870 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68871 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68872 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68873 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68874 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68875 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       68876 ,        2001 ,   1.08755077E-03 ,   5.06845880E+10
       69217 ,        2001 ,   6.86764251E-04 ,   5.06845880E+10
       69218 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69219 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69220 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69221 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69222 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69223 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69224 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69225 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69226 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69227 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69228 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69229 ,        2001 ,   1.38410425E-03 ,   5.06845880E+10
       69568 ,        2001 ,   1.05375664E-04 ,   5.06845880E+10
       69569 ,        2001 ,   2.36971566E-04 ,   5.06845880E+10
       69570 ,        2001 ,   1.28465635E-03 ,   5.06845880E+10
       69571 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69572 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69573 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69574 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69575 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69576 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69577 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69578 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69579 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69580 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69581 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69582 ,        2001 ,   1.56570890E-03 ,   5.06845880E+10
       69583 ,        2001 ,   3.17379599E-05 ,   5.06845880E+10
       69921 ,        2001 ,   6.07103575E-04 ,   5.06845880E+10
       69922 ,        2001 ,   5.01422735E-04 ,   5.06845880E+10
       69923 ,        2001 ,   1.27019128E-03 ,   5.06845880E+10
       69924 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69925 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69926 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69927 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69928 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69929 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69930 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69931 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69932 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69933 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69934 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       69935 ,        2001 ,   1.47186744E-03 ,   5.06845880E+10
       69936 ,        2001 ,   7.10633230E-06 ,   5.06845880E+10
       70273 ,        2001 ,   1.50075111E-05 ,   5.06845880E+10
       70274 ,        2001 ,   7.49583531E-04 ,   5.06845880E+10
       70275 ,        2001 ,   1.30853252E-04 ,   5.06845880E+10
       70276 ,        2001 ,   1.16091373E-03 ,   5.06845880E+10
       70277 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70278 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70279 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70280 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70281 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70282 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70283 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70284 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70285 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70286 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70287 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70288 ,        2001 ,   9.45633510E-04 ,   5.06845880E+10
       70627 ,        2001 ,   5.64220012E-04 ,   5.06845880E+10
       70628 ,        2001 ,   4.81295370E-04 ,   5.06845880E+10
       70629 ,        2001 ,   1.59706699E-03 ,   5.06845880E+10
       70630 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70631 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70632 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70633 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70634 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70635 ,        2001 ,   1.59811892E-03 ,   5.06845880E+10
       70636 ,        2001 ,   1.54289894E-03 ,   5.06845880E+10
       70637 ,        2001 ,   1.24582183E-03 ,   5.06845880E+10
