GRIDCODE,CVE_ENT&CVE_MUN,Fa,USs4ginMUNICIPIO (m2)
19641,29008,0.495653376,82179672.98
19641,29007,0.146250917,35564774.79
19641,29004,0.044676942,111577186.3
19641,21128,0.248458504,89445257.08
19641,21128,0.087845038,89445257.08
19642,29008,0.024835737,82179672.98
19642,29007,0.4996093,35564774.79
19642,29007,0.016938311,35564774.79
19642,21108,0.007909881,128913387.2
19642,21128,0.000386734,89445257.08
19642,21128,0.020867075,89445257.08
19643,21108,0.37837832,128913387.2
19643,21108,0.025739984,128913387.2
19643,21137,0.061747598,139490911.9
19644,21067,0.031975509,169426719.1
19644,21108,0.009921819,128913387.2
19644,21108,0.027265085,128913387.2
19644,21137,0.012383964,139490911.9
19644,21137,0.002618182,139490911.9
19645,21067,0.300013972,169426719.1
19645,21067,0.041642687,169426719.1
19645,21093,0.032489154,42577382.48
19645,21137,0.007779072,139490911.9
19645,21179,0.000978182,181439502.3
19646,21067,0.086427139,169426719.1
19646,21067,0.086591418,169426719.1
19646,21093,0.024505302,42577382.48
19646,21093,0.422494866,42577382.48
19647,21058,0.317734256,18762142.53
19647,30025,0.007113775,74507383.75
19648,21058,0.246876495,18762142.53
19648,21116,0.279418929,97363177.89
19648,30079,0.031138761,50858992.14
19648,30025,0.001729032,74507383.75
19649,21050,0.08876548,66917993.62
19649,21050,0.002329498,66917993.62
19649,21116,0.292846501,97363177.89
19649,21116,0.087274284,97363177.89
19649,30046,0.014018692,75770357.65
19649,30079,0.129352558,50858992.14
19649,30079,0.16777631,50858992.14
19650,21050,0.013841333,66917993.62
19650,21050,0.060410316,66917993.62
19650,21116,0.025121843,97363177.89
19650,21116,0.006481532,97363177.89
19650,30024,0.124557783,211181742.1
19650,30024,0.065216593,211181742.1
19650,30046,0.292273601,75770357.65
19650,30079,0.107996561,50858992.14
19650,30188,0.021350392,76318413.57
19650,30188,0.030862918,76318413.57
19651,30024,0.066239366,211181742.1
19651,30024,0.010413073,211181742.1
19651,30046,0.005767728,75770357.65
19651,30162,0.259295865,30317927.99
19651,30162,0.000367376,30317927.99
19651,30162,0.019667571,30317927.99
19651,30188,0.220897628,76318413.57
19651,30188,0.00952957,76318413.57
19652,30024,0.186006905,211181742.1
19652,30024,0.002716031,211181742.1
19652,30024,0.00602509,211181742.1
19652,30088,0.035160385,34992370.23
19652,30088,0.012674878,34992370.23
19652,30134,0.00014156,304788047.9
19652,30162,0.365031993,30317927.99
19653,30017,0.032547155,49734039.19
19653,30017,0.002986478,49734039.19
19653,30024,0.010019729,211181742.1
19653,30024,0.133720839,211181742.1
19653,30024,0.009953422,211181742.1
19653,30024,0.040444235,211181742.1
19653,30088,0.096431712,34992370.23
19653,30088,0.130476958,34992370.23
19653,30088,0.190195675,34992370.23
19653,30088,0.053663476,34992370.23
19653,30134,0.033288196,304788047.9
19653,30134,0.002094431,304788047.9
19653,30134,0.009652926,304788047.9
19653,30162,3.81604E-06,30317927.99
19654,30017,0.000246281,49734039.19
19654,30024,0.013316369,211181742.1
19654,30024,0.000251507,211181742.1
19654,30024,0.042973109,211181742.1
19654,30024,0.034277322,211181742.1
19654,30024,0.006267563,211181742.1
19654,30126,0.001158192,368651712
19654,30134,0.003737868,304788047.9
19654,30134,0.042047853,304788047.9
19654,30134,0.010768448,304788047.9
19654,30134,0.019572902,304788047.9
19654,30134,0.120921401,304788047.9
19655,30126,0.032624441,368651712
19655,30126,0.039948192,368651712
19655,30126,0.010675799,368651712
19655,30126,0.000260059,368651712
19655,30134,0.003290472,304788047.9
19655,30134,0.104653811,304788047.9
19655,30134,0.004046017,304788047.9
19655,30134,0.052761738,304788047.9
19656,30126,0.039344619,368651712
19656,30126,0.033642402,368651712
19656,30126,0.134848643,368651712
19656,30126,0.006336796,368651712
19656,30134,0.006709436,304788047.9
19657,30016,0.121973237,23944070.72
19657,30126,0.166564777,368651712
19657,30126,0.008732956,368651712
19657,30126,0.010760228,368651712
19657,30193,0.037448273,58911572.3
19658,30016,0.367875124,23944070.72
19658,30193,0.250638045,58911572.3
19741,04010,0.002742718,145707027.3
19741,23004,0.000934596,1529501141
19742,23004,0.005664564,1529501141
19745,23004,0.003775825,1529501141
19746,23004,0.002696927,1529501141
19909,14043,0.001259418,443691592.7
19910,14043,0.037451168,443691592.7
19911,14043,0.010833058,443691592.7
19912,14043,0.000565727,443691592.7
19914,14043,0.000870435,443691592.7
19914,14027,0.044811118,197402717.4
19915,14043,2.32975E-05,443691592.7
19915,14021,0.00805954,158240251.2
19915,14021,0.000132752,158240251.2
19915,14027,0.001237511,197402717.4
19915,14027,0.160340501,197402717.4
19915,14027,0.059780138,197402717.4
19915,14027,0.001095171,197402717.4
19916,14021,0.011426183,158240251.2
19916,14021,1.69695E-05,158240251.2
19916,14027,0.022860391,197402717.4
19916,14027,0.112135124,197402717.4
19916,14027,0.036321312,197402717.4
19916,14027,5.1273E-05,197402717.4
19917,14027,0.055715272,197402717.4
19917,14027,0.012418111,197402717.4
19917,14027,0.023707369,197402717.4
19918,14027,0.000137952,197402717.4
19920,06008,0.209353047,39463678.42
19921,06008,0.543404704,39463678.42
19923,06003,0.022948112,149696070.3
19923,14122,0.026050093,99232702.73
19923,14122,0.007883341,99232702.73
19924,06003,0.230736365,149696070.3
19924,14122,0.201646915,99232702.73
19924,14122,0.000103769,99232702.73
19925,06010,0.093957503,126369494.6
19925,06003,0.06514611,149696070.3
19925,06005,0.029143519,334515006.4
19926,06005,0.073919639,334515006.4
19926,14103,0.404749529,74194247.68
19926,14108,0.000713397,331881917.7
19927,14103,0.460544598,74194247.68
19927,14108,0.062337238,331881917.7
19928,14108,0.013556687,331881917.7
19928,14108,0.050286345,331881917.7
19928,14087,0.003095562,39023622.34
19929,14108,0.017719464,331881917.7
19929,14087,0.252058838,39023622.34
19930,14087,0.010358936,39023622.34
19936,14049,0.045433588,179072475.9
19936,14049,0.007901974,179072475.9
19937,14056,0.792803899,7527234.679
19937,14049,0.069820344,179072475.9
19937,14049,0.067007918,179072475.9
19938,16012,0.001252556,387171876.3
19938,16068,7.39743E-07,184346221
19938,14056,0.00995937,7527234.679
19938,14049,0.020939919,179072475.9
19939,16083,0.014197587,337355251.5
19939,16068,0.10640175,184346221
19940,16083,0.050815482,337355251.5
19940,16068,0.165100669,184346221
19941,16058,0.011299735,63406377.39
19941,16058,0.134836592,63406377.39
19941,16083,0.001926409,337355251.5
19941,16083,0.004947734,337355251.5
19941,16083,0.007935847,337355251.5
19941,16068,0.000173993,184346221
19942,16058,0.042788057,63406377.39
19942,16058,0.104096669,63406377.39
19942,16058,0.040889561,63406377.39
19942,16102,0.007848515,336274287
19943,16058,0.027930955,63406377.39
19943,16058,0.143445551,63406377.39
19943,16102,0.030681104,336274287
19943,16102,0.001048279,336274287
19944,16102,0.050420544,336274287
19944,16102,0.052855885,336274287
19945,16111,0.011259562,50032082.35
19945,16111,0.13365356,50032082.35
19945,16111,0.173479523,50032082.35
19945,16090,0.00055313,73142815.48
19945,16102,0.001634025,336274287
19946,16111,0.094737336,50032082.35
19946,16111,0.186210588,50032082.35
19946,16090,0.30575968,73142815.48
19946,16090,0.001168598,73142815.48
19947,16079,0.065458891,307735085
19947,16066,0.009394623,188596072.8
19948,16079,0.045818392,307735085
19949,16079,0.06119948,307735085
19949,16066,0.101592399,188596072.8
19950,16082,0.001645312,310068058.7
19950,16079,0.02652447,307735085
19950,16066,0.168355889,188596072.8
19951,16082,0.003949734,310068058.7
19951,16001,0.094879798,107462176.4
19951,16039,0.071675686,60296703.09
19951,16066,0.044364192,188596072.8
19951,16053,0.008780674,599163848
19952,16082,0.003478728,310068058.7
19952,16049,0.06424649,28269787.81
19952,16001,0.27067124,107462176.4
19952,16001,0.119552068,107462176.4
19952,16001,0.022453682,107462176.4
19952,16053,0.003355579,599163848
19953,16049,0.153550665,28269787.81
19953,16049,0.002863789,28269787.81
19953,16001,0.01292249,107462176.4
19953,16001,0.011866819,107462176.4
19953,16053,0.003965608,599163848
19957,16101,0.797890479,51238404.84
19958,16101,0.038453724,51238404.84
19962,16047,0.183782521,93512267.55
19962,16047,0.286466446,93512267.55
19962,16112,0.032150314,259666947.3
19963,16047,0.09801022,93512267.55
19963,16112,0.129563593,259666947.3
19963,16112,0.000202267,259666947.3
19963,16112,0.113716991,259666947.3
19964,16112,0.209041533,259666947.3
19964,16112,0.007418959,259666947.3
19965,15111,0.032557252,220644887.9
19965,16112,0.097324508,259666947.3
19966,15114,0.010287253,340899441.2
19966,15111,0.30253085,220644887.9
19967,15114,0.133005738,340899441.2
19967,15111,0.120125454,220644887.9
19968,15114,0.002546261,340899441.2
19968,15114,0.092950974,340899441.2
19968,15114,0.025102354,340899441.2
19968,15114,0.046257938,340899441.2
19969,15114,0.000773349,340899441.2
19969,15114,0.001702666,340899441.2
19969,15114,0.047548601,340899441.2
19969,15114,0.071392192,340899441.2
19969,15005,0.001471618,397074190.4
19969,15005,0.051089663,397074190.4
19969,15005,0.040301063,397074190.4
19970,15042,0.000256915,289374546.8
19970,15005,0.081035311,397074190.4
19970,15005,0.028739489,397074190.4
19970,15005,0.062980936,397074190.4
19970,15005,0.0009335,397074190.4
19971,15106,0.089945672,308553329
19971,15087,0.095120592,122862622.2
19971,15005,0.089328893,397074190.4
19971,15005,0.005872975,397074190.4
19972,15106,0.088063318,308553329
19972,15106,0.00287128,308553329
19972,15087,0.291162838,122862622.2
19972,15067,0.100325617,56103469.28
19973,15115,0.183423359,28695763.41
19973,15115,0.110916468,28695763.41
19973,15115,0.091354277,28695763.41
19973,15106,0.00208451,308553329
19973,15087,0.005860288,122862622.2
19973,15087,0.074359991,122862622.2
19973,15087,0.003836279,122862622.2
19973,15067,0.005877609,56103469.28
19973,15067,0.35960534,56103469.28
19973,15067,0.022554483,56103469.28
19973,15067,0.216806377,56103469.28
19973,15067,0.089148807,56103469.28
19973,15051,0.005264398,111456069.8
19973,15051,0.003010056,111456069.8
19973,15051,0.079082689,111456069.8
19974,15115,0.436866908,28695763.41
19974,15115,0.170432085,28695763.41
19974,15067,0.14077679,56103469.28
19974,15067,0.019389596,56103469.28
19974,15051,0.115112921,111456069.8
19974,15051,0.012007315,111456069.8
19975,15051,0.019321284,111456069.8
19975,15037,0.091198318,37051194.7
19979,15099,0.058679299,160600147.6
19979,15058,1,5600543.545
19979,15031,0.014080328,23617352.13
19980,15099,0.004809977,160600147.6
19980,15099,0.068215675,160600147.6
19980,15070,0.840172159,1458395.082
19980,15031,0.664571669,23617352.13
19980,15031,0.244303681,23617352.13
19980,15029,0.118929469,23120295.04
19980,15029,0.008433397,23120295.04
19981,15099,0.062317547,160600147.6
19981,15099,0.012807603,160600147.6
19981,15039,0.085908252,114421073.7
19981,15031,0.025504674,23617352.13
19981,15029,0.860524566,23120295.04
19981,15029,0.000873278,23120295.04
19983,15039,0.000345,114421073.7
19983,15039,0.000299461,114421073.7
19983,21180,0.022199286,209175669.1
19984,21180,0.239255132,209175669.1
19985,29020,0.045315713,84890317.19
19985,29015,0.011851577,67499955.23
19985,29012,0.162470474,78374178.74
19985,21134,0.190272421,49413908.97
19985,21180,0.177980414,209175669.1
19986,29015,0.075325817,67499955.23
19986,29012,0.384644901,78374178.74
19987,29024,0.123303308,26962195.99
19987,29015,0.052484701,67499955.23
19987,29014,0.11148986,146014005.4
19987,29012,0.006162098,78374178.74
19988,29043,0.012505526,36576734.67
19988,29040,0.509798973,84476315.89
19988,29033,0.062992376,48738378.82
19988,29024,0.266261777,26962195.99
19988,29014,0.000359107,146014005.4
19988,29002,0.018541828,11546166.85
19988,29001,0.225367348,11329640.15
19989,29043,0.971383608,36576734.67
19989,29040,0.103744359,84476315.89
19989,29038,0.014626481,36215699.18
19989,29038,0.001320409,36215699.18
19989,29033,0.007070871,48738378.82
19989,29031,0.009039395,111704350.7
19989,29031,0.016267469,111704350.7
19989,29026,0.356553877,25743118.86
19989,29026,0.00011517,25743118.86
19989,29005,0.226706743,39721516.59
19989,29005,0.078716912,39721516.59
19989,29002,0.311776192,11546166.85
19989,29001,0.394217826,11329640.15
19990,29052,0.022501872,32938167.53
19990,29039,0.403426827,41271282.95
19990,29038,0.924396233,36215699.18
19990,29038,0.010556227,36215699.18
19990,29035,0.009383306,14170579.54
19990,29031,0.032035795,111704350.7
19990,29031,0.000846305,111704350.7
19990,29026,0.034056244,25743118.86
19990,29009,0.295775498,16282072.84
19990,29005,0.33246166,39721516.59
19990,29005,0.079189252,39721516.59
19991,29052,0.003510472,32938167.53
19991,29039,0.521893692,41271282.95
19991,29038,0.049100649,36215699.18
19991,29035,0.990616694,14170579.54
19991,29031,0.000555737,111704350.7
19991,29030,0.083873198,61583543.83
19991,29013,0.146113137,252907174.1
19992,29030,0.001822279,61583543.83
19992,29013,0.12018086,252907174.1
19992,29004,0.018487979,111577186.3
19993,29013,0.040204871,252907174.1
19993,29008,0.163497561,82179672.98
19993,29004,0.499627193,111577186.3
19994,29008,0.120721981,82179672.98
19994,29007,0.003480232,35564774.79
19994,29004,0.273048331,111577186.3
19994,29004,0.000748532,111577186.3
19994,21094,0.022513568,191475468.9
19995,29008,0.00186154,82179672.98
19995,29007,0.33372124,35564774.79
19995,21094,0.026218953,191475468.9
19995,21094,0.019547439,191475468.9
19995,21094,7.66825E-05,191475468.9
19995,21108,0.178556186,128913387.2
19995,21108,0.001169118,128913387.2
19996,21094,4.70324E-06,191475468.9
19996,21094,0.00150996,191475468.9
19996,21108,0.071348852,128913387.2
19996,21108,0.129829059,128913387.2
19996,21170,0.060861717,212966745.7
19997,21067,0.010844865,169426719.1
19997,21108,0.008261996,128913387.2
19997,21170,0.062404372,212966745.7
19997,21170,0.111975308,212966745.7
19997,21170,0.012369961,212966745.7
19997,21170,0.005577181,212966745.7
19998,21067,0.172492448,169426719.1
19998,21067,0.001206711,169426719.1
19998,21067,0.038846178,169426719.1
19998,21170,0.083262126,212966745.7
19998,21170,0.039562179,212966745.7
19998,21170,0.003217987,212966745.7
19998,30128,0.018816317,336640009.9
19998,30128,0.009847723,336640009.9
19999,21067,0.176547552,169426719.1
19999,21093,0.122384691,42577382.48
19999,30128,0.067464513,336640009.9
20000,21093,0.031440336,42577382.48
20000,30128,0.000910509,336640009.9
20000,30025,0.212702708,74507383.75
20001,30079,0.144132032,50858992.14
20001,30025,0.294850914,74507383.75
20002,30046,0.000325195,75770357.65
20002,30046,0.105918864,75770357.65
20002,30079,0.369991311,50858992.14
20002,30079,0.049612468,50858992.14
20002,30092,0.054936354,50544098.36
20002,30164,0.038889102,59770045.63
20002,30164,0.005581935,59770045.63
20002,30025,0.105477041,74507383.75
20002,30025,0.00211985,74507383.75
20003,30038,0.002729104,129539572.9
20003,30046,0.001701096,75770357.65
20003,30046,0.497690787,75770357.65
20003,30092,0.138379515,50544098.36
20003,30164,0.415002608,59770045.63
20003,30164,0.169344458,59770045.63
20003,30025,0.011900201,74507383.75
20004,30024,4.47622E-05,211181742.1
20004,30024,0.013545151,211181742.1
20004,30024,0.008900483,211181742.1
20004,30024,0.001884182,211181742.1
20004,30038,0.115523808,129539572.9
20004,30038,0.0142863,129539572.9
20004,30038,0.006109662,129539572.9
20004,30046,0.082304036,75770357.65
20004,30092,0.020277842,50544098.36
20004,30092,0.023264658,50544098.36
20004,30164,0.026880032,59770045.63
20004,30164,0.071667195,59770045.63
20004,30164,0.27263467,59770045.63
20005,30024,0.005423725,211181742.1
20005,30024,0.054815428,211181742.1
20005,30024,0.012393477,211181742.1
20005,30038,0.038969623,129539572.9
20005,30038,0.000300176,129539572.9
20005,30088,0.134488315,34992370.23
20005,30088,0.188832663,34992370.23
20005,30088,0.022462133,34992370.23
20005,30088,0.025683303,34992370.23
20006,30017,0.581404967,49734039.19
20006,30017,0.021787668,49734039.19
20006,30024,6.93714E-05,211181742.1
20006,30024,5.37914E-05,211181742.1
20006,30065,0.004851733,218150582.4
20006,30065,0.043740398,218150582.4
20006,30088,0.098612648,34992370.23
