GRIDCODE,CVENTMUN,Suma de Fter
10871,7021,0.27845232
10876,7014,0.750213089
10877,7014,0.249786911
10879,7026,0.229815716
10879,7066,0.58920897
10881,7031,0.048992766
10881,7082,0.60887108
10882,7031,0.075700936
10889,7059,0.044802101
10890,7059,0.057682419
10892,7059,0.09541668
10893,7059,0.092283185
10894,7059,0.01935085
11131,12048,0.035015601
11131,12057,0.007077576
11132,12057,0.022348467
11133,12057,0.046338858
11134,12057,0.045553138
11136,12057,0.057376512
11141,12011,0.280107787
11145,12029,0.058937099
11146,12029,0.103199805
11147,12029,0.0617981
11151,12044,0.606709382
11152,12051,0.402371186
11153,12051,0.168124536
11154,12051,0.187929744
11156,12076,0.026631437
11157,12010,0.156747599
11157,12072,0.897069449
11157,12076,0.058627378
11159,12009,0.087313034
11159,12020,0.643485806
11160,12066,0.054043438
11161,12043,0.022483485
11161,12066,0.146490605
11161,12069,0.066170626
11164,20242,0.308722979
11165,20348,0.010632909
11166,20348,0.451542301
11166,20469,0.007240597
11167,20208,0.163247031
11167,20469,0.48453714
11167,20528,0.193635337
11168,20208,0.144232762
11168,20469,0.112271041
11169,20208,0.24529127
11169,20210,0.051864983
11170,20210,0.430961072
11170,20480,0.722198336
11171,20210,0.395447251
11171,20239,0.15074874
11171,20397,0.084954945
11171,20408,0.840128194
11171,20480,0.245456782
11172,20172,0.964778839
11172,20258,0.105827392
11172,20370,1
11172,20383,1
11172,20408,0.159871806
11172,20423,0.068667945
11173,20172,0.035221161
11173,20258,0.333513798
11174,20331,1
11174,20492,0.217568915
11174,20562,0.40947852
11175,20046,0.127820859
11176,20046,0.341884006
11176,20569,0.128354927
11177,20046,0.003690062
11178,20161,1
11178,20487,0.685455289
11179,20487,0.314544711
11180,20294,0.815302579
11181,20193,0.861681771
11182,20193,0.001942374
11182,20504,0.107692604
11182,20544,0.31755097
11183,20544,0.35018936
11184,20035,1
11184,20191,0.893153244
11184,20267,1
11184,20363,0.43145113
11185,20191,0.106846757
11185,20262,0.223187092
11185,20496,0.515535551
11186,20442,0.041189472
11186,20473,0.004020338
11187,20097,0.183780219
11187,20201,0.700320674
11187,20280,0.006737647
11187,20442,0.553675846
11188,20097,0.560643601
11188,20100,0.204407551
11188,20128,0.678671636
11188,20156,0.340682922
11188,20216,1
11189,20100,0.795592449
11189,20156,0.010499591
11189,20257,0.259994163
11190,20189,0.081096173
11190,20554,0.457995885
11191,20189,0.286983766
11191,20554,0.012279979
11193,20190,0.035556406
11194,20190,0.089163988
11194,20498,0.313087336
11195,20190,0.169554377
11204,30091,0.074827406
11205,30091,0.05584042
11205,30210,0.025498569
11206,30210,0.057117613
11207,30210,0.052774613
11208,30210,0.010225684
11211,30210,0.105138048
11212,30210,0.020232704
11219,7092,0.277354239
11220,7092,0.309133823
11221,7092,0.363334338
11222,7021,0.234685004
11222,7092,0.009113883
11223,7021,0.404454497
11223,7060,0.176776471
11224,7018,0.650758751
11224,7090,0.153021999
11225,7067,0.105930046
11227,7072,0.297107392
11228,7118,0.220714638
11229,7081,0.438602475
11229,7118,0.779285362
11230,7039,0.057716868
11230,7081,0.365908624
11231,7081,0.1954889
11232,7066,0.410791029
11233,7031,0.10605845
11233,7082,0.162271318
11233,7109,0.045979618
11234,7031,0.002780686
11234,7082,0.228857602
11235,7031,0.002638478
11236,7031,0.013207564
11237,7031,0.071653147
11238,7031,0.083575065
11239,7031,0.076390228
11240,7031,0.077746545
11242,7059,0.067305812
11243,7059,0.026122303
11244,7059,0.067333933
11245,7059,0.045839101
11481,12048,0.048424019
11484,12048,0.153429791
11484,12057,0.012453388
11485,12057,0.080681266
11487,12057,0.062130959
11488,12057,0.038177621
11489,12057,0.021219852
11493,12054,0.040458956
11494,12011,0.358290257
11494,12032,0.050536153
11494,12054,0.014678023
11496,12032,0.331769769
11497,12029,0.052408252
11497,12032,0.027850815
11498,12029,0.040953573
11499,12029,0.019270178
11502,12029,0.092719544
11503,12044,0.031658102
11504,12044,0.361632517
11505,12028,0.130330036
11505,12051,0.059470963
11506,12028,0.012552856
11507,12028,0.200404476
11507,12079,0.928533869
11508,12079,0.071466131
11509,12010,0.229729757
11509,12028,0.060856026
11510,12010,0.084717132
11510,12072,0.042740558
11511,12020,0.164371789
11512,12020,0.084396739
11512,12066,0.0202673
11512,12069,0.49450781
11513,12066,0.05928003
11513,12069,0.053483128
11514,12004,0.336912578
11514,12066,0.167140232
11514,12069,0.385838436
11515,12004,0.509148055
11516,20152,0.04773275
11518,20348,0.00105645
11518,20461,0.583570771
11518,20537,0.151944102
11519,20461,0.341947556
11520,20528,0.760763208
11521,20528,0.045601455
11521,20549,0.130619673
11523,20210,0.121726694
11524,20239,0.849251261
11524,20317,1
11525,20423,0.246906019
11526,20339,0.065088222
11526,20423,0.684426036
11526,20536,0.367516481
11527,20140,0.14080222
11527,20147,1
11527,20332,1
11527,20479,1
11527,20518,0.774308503
11527,20562,0.59052148
11528,20140,0.859197779
11528,20250,0.954648586
11528,20281,1
11528,20518,0.225691497
11529,20006,0.114138975
11529,20054,1
11529,20250,0.045351414
11530,20463,0.144658684
11531,20463,0.100063115
11533,20179,0.783430255
11533,20193,0.030838856
11533,20294,0.183238854
11534,20179,0.216569745
11535,20193,0.07607171
11535,20260,0.447796943
11535,20359,0.148999851
11535,20544,0.059260747
11536,20001,0.376439752
11536,20173,0.010314206
11536,20359,0.851000149
11537,20042,0.572168821
11537,20173,0.559846621
11537,20196,1
11537,20419,1
11538,20042,0.427831179
11540,20201,0.299679325
11540,20280,0.993262353
11540,20471,0.725519964
11540,20541,1
11541,20128,0.321328365
11541,20156,0.24266717
11541,20223,0.707298313
11541,20432,1
11542,20156,0.406150316
11542,20514,1
11544,20189,0.631920061
11544,20460,0.377155885
11545,20205,0.009568398
11545,20460,0.442515445
11547,20498,0.678278157
11548,20190,0.015933511
11548,20498,0.008634506
11549,20190,0.172089562
11550,20190,0.088004596
11552,20207,0.073112483
11554,20057,0.028386268
11556,30091,0.038725128
11557,30091,0.11731535
11560,30210,0.001939433
11561,30210,0.04534673
11562,30210,0.15033849
11563,30210,0.086397715
11564,30210,0.004910189
11565,30210,0.191643487
11575,7092,0.004899003
11576,7060,0.322305671
11577,7060,0.500917859
11577,7090,0.296783308
11578,7067,0.894069954
11578,7073,0.373674014
11578,7090,0.550194693
11579,7073,0.626325986
11580,7072,0.488184671
11581,7072,0.214707938
11582,7039,0.464776682
11583,7039,0.094277593
11584,7076,0.150862886
11584,7096,0.007724744
11585,7096,0.241404304
11586,7031,0.013464931
11586,7109,0.401058041
11587,7109,0.532727956
11589,7031,0.017813741
11590,7031,0.105676137
11591,7031,0.058622091
11593,7031,0.020293722
11594,7031,0.056824801
11594,7059,0.083051441
11595,7059,0.0518443
11596,7059,0.048824657
11596,7065,0.04976347
11597,7059,0.036414205
11598,7065,0.039317955
11833,12048,0.028301833
11837,12048,0.134457688
11838,12048,0.093967588
11838,12057,0.051995795
11839,12057,0.020911412
11840,12057,0.073616578
11841,12057,0.050253137
11845,12054,0.006006342
11846,12032,0.006743645
11846,12054,0.105718744
11847,12032,0.000172014
11849,12032,0.040505787
11850,12029,0.006055663
11850,12032,0.246134631
11850,12040,0.281498168
11851,12040,0.201530919
11852,12029,0.115439445
11853,12029,0.113218836
11854,12029,0.060551826
11855,12029,0.07775849
11856,12061,0.103198177
11858,12028,0.155527007
11859,12028,0.227295066
11860,12028,0.117327782
11863,12010,0.304901547
11864,12020,0.026420854
11865,12020,0.081324812
11865,12066,0.091580842
11866,12066,0.260764152
11868,12004,0.153939367
11868,12065,0.445488873
11869,20011,0.481820612
11869,20152,0.95226725
11870,20011,0.337599538
11871,20537,0.240390578
11872,20461,0.074481673
11872,20537,0.047236661
11873,20549,0.107293927
11874,20549,0.095064999
11876,20105,1
11876,20346,0.598248752
11877,20339,0.194308927
11877,20346,0.401751248
11877,20499,0.768485403
11878,20093,0.053947736
11878,20339,0.497952476
11878,20499,0.231514597
11879,20339,0.242650375
11879,20536,0.632483519
11881,20224,0.380793759
11881,20404,0.002688827
11882,20006,0.371818217
11882,20304,0.145417331
11883,20006,0.126653645
11883,20304,0.603621418
11883,20463,0.755278201
11885,20478,0.236374201
11886,20175,0.117257088
11886,20478,0.763625799
11888,20001,0.196360592
11888,20175,0.202275265
11888,20260,0.516153078
11889,20001,0.276772347
11889,20260,0.03604998
11890,20173,0.429839173
11890,20296,0.444111892
11893,20471,0.274480036
11894,20223,0.292701687
11894,20457,1
11898,20205,0.223784394
11899,20205,0.283632121
11899,20460,0.073507657
11903,20190,0.032546376
11904,20190,0.040663222
11905,20190,0.00069821
11906,20057,0.078475599
11906,20190,0.002543393
11907,20057,0.034190479
11907,30091,0.001096397
11908,30091,0.075116236
11909,30091,0.09610476
11910,30091,0.083069594
11914,30210,0.07713231
11915,30210,0.09023169
11918,30061,0.093543081
11918,30210,0.024588941
11924,27008,0.010436953
11925,7092,0.036164713
11925,27008,0.06825262
11929,7025,0.122220834
11929,7033,1
11930,7025,0.694473832
11934,7005,0.28929064
11934,7039,0.254033937
11935,7039,0.022855188
11936,7039,0.106339731
11936,7076,0.206175396
11937,7076,0.302050626
11938,7096,0.161108115
11940,7100,0.18235033
11940,7109,0.020234385
11943,7031,0.02880795
11943,7077,0.099437301
11944,7065,0.013307049
11944,7077,0.157071481
11946,7031,0.033351939
11947,7031,0.088184479
11947,7059,0.037411558
11947,7065,0.058068102
11948,7031,0.018216346
11948,7059,0.041739217
12186,12038,0.007286907
12186,12048,0.093376673
12187,12048,0.102215724
12191,12048,0.000139655
12191,12057,0.01524213
12192,12022,0.009465821
12192,12048,0.010347558
12192,12057,0.114990009
12193,12057,0.032762729
12194,12003,0.449570885
12194,12057,0.022401043
12198,12054,0.089042783
12199,12054,0.007242347
12203,12040,0.020592057
12204,12040,0.158184448
12205,12040,0.227548432
12206,12040,0.069452478
12209,12061,0.896801823
12211,12074,0.07843443
12212,12028,0.049731524
12213,12002,0.02053162
12213,12028,0.045975228
12215,12002,0.23506728
12215,12010,0.004310175
12216,12002,0.012179967
12216,12010,0.197890297
12219,12005,0.454168592
12219,12066,0.200433402
12220,12005,0.301197337
12220,12065,0.306924759
12220,20251,0.215033007
12221,12065,0.247586369
12221,20099,0.031867996
12221,20183,0.502736558
12221,20251,0.446576642
12221,20259,0.106244423
12222,20011,0.015153538
12222,20183,0.497263442
12222,20537,0.101191754
12223,20011,0.165426313
12223,20376,1
12223,20484,0.018660476
12223,20501,0.999999999
12223,20537,0.09284939
12224,20230,0.690020418
12224,20537,0.157347469
12227,20549,0.38142635
12228,20549,0.137986497
12229,20524,0.372473608
12230,20405,0.613865502
12231,20093,0.946052264
12231,20540,0.00627106
12232,20221,0.555118173
12232,20341,1
12233,20121,0.124222227
12233,20221,0.444881827
12233,20521,1
12234,20121,0.875777773
12234,20224,0.619206241
12234,20404,0.997311173
12234,20422,0.141117599
12235,20006,0.187283151
12235,20264,0.275269495
12236,20006,0.108308193
12236,20304,0.250961251
12236,20395,0.440788192
12237,20395,0.137562349
12239,20175,0.263383435
12241,20001,0.150427308
12241,20175,0.417084212
12241,20214,0.217817467
12242,20214,0.782182533
12242,20296,0.018467946
12242,20458,0.049805704
12243,20296,0.537420162
12243,20336,1
12243,20458,0.950194296
12251,20205,0.093280785
12252,20205,0.239880521
12252,20460,0.106821013
12254,30212,0.06122633
12258,20190,0.063906459
12259,20190,0.051306289
12259,30091,0.033333297
12261,30091,0.090087999
12262,30091,0.046056182
12264,30070,0.068837953
12264,30091,0.041045331
12265,30070,0.098106587
12266,30070,0.180329085
12267,30070,0.029920606
12267,30108,0.007119662
12267,30210,0.056483787
12268,30108,0.025890843
12271,30061,0.096885414
12275,30061,0.092144689
12276,30061,0.028959333
12277,27008,0.045354166
12277,30061,0.006027022
12278,27008,0.003190934
12279,7062,0.040297883
12280,7062,0.048700853
12282,7068,0.034191775
12283,7025,0.183305333
12283,7043,1
12286,7005,0.276414335
12287,7005,0.427006059
12288,7076,0.150645585
12289,7076,0.190265506
12291,7096,0.191113388
12292,7100,0.076045956
12293,7077,0.047950742
12293,7100,0.741603714
12300,7065,0.134992617
12304,27017,0.02570691
12305,27017,0.04756665
12306,27017,0.079144199
12307,27017,0.074322667
12308,27017,0.073087002
12537,12038,0.155933124
12538,12038,0.18346984
12538,12048,0.015850283
12539,12048,0.027585454
12540,12048,0.038367881
12541,12048,0.025464571
12545,12022,0.024661073
12551,12054,0.10013001
12552,12054,0.017045173
12555,12032,0.093471512
12556,12032,0.137640522
12556,12040,0.041193498
12561,12075,0.971162192
12563,12042,0.779469146
12564,12042,0.220530854
12564,12074,0.896159855
12565,12074,0.025405714
12566,12002,0.231077713
12567,12002,0.418492746
12568,12002,0.006658569
12570,12024,0.145554613
12571,12024,0.413695915
12571,12033,0.003796269
12572,12005,0.244634072
12572,12033,0.149277586
12573,20567,0.165613166
12574,20099,0.968132004
12574,20251,0.338390352
12574,20259,0.339969311
12574,20567,0.057732821
12575,20199,0.117086291
12575,20259,0.553786265
12576,20484,0.419954743
12577,20164,0.567862686
12577,20230,0.309979582
12578,20164,0.432137314
12578,20520,0.337400821
12579,20520,0.402956948
12581,20549,0.147608553
12582,20089,1
12582,20456,0.753956823
12582,20524,0.627526392
12583,20405,0.386134498
12583,20540,0.334056252
12584,20540,0.652112793
12586,20176,0.012678199
12586,20422,0.249578724
12587,20176,0.426983058
12587,20422,0.609303676
12588,20176,0.330998073
12588,20264,0.724730505
12588,20451,0.179908812
12589,20395,0.418845526
12589,20451,0.696306629
12590,20311,0.134037787
12590,20395,0.002803933
12605,20205,0.049689058
12605,30212,0.279708395
12606,30212,0.035010669
12607,30130,0.003200589
12607,30212,0.220280216
12608,30130,0.122730968
12608,30212,0.06551348
12609,30130,0.015752208
12615,30091,0.04300981
12616,30091,0.108151196
12617,30070,0.076579046
12617,30091,0.087348209
12618,30070,0.092096733
12619,30070,0.096899019
12620,30070,0.069295287
12620,30108,0.040446961
12621,30108,0.062518105
12622,30108,0.124913544
12623,30061,0.021029307
12623,30108,0.028842095
12624,30061,0.076827737
12627,30061,0.079755438
12628,30061,0.060385308
12632,7062,0.262112999
12632,27008,0.016309762
12633,7062,0.648888264
12635,7068,0.210426609
12635,7088,1
12636,7068,0.320117349
12640,7005,0.007288966
12640,27015,0.123175577
12643,7096,0.122528802
12644,7096,0.185582207
12645,7077,0.066984782
12645,7096,0.052458301
12646,7077,0.177111527
12653,7065,0.071561688
12656,27017,0.008649793
12657,27017,0.088617611
12658,27017,0.110412653
12659,27017,0.129761638
12660,27017,0.030652273
12661,27017,0.050957709
12893,12048,0.015660961
12894,12022,0.002912837
12894,12048,0.137724923
12895,12022,0.08474954
12895,12048,0.018541913
12905,12054,0.125085939
12908,12032,0.065175152
12920,12002,0.075992105
12922,12045,0.020750738
12923,12024,0.213399941
12923,12045,0.228233256
12924,12024,0.227349532
12924,12033,0.003580299
12925,12033,0.151367394
12926,12070,0.005310093
12926,20567,0.100628203
12927,20567,0.568876673
12928,20199,0.758751704
12928,20484,0.138219834
12928,20537,0.025095451
12928,20567,0.107149137
12929,20484,0.227178783
12929,20537,0.178177308
12930,20034,1
12930,20290,1
12930,20381,0.328715916
12930,20484,0.036301407
12930,20537,0.005767287
12931,20237,0.873024353
12931,20245,0.454589666
12931,20520,0.23122419
12931,20529,0.934976625
12932,20237,0.126975647
12932,20261,0.129095146
12932,20520,0.028418041
12932,20529,0.065023375
12935,20456,0.246043177
12937,20106,0.683962635
12937,20321,0.520731561
12937,20540,0.007559896
12937,20547,1
12937,20556,1
12938,20047,0.168179551
12938,20106,0.316037365
12938,20287,1
12939,20176,0.112199527
12939,20283,0.236822795
12940,20176,0.104640798
12941,20176,0.012500346
12941,20270,0.445996173
12941,20451,0.123784559
12942,20270,0.554003827
12942,20313,0.229969945
12943,20311,0.865962213
12943,20436,1
12943,20558,0.252402543
12944,20177,0.140441472
12944,20558,0.337333635
12945,20177,0.067961464
12945,20220,0.753811306
12946,20220,0.246188694
12952,20009,0.197433806
12952,20559,0.193960334
12953,20009,0.719957677
12953,20559,0.000116237
12954,20009,0.082608516
12956,20205,0.012332149
12957,20205,0.087832575
12957,30130,0.033887184
12958,30130,0.002385144
12958,30212,0.151290341
12960,30130,0.001842917
12960,30212,0.032686006
12961,30130,0.072498712
12962,30130,0.082995707
12963,30130,0.002663328
12963,30142,0.00789789
12966,30142,0.039964771
12966,30144,0.028324182
12967,30142,0.272636166
12967,30144,0.039186977
12968,30142,0.205741389
12968,30144,0.096028799
12969,30144,0.112587942
12969,30172,0.08294254
12970,30070,0.141179477
12970,30172,0.087717928
12971,30070,0.05054047
12974,30108,0.089026414
12975,30108,0.004867844
12976,30108,0.079711234
12977,30061,0.089701282
12977,30108,0.014562342
12978,30061,0.037366169
12979,30061,0.036000019
12980,30061,0.082269013
12985,27008,0.108305281
12986,27008,0.004166654
12988,7068,0.013488995
12989,7068,0.046790411
