GRIDCODE,LONG,LATITUDE,Huso,Pob
821,-107.111069,14.97018,6,0
822,-107.027908,14.973039,6,0
823,-106.944743,14.97585,6,0
824,-106.861574,14.978616,6,0
825,-106.778403,14.981334,6,0
826,-106.695228,14.984005,6,0
827,-106.61205,14.98663,6,0
828,-106.528869,14.989207,6,0
829,-106.445684,14.991738,6,0
830,-106.362497,14.994222,6,0
831,-106.279307,14.996659,6,0
832,-106.196114,14.999049,6,0
833,-106.112918,15.001392,6,0
834,-106.02972,15.003688,6,0
835,-105.946519,15.005937,6,0
836,-105.863315,15.00814,6,0
837,-105.780108,15.010295,6,0
838,-105.696899,15.012404,6,0
839,-105.613688,15.014466,6,0
840,-105.530474,15.016481,6,0
841,-105.447257,15.018448,6,0
842,-105.364039,15.020369,6,0
843,-105.280818,15.022244,6,0
844,-105.197594,15.024071,6,0
845,-105.114369,15.025851,6,0
846,-105.031142,15.027584,6,0
847,-104.947912,15.02927,6,0
848,-104.864681,15.03091,6,0
849,-104.781447,15.032502,6,0
850,-104.698212,15.034048,6,0
851,-104.614975,15.035546,6,0
852,-104.531736,15.036998,6,0
853,-104.448496,15.038403,6,0
854,-104.365253,15.03976,6,0
855,-104.28201,15.041071,6,0
856,-104.198764,15.042335,6,0
857,-104.115518,15.043552,6,0
858,-104.032269,15.044722,6,0
859,-103.94902,15.045845,6,0
860,-103.865769,15.046921,6,0
861,-103.782517,15.04795,6,0
862,-103.699263,15.048932,6,0
863,-103.616009,15.049867,6,0
864,-103.532753,15.050755,6,0
865,-103.449497,15.051596,6,0
866,-103.366239,15.052391,6,0
867,-103.28298,15.053138,6,0
868,-103.199721,15.053838,6,0
869,-103.116461,15.054492,6,0
870,-103.0332,15.055098,6,0
871,-102.949938,15.055657,6,0
872,-102.866676,15.05617,6,0
873,-102.783413,15.056635,6,0
874,-102.70015,15.057054,6,0
875,-102.616886,15.057425,6,0
876,-102.533621,15.05775,6,0
877,-102.450357,15.058027,6,0
878,-102.367092,15.058258,6,0
879,-102.283827,15.058441,6,0
880,-102.200561,15.058578,6,0
881,-102.117296,15.058668,6,0
882,-102.03403,15.05871,6,0
883,-101.950764,15.058706,6,0
884,-101.867499,15.058655,6,0
885,-101.784233,15.058557,6,0
886,-101.700968,15.058411,6,0
887,-101.617703,15.058219,6,0
888,-101.534438,15.05798,6,0
889,-101.451173,15.057694,6,0
890,-101.367909,15.057361,6,0
891,-101.284645,15.056981,6,0
892,-101.201382,15.056554,6,0
893,-101.118119,15.05608,6,0
894,-101.034857,15.055559,6,0
895,-100.951595,15.054991,6,0
896,-100.868335,15.054376,6,0
897,-100.785074,15.053714,6,0
898,-100.701815,15.053005,6,0
899,-100.618557,15.052249,6,0
900,-100.535299,15.051446,6,0
901,-100.452043,15.050597,6,0
902,-100.368788,15.0497,6,0
903,-100.285533,15.048756,6,0
904,-100.20228,15.047765,6,0
905,-100.119028,15.046728,6,0
906,-100.035777,15.045643,6,0
907,-99.952528,15.044512,6,0
908,-99.86928,15.043333,6,0
909,-99.786034,15.042108,6,0
910,-99.702789,15.040835,6,0
911,-99.619545,15.039516,6,0
912,-99.536303,15.03815,6,0
913,-99.453063,15.036736,6,0
914,-99.369824,15.035276,6,0
915,-99.286588,15.033769,6,0
916,-99.203353,15.032215,6,0
917,-99.12012,15.030614,6,0
918,-99.036889,15.028966,6,0
919,-98.95366,15.027271,6,0
920,-98.870432,15.025529,6,0
921,-98.787208,15.02374,6,0
922,-98.703985,15.021905,6,0
923,-98.620764,15.020022,6,0
924,-98.537546,15.018093,6,0
925,-98.45433,15.016116,6,0
926,-98.371116,15.014093,6,0
927,-98.287905,15.012023,6,0
928,-98.204697,15.009905,6,0
929,-98.121491,15.007741,6,0
930,-98.038287,15.00553,6,0
931,-97.955086,15.003272,6,0
932,-97.871888,15.000967,6,0
933,-97.788693,14.998616,6,0
934,-97.705501,14.996217,6,0
935,-97.622311,14.993772,6,0
936,-97.539125,14.991279,6,0
937,-97.455941,14.98874,6,0
938,-97.37276,14.986154,6,0
939,-97.289583,14.983521,6,0
940,-97.206409,14.980841,6,0
941,-97.123238,14.978114,6,0
942,-97.04007,14.97534,6,0
943,-96.956905,14.97252,6,0
944,-96.873744,14.969653,6,0
945,-96.790587,14.966738,6,0
946,-96.707433,14.963777,6,0
947,-96.624282,14.960769,6,0
948,-96.541135,14.957715,6,0
949,-96.457992,14.954613,6,0
950,-96.374853,14.951465,6,0
951,-96.291717,14.948269,6,0
952,-96.208585,14.945027,6,0
953,-96.125457,14.941738,6,0
954,-96.042333,14.938403,6,0
955,-95.959213,14.93502,6,0
956,-95.876097,14.931591,6,0
957,-95.792985,14.928115,6,0
958,-95.709878,14.924592,6,0
959,-95.626774,14.921022,6,0
960,-95.543675,14.917405,6,0
961,-95.46058,14.913742,6,0
962,-95.37749,14.910032,6,0
963,-95.294404,14.906275,6,0
964,-95.211322,14.902472,6,0
965,-95.128245,14.898621,6,0
966,-95.045173,14.894724,6,0
967,-94.962105,14.89078,6,0
968,-94.879042,14.886789,6,0
969,-94.795984,14.882752,6,0
970,-94.712931,14.878668,6,0
971,-94.629882,14.874537,6,0
972,-94.546839,14.870359,6,0
973,-94.463801,14.866135,6,0
974,-94.380767,14.861864,6,0
975,-94.297739,14.857546,6,0
976,-94.214716,14.853182,6,0
977,-94.131698,14.848771,6,0
978,-94.048685,14.844313,6,0
979,-93.965678,14.839809,6,0
980,-93.882676,14.835257,6,0
981,-93.79968,14.83066,6,0
982,-93.716689,14.826015,6,0
983,-93.633703,14.821324,6,0
984,-93.550723,14.816586,6,0
985,-93.467749,14.811802,6,0
986,-93.384781,14.80697,6,0
987,-93.301818,14.802093,6,0
988,-93.218861,14.797168,6,0
989,-93.13591,14.792197,6,0
990,-93.052965,14.78718,6,0
991,-92.970026,14.782115,6,0
992,-92.887093,14.777005,6,0
993,-92.804167,14.771847,6,0
994,-92.721246,14.766643,6,0
995,-92.638331,14.761393,6,0
996,-92.555423,14.756095,6,0
997,-92.472521,14.750752,6,1522
998,-92.389626,14.745361,6,12156
999,-92.306737,14.739925,6,2977
1000,-92.223854,14.734441,6,5510
1001,-92.140978,14.728911,6,4268
1002,-92.058108,14.723335,6,0
1003,-91.975246,14.717712,6,0
1004,-91.89239,14.712043,6,0
1005,-91.80954,14.706327,6,0
1006,-91.726698,14.700564,6,0
1007,-91.643862,14.694755,6,0
1008,-91.561033,14.6889,6,0
1009,-91.478211,14.682998,6,0
1010,-91.395397,14.677049,6,0
1011,-91.312589,14.671055,6,0
1012,-91.229788,14.665013,6,0
1013,-91.146995,14.658926,6,0
1014,-91.064209,14.652792,6,0
1015,-90.98143,14.646611,6,0
1016,-90.898659,14.640384,6,0
1017,-90.815895,14.634111,6,0
1018,-90.733138,14.627791,6,0
1019,-90.650389,14.621425,6,0
1020,-90.567647,14.615012,6,0
1021,-90.484914,14.608553,6,0
1022,-90.402187,14.602048,6,0
1023,-90.319469,14.595496,6,0
1024,-90.236758,14.588898,6,0
1025,-90.154056,14.582254,6,0
1026,-90.071361,14.575563,6,0
1027,-89.988674,14.568826,6,0
1028,-89.905995,14.562043,6,0
1029,-89.823324,14.555213,6,0
1030,-89.740661,14.548337,6,0
1031,-89.658006,14.541415,6,0
1032,-89.57536,14.534447,6,0
1033,-89.492722,14.527432,6,0
1034,-89.410092,14.520371,6,0
1035,-89.32747,14.513264,6,0
1036,-89.244857,14.506111,6,0
1037,-89.162253,14.498911,6,0
1038,-89.079657,14.491665,6,0
1039,-88.99707,14.484373,6,0
1040,-88.914491,14.477035,6,0
1041,-88.831921,14.46965,6,0
1042,-88.749359,14.46222,6,0
1043,-88.666807,14.454743,6,0
1044,-88.584263,14.44722,6,0
1045,-88.501729,14.439651,6,0
1046,-88.419203,14.432036,6,0
1047,-88.336686,14.424374,6,0
1048,-88.254178,14.416667,6,0
1049,-88.17168,14.408914,6,0
1050,-88.089191,14.401114,6,0
1051,-88.00671,14.393268,6,0
1052,-87.92424,14.385376,6,0
1053,-87.841778,14.377439,6,0
1054,-87.759326,14.369455,6,0
1055,-87.676883,14.361425,6,0
1056,-87.59445,14.353349,6,0
1057,-87.512027,14.345227,6,0
1058,-87.429613,14.337059,6,0
1059,-116.646188,14.410699,6,0
1060,-116.563735,14.418911,6,0
1061,-116.481273,14.427077,6,0
1062,-116.3988,14.435197,6,0
1063,-116.316319,14.443271,6,0
1064,-116.233827,14.451299,6,0
1065,-116.151326,14.45928,6,0
1066,-116.068816,14.467216,6,0
1067,-115.986297,14.475106,6,0
1068,-115.903768,14.482949,6,0
1069,-115.82123,14.490746,6,0
1070,-115.738683,14.498498,6,0
1071,-115.656126,14.506203,6,0
1072,-115.573561,14.513862,6,0
1073,-115.490986,14.521474,6,0
1074,-115.408403,14.529041,6,0
1075,-115.32581,14.536561,6,0
1076,-115.243209,14.544035,6,0
1077,-115.160599,14.551463,6,0
1078,-115.07798,14.558845,6,0
1079,-114.995353,14.566181,6,0
1080,-114.912717,14.57347,6,0
1081,-114.830072,14.580713,6,0
1082,-114.747419,14.58791,6,0
1083,-114.664757,14.595061,6,0
1084,-114.582087,14.602165,6,0
1085,-114.499408,14.609223,6,0
1086,-114.416721,14.616235,6,0
1087,-114.334026,14.6232,6,0
1088,-114.251322,14.630119,6,0
1089,-114.168611,14.636992,6,0
1090,-114.085891,14.643818,6,0
1091,-114.003163,14.650599,6,0
1092,-113.920427,14.657332,6,0
1093,-113.837684,14.66402,6,0
1094,-113.754932,14.670661,6,0
1095,-113.672173,14.677256,6,0
1096,-113.589405,14.683804,6,0
1097,-113.50663,14.690306,6,0
1098,-113.423848,14.696761,6,0
1099,-113.341057,14.70317,6,0
1100,-113.258259,14.709533,6,0
1101,-113.175454,14.715849,6,0
1102,-113.092641,14.722119,6,0
1103,-113.009821,14.728343,6,0
1104,-112.926993,14.734519,6,0
1105,-112.844158,14.74065,6,0
1106,-112.761316,14.746734,6,0
1107,-112.678466,14.752771,6,0
1108,-112.59561,14.758762,6,0
1109,-112.512746,14.764707,6,0
1110,-112.429876,14.770605,6,0
1111,-112.346998,14.776456,6,0
1112,-112.264113,14.782261,6,0
1113,-112.181222,14.78802,6,0
1114,-112.098324,14.793732,6,0
1115,-112.015419,14.799397,6,0
1116,-111.932507,14.805016,6,0
1117,-111.849588,14.810588,6,0
1118,-111.766664,14.816114,6,0
1119,-111.683732,14.821593,6,0
1120,-111.600794,14.827026,6,0
1121,-111.51785,14.832412,6,0
1122,-111.434899,14.837751,6,0
1123,-111.351942,14.843044,6,0
1124,-111.268978,14.84829,6,0
1125,-111.186009,14.85349,6,0
1126,-111.103033,14.858643,6,0
1127,-111.020051,14.863749,6,0
1128,-110.937063,14.868808,6,0
1129,-110.854069,14.873821,6,0
1130,-110.771069,14.878788,6,0
1131,-110.688064,14.883708,6,0
1132,-110.605052,14.888581,6,0
1133,-110.522035,14.893407,6,0
1134,-110.439012,14.898187,6,0
1135,-110.355983,14.90292,6,0
1136,-110.272949,14.907606,6,0
1137,-110.189909,14.912246,6,0
1138,-110.106864,14.916838,6,0
1139,-110.023813,14.921385,6,0
1140,-109.940757,14.925884,6,0
1141,-109.857695,14.930337,6,0
1142,-109.774628,14.934743,6,0
1143,-109.691556,14.939102,6,0
1144,-109.608479,14.943415,6,0
1145,-109.525397,14.947681,6,0
1146,-109.442309,14.9519,6,0
1147,-109.359217,14.956072,6,0
1148,-109.27612,14.960197,6,0
1149,-109.193017,14.964276,6,0
1150,-109.10991,14.968308,6,0
1151,-109.026799,14.972293,6,0
1152,-108.943682,14.976232,6,0
1153,-108.860561,14.980123,6,0
1154,-108.777435,14.983968,6,0
1155,-108.694305,14.987766,6,0
1156,-108.61117,14.991518,6,0
1157,-108.528031,14.995222,6,0
1158,-108.444887,14.99888,6,0
1159,-108.361739,15.00249,6,0
1160,-108.278586,15.006054,6,0
1161,-108.19543,15.009572,6,0
1162,-108.112269,15.013042,6,0
1163,-108.029104,15.016465,6,0
1164,-107.945936,15.019842,6,0
1165,-107.862763,15.023172,6,0
1166,-107.779586,15.026455,6,0
1167,-107.696405,15.029691,6,0
1168,-107.613221,15.03288,6,0
1169,-107.530032,15.036022,6,0
1170,-107.44684,15.039118,6,0
1171,-107.363644,15.042166,6,0
1172,-107.280445,15.045168,6,0
1173,-107.197242,15.048123,6,0
1174,-107.114036,15.05103,6,0
1175,-107.030826,15.053892,6,0
1176,-106.947613,15.056706,6,0
1177,-106.864396,15.059473,6,0
1178,-106.781176,15.062193,6,0
1179,-106.697953,15.064867,6,0
1180,-106.614727,15.067493,6,0
1181,-106.531498,15.070073,6,0
1182,-106.448265,15.072605,6,0
1183,-106.36503,15.075091,6,0
1184,-106.281792,15.07753,6,0
1185,-106.19855,15.079922,6,0
1186,-106.115306,15.082267,6,0
1187,-106.03206,15.084565,6,0
1188,-105.94881,15.086816,6,0
1189,-105.865558,15.08902,6,0
1190,-105.782303,15.091177,6,0
1191,-105.699046,15.093288,6,0
1192,-105.615786,15.095351,6,0
1193,-105.532524,15.097367,6,0
1194,-105.449259,15.099337,6,0
1195,-105.365992,15.101259,6,0
1196,-105.282723,15.103135,6,0
1197,-105.199451,15.104963,6,0
1198,-105.116178,15.106745,6,0
1199,-105.032902,15.108479,6,0
1200,-104.949624,15.110167,6,0
1201,-104.866344,15.111808,6,0
1202,-104.783063,15.113401,6,0
1203,-104.699779,15.114948,6,0
1204,-104.616494,15.116448,6,0
1205,-104.533207,15.117901,6,0
1206,-104.449918,15.119306,6,0
1207,-104.366627,15.120665,6,0
1208,-104.283335,15.121977,6,0
1209,-104.200041,15.123242,6,0
1210,-104.116746,15.12446,6,0
1211,-104.03345,15.12563,6,0
1212,-103.950152,15.126754,6,0
1213,-103.866853,15.127831,6,0
1214,-103.783552,15.128861,6,0
1215,-103.70025,15.129844,6,0
1216,-103.616947,15.13078,6,0
1217,-103.533643,15.131669,6,0
1218,-103.450338,15.13251,6,0
1219,-103.367033,15.133305,6,0
1220,-103.283726,15.134053,6,0
1221,-103.200418,15.134754,6,0
1222,-103.117109,15.135408,6,0
1223,-103.0338,15.136015,6,0
1224,-102.95049,15.136575,6,0
1225,-102.867179,15.137087,6,0
1226,-102.783868,15.137553,6,0
1227,-102.700556,15.137972,6,0
1228,-102.617244,15.138344,6,0
1229,-102.533931,15.138669,6,0
1230,-102.450618,15.138946,6,0
1231,-102.367305,15.139177,6,0
1232,-102.283991,15.139361,6,0
1233,-102.200678,15.139498,6,0
1234,-102.117364,15.139587,6,0
1235,-102.03405,15.13963,6,0
1236,-101.950736,15.139626,6,0
1237,-101.867422,15.139574,6,0
1238,-101.784108,15.139476,6,0
1239,-101.700794,15.139331,6,0
1240,-101.617481,15.139138,6,0
1241,-101.534167,15.138899,6,0
1242,-101.450854,15.138613,6,0
1243,-101.367542,15.138279,6,0
1244,-101.28423,15.137899,6,0
1245,-101.200918,15.137472,6,0
1246,-101.117607,15.136997,6,0
1247,-101.034296,15.136476,6,0
1248,-100.950986,15.135907,6,0
1249,-100.867677,15.135292,6,0
1250,-100.784369,15.13463,6,0
1251,-100.701061,15.13392,6,0
1252,-100.617754,15.133164,6,0
1253,-100.534449,15.13236,6,0
1254,-100.451144,15.13151,6,0
1255,-100.36784,15.130612,6,0
1256,-100.284537,15.129668,6,0
1257,-100.201236,15.128676,6,0
1258,-100.117936,15.127638,6,0
1259,-100.034637,15.126553,6,0
1260,-99.951339,15.12542,6,0
1261,-99.868043,15.124241,6,0
1262,-99.784748,15.123014,6,0
1263,-99.701454,15.121741,6,0
1264,-99.618162,15.120421,6,0
1265,-99.534872,15.119053,6,0
1266,-99.451584,15.117639,6,0
1267,-99.368297,15.116178,6,0
1268,-99.285012,15.114669,6,0
1269,-99.201729,15.113114,6,0
1270,-99.118447,15.111512,6,0
1271,-99.035168,15.109862,6,0
1272,-98.95189,15.108166,6,0
1273,-98.868615,15.106423,6,0
1274,-98.785342,15.104633,6,0
1275,-98.702071,15.102796,6,0
1276,-98.618802,15.100912,6,0
1277,-98.535535,15.098981,6,0
1278,-98.452271,15.097003,6,0
1279,-98.369009,15.094978,6,0
1280,-98.28575,15.092906,6,0
1281,-98.202493,15.090787,6,0
1282,-98.119239,15.088621,6,0
1283,-98.035987,15.086408,6,0
1284,-97.952738,15.084149,6,0
1285,-97.869492,15.081842,6,0
1286,-97.786248,15.079489,6,0
1287,-97.703007,15.077088,6,0
1288,-97.61977,15.074641,6,0
1289,-97.536535,15.072146,6,0
1290,-97.453303,15.069605,6,0
1291,-97.370074,15.067017,6,0
1292,-97.286849,15.064382,6,0
1293,-97.203626,15.0617,6,0
1294,-97.120407,15.058971,6,0
1295,-97.037191,15.056195,6,0
1296,-96.953978,15.053373,6,0
1297,-96.870769,15.050503,6,0
1298,-96.787563,15.047586,6,0
1299,-96.704361,15.044623,6,0
1300,-96.621162,15.041613,6,0
1301,-96.537967,15.038556,6,0
1302,-96.454776,15.035452,6,0
1303,-96.371588,15.032301,6,0
1304,-96.288404,15.029103,6,0
1305,-96.205224,15.025859,6,0
1306,-96.122048,15.022567,6,0
1307,-96.038876,15.019229,6,0
1308,-95.955708,15.015844,6,0
1309,-95.872544,15.012412,6,0
1310,-95.789384,15.008933,6,0
1311,-95.706228,15.005407,6,0
1312,-95.623077,15.001835,6,0
1313,-95.539929,14.998215,6,0
1314,-95.456787,14.994549,6,0
1315,-95.373648,14.990836,6,0
1316,-95.290514,14.987076,6,0
1317,-95.207384,14.98327,6,0
1318,-95.124259,14.979416,6,0
1319,-95.041139,14.975516,6,0
1320,-94.958023,14.971569,6,0
1321,-94.874913,14.967575,6,0
1322,-94.791806,14.963535,6,0
1323,-94.708705,14.959448,6,0
1324,-94.625609,14.955313,6,0
1325,-94.542517,14.951133,6,0
1326,-94.459431,14.946905,6,0
1327,-94.376349,14.942631,6,0
1328,-94.293273,14.93831,6,0
1329,-94.210202,14.933942,6,0
1330,-94.127136,14.929527,6,0
1331,-94.044076,14.925066,6,0
1332,-93.96102,14.920558,6,0
1333,-93.877971,14.916003,6,0
1334,-93.794926,14.911402,6,0
1335,-93.711887,14.906754,6,0
1336,-93.628854,14.902059,6,0
1337,-93.545826,14.897317,6,0
1338,-93.462804,14.892529,6,0
1339,-93.379788,14.887694,6,0
1340,-93.296778,14.882813,6,0
1341,-93.213773,14.877884,6,0
1342,-93.130774,14.872909,6,0
1343,-93.047781,14.867888,6,0
1344,-92.964795,14.86282,6,0
1345,-92.881814,14.857705,6,0
1346,-92.798839,14.852544,6,0
1347,-92.715871,14.847335,6,0
1348,-92.632909,14.842081,6,0
1349,-92.549953,14.83678,6,843
1350,-92.467003,14.831432,6,11867
1351,-92.38406,14.826037,6,6071
1352,-92.301123,14.820596,6,11849
1353,-92.218193,14.815108,6,10813
1354,-92.135269,14.809574,6,2358
1355,-92.052352,14.803993,6,0
1356,-91.969441,14.798366,6,0
1357,-91.886537,14.792692,6,0
1358,-91.80364,14.786972,6,0
1359,-91.72075,14.781205,6,0
1360,-91.637867,14.775391,6,0
1361,-91.55499,14.769531,6,0
1362,-91.472121,14.763625,6,0
1363,-91.389259,14.757672,6,0
1364,-91.306403,14.751672,6,0
1365,-91.223555,14.745626,6,0
1366,-91.140714,14.739534,6,0
1367,-91.057881,14.733395,6,0
1368,-90.975054,14.72721,6,0
1369,-90.892235,14.720978,6,0
1370,-90.809424,14.714699,6,0
1371,-90.72662,14.708375,6,0
1372,-90.643823,14.702003,6,0
1373,-90.561034,14.695586,6,0
1374,-90.478253,14.689122,6,0
1375,-90.39548,14.682612,6,0
1376,-90.312714,14.676055,6,0
1377,-90.229956,14.669452,6,0
1378,-90.147205,14.662802,6,0
1379,-90.064463,14.656106,6,0
1380,-89.981729,14.649364,6,0
1381,-89.899002,14.642575,6,0
1382,-89.816284,14.63574,6,0
1383,-89.733574,14.628859,6,0
1384,-89.650872,14.621932,6,0
1385,-89.568178,14.614958,6,0
1386,-89.485493,14.607937,6,0
1387,-89.402816,14.600871,6,0
1388,-89.320147,14.593758,6,0
1389,-89.237487,14.586599,6,0
1390,-89.154835,14.579394,6,0
1391,-89.072192,14.572142,6,0
1392,-88.989557,14.564845,6,0
1393,-88.906931,14.557501,6,0
1394,-88.824314,14.55011,6,0
1395,-88.741706,14.542674,6,0
1396,-88.659106,14.535191,6,0
1397,-88.576515,14.527663,6,0
1398,-88.493934,14.520088,6,0
1399,-88.411361,14.512466,6,0
1400,-88.328797,14.504799,6,0
1401,-88.246242,14.497086,6,0
1402,-88.163697,14.489326,6,0
1403,-88.08116,14.48152,6,0
1404,-87.998633,14.473668,6,0
1405,-87.916115,14.46577,6,0
1406,-87.833607,14.457826,6,0
1407,-87.751108,14.449836,6,0
1408,-87.668618,14.4418,6,0
1409,-87.586138,14.433718,6,0
1410,-87.503668,14.425589,6,0
1411,-87.421207,14.417415,6,0
1412,-116.654642,14.491066,6,0
1413,-116.572142,14.499285,6,0
1414,-116.489633,14.507457,6,0
1415,-116.407114,14.515583,6,0
1416,-116.324585,14.523664,6,0
1417,-116.242046,14.531698,6,0
1418,-116.159499,14.539686,6,0
1419,-116.076941,14.547627,6,0
1420,-115.994375,14.555523,6,0
1421,-115.911799,14.563373,6,0
1422,-115.829214,14.571176,6,0
1423,-115.746619,14.578934,6,0
1424,-115.664016,14.586645,6,0
1425,-115.581403,14.594309,6,0
1426,-115.498782,14.601928,6,0
1427,-115.416151,14.609501,6,0
1428,-115.333512,14.617027,6,0
1429,-115.250863,14.624507,6,0
1430,-115.168206,14.631941,6,0
1431,-115.08554,14.639328,6,0
1432,-115.002865,14.64667,6,0
1433,-114.920182,14.653965,6,0
1434,-114.83749,14.661213,6,0
1435,-114.754789,14.668416,6,0
1436,-114.67208,14.675572,6,0
1437,-114.589362,14.682682,6,0
1438,-114.506636,14.689745,6,0
1439,-114.423902,14.696763,6,0
1440,-114.34116,14.703734,6,0
1441,-114.258409,14.710658,6,0
1442,-114.17565,14.717536,6,0
1443,-114.092883,14.724368,6,0
1444,-114.010107,14.731153,6,0
1445,-113.927324,14.737893,6,0
1446,-113.844533,14.744585,6,0
1447,-113.761734,14.751231,6,0
1448,-113.678927,14.757831,6,0
1449,-113.596112,14.764385,6,0
1450,-113.51329,14.770892,6,0
1451,-113.43046,14.777352,6,0
1452,-113.347622,14.783766,6,0
1453,-113.264776,14.790134,6,0
1454,-113.181923,14.796455,6,0
1455,-113.099063,14.80273,6,0
1456,-113.016195,14.808958,6,0
1457,-112.93332,14.81514,6,0
1458,-112.850437,14.821275,6,0
1459,-112.767547,14.827364,6,0
1460,-112.68465,14.833406,6,0
1461,-112.601746,14.839402,6,0
1462,-112.518835,14.845351,6,0
1463,-112.435916,14.851253,6,0
1464,-112.352991,14.85711,6,0
1465,-112.270059,14.862919,6,0
1466,-112.18712,14.868682,6,0
1467,-112.104174,14.874398,6,0
