ID_DB,RADM-2 Lumped Species,,,,,,,,,,,,,,,,,,,,
9003,43212,0,0,0.0240036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45807,0,0,0,0,0,0,0,0,0.0062995,0,0,0,0,0,0,0,0,0,0,0,0
9003,43205,0,0,0,0,0,0,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45801,0,0,0,0,0,0,0,0,0.0058893,0,0,0,0,0,0,0,0,0,0,0,0
9003,43301,0,0,0.007839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43115,0,0,0,0.002979533,0.01472625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43502,0,0,0,0,0,0,0,0,0,0,0.0182,0,0,0,0,0,0,0,0,0,0
9003,43551,0,0,0,0,0,0,0,0,0,0,0,0,0.0046046,0,0,0,0,0,0,0,0
9003,43202,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43122,0,0,0,0.01673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43815,0,0,0.0018312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43453,0,0,0,0,0,0,0.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43206,0,0,0.0054537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45202,0,0,0,0,0,0,0,0,0.0149,0,0,0,0,0,0,0,0,0,0,0,0
9003,43552,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0
9003,43503,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0
9003,43505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43231,0,0,0,0.0108984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43302,0,0,0.0134176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43105,0,0,0.0017834,0.008843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0,0,0,0
9003,43860,0,0,0,0,0.0108177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43220,0,0,0,0.0096556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43314,0,0,0,0,0.0102111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43776,0,0,0,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43862,0,0,0,0,0,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0,0
9003,43432,0,0,0.0037168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43812,0,0,0.003434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43248,0,0,0,0,0.0072765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43305,0,0,0,0,0.0075825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45701,0,0,0,0,0,0,0,0,0.0021096,0,0,0,0,0,0,0,0,0,0,0,0
9003,43430,0,0,0.0007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43232,0,0,0,0.006214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43704,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43218,0,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45601,0,0,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43214,0,0,0.0051092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43256,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43262,0,0,0,0.0049712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43213,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45203,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0
9003,45455,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43118,0,0,0.000299144,0.000351685,0.002453299,0,0,5.44783E-05,0.000242525,0.000351728,0,0,6.90518E-05,0,0,0,0,0,0,0,0
9003,43304,0,0,0,0.0044075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43106,0,0,0.000358057,0.001952971,0.001404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43351,0,0,0,0,0.0038418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43438,0,0,0,0,0,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43257,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43107,0,0,0.00034945,0.0006931,0.001712813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43441,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,99933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43934,0,0,0.0032805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43457,0,0,0,0.0026875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43520,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0
9003,46112,0,0,0,0,0,0,0,0,0.0007032,0,0,0,0,0,0,0,0,0,0,0,0
9003,43456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43132,0,0,0,3.99678E-05,0.001891521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43603,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43255,0,0,0,0,0.0017955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45102,0,0,0,0,0,0,0,0,0.00045,0.00135,0,0,0,0,0,0,0,0,0,0,0
9003,43233,0,0,0,0,0.0016065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43560,0,0,0,0.0016252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45204,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0
9003,43440,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43116,0,0,0,0,0.001323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45402,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45451,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,46702,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0
9003,46711,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0
9003,43111,0,0,0,0,0.001075667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43317,0,0,0,0,0.001141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43561,0,0,0,0.000956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45805,0,0,0,0,0,0,0,0,0.000293,0,0,0,0,0,0,0,0,0,0,0,0
9003,43120,0,0,0,0,0,0,0.00045,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43238,0,0,0,0,0.0008505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45107,0,0,0,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0,0
9003,46701,0,0,0,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0,0
9003,43241,0,0,0,0,0.000756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,90053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0,0,0,0,0
9003,45205,0,0,0,0,0,0,0,0,0,0.0007,0,0,0,0,0,0,0,0,0,0,0
9003,45740,0,0,0,0,0,0,0,0,0.0007,0,0,0,0,0,0,0,0,0,0,0,0
9003,43245,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43455,0,0,0,0,0.0006846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43838,0,0,0.000264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45109,0,0,0,0,0,0,0,0,0.000170926,0.000429074,0,0,0,0,0,0,0,0,0,0,0
9003,45228,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0
9003,45808,0,0,0,0,0,0,0,0,0.0001758,0,0,0,0,0,0,0,0,0,0,0,0
9003,46114,0,0,0,0,0,0,0,0,0.0001758,0,0,0,0,0,0,0,0,0,0,0,0
9003,98083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43235,0,0,0,0,0.0004725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43108,0,0,0,0.0000478,0.00033075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43130,0,0,0,0,0.0004564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43224,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43435,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45106,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0
9003,45703,0,0,0,0,0,0,0,0,0.0001172,0,0,0,0,0,0,0,0,0,0,0,0
9003,43113,0,0,0,0,0.0003423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43131,0,0,0,0,0.0003423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43221,0,0,0,0.0002868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43242,0,0,0,0.0002868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43367,0,0,0,0,0.0003423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45206,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
9003,45226,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0
9003,45830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,46102,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
9003,43109,0,0,0,0,0.000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43117,0,0,0,0,0.0001946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43467,0,0,0,0.0001912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45233,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0
9003,45705,0,0,0,0,0,0,0,0,0.0000586,0,0,0,0,0,0,0,0,0,0,0,0
9003,90051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,90052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,98063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43121,0,0,0,0,0,0,0.00002,0.00008,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43510,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0
9003,43602,0,0,0.0000404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43650,0,0,2.66054E-05,1.67716E-05,6.26714E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,43951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45229,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
9003,45232,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
9003,45401,0,0,2.16653E-07,1.16435E-05,4.73334E-05,0,7.85936E-06,4.33046E-06,9.54422E-06,7.40859E-06,0,0,0,0,5.05864E-07,0,0,0,0,0,1.17172E-07
9003,45403,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45452,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,45806,0,0,0,0,0,0,0,0,0.0000293,0,0,0,0,0,0,0,0,0,0,0,0
9003,46703,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0
9003,90050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45201,0,0,0,0,0,0,0,0,0.0248757,0,0,0,0,0,0,0,0,0,0,0,0
9004,43203,0,0,0,0,0,0.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43201,0.0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43350,0,0,0.051273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45220,0,0,0,0,0,0,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0
9004,43204,0,0,0.0179055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45807,0,0,0,0,0,0,0,0,0.0094346,0,0,0,0,0,0,0,0,0,0,0,0
9004,45801,0,0,0,0,0,0,0,0,0.0088486,0,0,0,0,0,0,0,0,0,0,0,0
9004,43301,0,0,0.0117384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43205,0,0,0,0,0,0,0.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43815,0,0,0.0027468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43453,0,0,0,0,0,0,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43551,0,0,0,0,0,0,0,0,0,0,0,0,0.0058443,0,0,0,0,0,0,0,0
9004,43206,0,0,0.0073402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43552,0,0,0,0,0,0,0,0,0,0,0,0,0.0191,0,0,0,0,0,0,0,0
9004,43503,0,0,0,0,0,0,0,0,0,0,0,0.0186,0,0,0,0,0,0,0,0,0
9004,43843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45202,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0
9004,43505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43115,0,0,0,0.002788333,0.01378125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43860,0,0,0,0,0.0162771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0,0,0,0,0,0
9004,43314,0,0,0,0,0.0153672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43776,0,0,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43862,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0
9004,43202,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43432,0,0,0.0055752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43212,0,0,0.0129176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43812,0,0,0.0051712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43305,0,0,0,0,0.0113232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43430,0,0,0.0010791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43704,0,0,0,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45601,0,0,0,0,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43248,0,0,0,0,0.008127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45203,0,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0
9004,43118,0,0,0.000445067,0.000523239,0.00365003,0,0,8.1053E-05,0.00036083,0.000523303,0,0,0.000102736,0,0,0,0,0,0,0,0
9004,43304,0,0,0,0.0065575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43351,0,0,0,0,0.0057627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43438,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,99933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43441,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43934,0,0,0.00486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43457,0,0,0,0.004085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43213,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43603,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43560,0,0,0,0.00239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45102,0,0,0,0,0,0,0,0,0.000625,0.001875,0,0,0,0,0,0,0,0,0,0,0
9004,43220,0,0,0,0.0022944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43440,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43302,0,0,0.0021564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43317,0,0,0,0,0.0018256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43561,0,0,0,0.0015296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45204,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0
9004,45805,0,0,0,0,0,0,0,0,0.0004688,0,0,0,0,0,0,0,0,0,0,0,0
9004,43805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45402,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43120,0,0,0,0,0,0,0.00065,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43105,0,0,0.0001928,0.000956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
9004,43604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45808,0,0,0,0,0,0,0,0,0.0002637,0,0,0,0,0,0,0,0,0,0,0,0
9004,43245,0,0,0,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43838,0,0,0.000352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43214,0,0,0.0006748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43231,0,0,0,0.0005736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43435,0,0,0,0.000645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43122,0,0,0,0.000478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43221,0,0,0,0.000478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43367,0,0,0,0,0.0005705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45106,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0
9004,45206,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0
9004,43803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43116,0,0,0,0,0.0002835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43502,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0
9004,43224,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43602,0,0,0.0000808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45401,0,0,4.33306E-07,2.32869E-05,9.46668E-05,0,1.57187E-05,8.66093E-06,1.90884E-05,1.48172E-05,0,0,0,0,1.01173E-06,0,0,0,0,0,2.34344E-07
9004,45403,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,43510,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0
9004,43801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,45806,0,0,0,0,0,0,0,0,0.0000293,0,0,0,0,0,0,0,0,0,0,0,0
9005,45220,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0
9005,43205,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,43860,0,0,0,0,0.2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,43704,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,45203,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
9006,43776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,43350,0,0,0.6683715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,43201,0.4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,43301,0,0,0.0065928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,43302,0,0,1.1927288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,43433,0,0,0.0012928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,43330,0,0,0,0,0.0009099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,43306,0,0,0,0,0.0003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43201,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43204,0,0,0.0419352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43232,0,0,0,0.0684496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43203,0,0,0,0,0,0.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,45201,0,0,0,0,0,0,0,0,0.0162322,0,0,0,0,0,0,0,0,0,0,0,0
9009,43206,0,0,0.010976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43202,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,43231,0,0,0,0.013384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
