GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
7279,12023,152406.752,417.8433285,0.002741633
7279,12023,152406.752,2505.943569,0.016442471
7279,12023,152406.752,5191.435359,0.034063027
7280,12023,152406.752,5950.907839,0.039046222
7280,20402,28971.727,8534.806202,0.294590867
7280,20402,28971.727,3928.658737,0.135603194
7281,20402,28971.727,1515.532744,0.052310749
7282,20345,17892.932,1329.022925,0.074276421
7283,20285,37629.946,16395.78173,0.435711007
7283,20345,17892.932,1638.018302,0.091545552
7283,20285,37629.946,222.134252,0.005903124
7283,20345,17892.932,839.8510828,0.04693759
7283,20285,37629.946,3458.801196,0.091916188
7283,20312,26703.754,2808.623069,0.105177089
7284,20312,26703.754,7009.532227,0.262492394
7295,20277,201648.542,31112.28326,0.154289651
7296,20277,201648.542,19442.69921,0.096418744
7299,20059,165401.280,4711.167553,0.028483259
7299,20351,6757.081,104.8398142,0.015515548
7299,20059,165401.280,4095.182304,0.024759073
7299,20289,16677.108,373.5981269,0.022401854
7299,20059,165401.280,3079.730203,0.018619748
7299,20351,6757.081,613.7281193,0.090827403
7300,20059,165401.280,3807.277614,0.023018429
7300,20059,165401.280,13207.95944,0.079854034
7300,20351,6757.081,2031.195411,0.300602495
7310,20122,33123.176,846.1747245,0.025546304
7310,20125,107114.522,2464.205091,0.023005332
7310,20410,103286.629,14170.1007,0.137192014
7310,20410,103286.629,3567.613296,0.034540902
7311,20052,123021.015,16117.81655,0.131016774
7311,20410,103286.629,4651.039345,0.045030411
7312,20052,123021.015,19296.49258,0.156855254
7312,20052,123021.015,25.19295142,0.000204786
7313,20052,123021.015,165.8209519,0.001347908
7313,20052,123021.015,792.6223187,0.006442983
7313,20052,123021.015,11432.01774,0.092927357
7313,20052,123021.015,4341.298455,0.03528908
7315,20418,163291.418,5664.218867,0.034687793
7315,20515,225058.841,13417.83398,0.059619226
7315,20515,225058.841,4661.66947,0.020713114
7316,20515,225058.841,19409.00312,0.086239683
7317,20515,225058.841,5388.463826,0.023942467
7317,20515,225058.841,1636.144245,0.007269851
7317,20124,66994.428,395.2039277,0.005899057
7317,20515,225058.841,1442.107581,0.006407691
7317,20124,66994.428,3351.527701,0.050026962
7317,20515,225058.841,8958.995895,0.039807349
7317,20421,3897.196,3897.195926,1
7317,20515,225058.841,6871.958946,0.030534055
7318,20124,66994.428,17766.98081,0.265200871
7319,20043,246013.958,9347.811713,0.037997079
7319,20124,66994.428,5762.306461,0.086011726
7319,20441,18391.780,7528.923903,0.409363534
7319,20441,18391.780,8200.040588,0.445853569
7326,20143,24893.850,4500.167837,0.180774284
7329,20025,20778.646,4461.725046,0.214726458
7329,20327,103899.989,35.64590571,0.000343079
7329,20025,20778.646,3485.718118,0.167754825
7329,20327,103899.989,1012.41763,0.009744155
7329,20327,103899.989,9993.218167,0.096181128
7330,20327,103899.989,10025.98993,0.096496544
7333,07009,103484.103,20734.61662,0.200365236
7340,07108,320959.842,865.0765925,0.00269528
7340,07108,320959.842,12433.78329,0.038739374
7340,07108,320959.842,12094.52514,0.037682363
7343,07107,330951.457,5403.286854,0.016326524
7344,07107,330951.457,17162.00489,0.051856562
7350,07106,198655.355,3553.282064,0.017886666
7350,07083,58566.909,4401.000714,0.075144835
7351,07083,58566.909,18181.1295,0.310433483
7351,07083,58566.909,13629.18512,0.232711362
7351,07083,58566.909,2484.781007,0.042426364
7352,07104,69061.153,10287.62622,0.148964009
7352,07083,58566.909,10190.3892,0.173995681
7353,07104,69061.153,9158.061866,0.132608007
7353,07104,69061.153,5082.675402,0.073596735
7354,07019,235389.188,5246.532703,0.022288758
7354,07019,235389.188,14146.93927,0.060100208
7354,07019,235389.188,9340.527629,0.039681209
7354,07104,69061.153,2647.663449,0.038337956
7355,07099,438485.668,1714.031093,0.003908979
7355,07099,438485.668,1344.706296,0.003066705
7355,07019,235389.188,679.550018,0.002886921
7355,07099,438485.668,3791.520093,0.008646851
7355,07019,235389.188,4026.448299,0.017105494
7356,07099,438485.668,15813.39918,0.036063663
7357,07099,438485.668,255.7577043,0.000583275
7357,07099,438485.668,10495.60697,0.023936032
7359,07099,438485.668,1650.039197,0.00376304
7361,07099,438485.668,22619.27056,0.051584971
7361,07052,185969.068,2250.220507,0.012099972
7362,07052,185969.068,957.8039235,0.00515034
7625,12018,55473.448,6341.096937,0.114308685
7626,12018,55473.448,19638.80724,0.354021749
7627,12018,55473.448,12516.52668,0.225630947
7627,12018,55473.448,362.0817387,0.006527118
7627,12077,40041.859,781.7100504,0.019522322
7627,12077,40041.859,139.7217466,0.003489392
7627,12077,40041.859,5160.224862,0.128870761
7627,12077,40041.859,5121.146997,0.127894835
7628,12077,40041.859,2358.411511,0.058898651
7628,12080,46263.592,7841.038301,0.169486154
7631,12023,152406.752,12870.49816,0.084448346
7631,12023,152406.752,2120.078197,0.013910658
7631,12046,126066.663,369.253281,0.002929032
7631,12023,152406.752,759.0089864,0.004980153
7631,12046,126066.663,4129.244876,0.032754455
7635,20345,17892.932,9966.871441,0.557028423
7635,20345,17892.932,4119.167795,0.230212013
7635,20185,30993.957,9989.505697,0.322304949
7649,20277,201648.542,19982.97574,0.099098042
7649,20277,201648.542,250.5245311,0.001242382
7649,20155,17908.769,735.3944598,0.041063372
7649,20277,201648.542,1156.039032,0.00573294
7649,20277,201648.542,2817.994457,0.013974782
7649,20155,17908.769,1950.359451,0.108905274
7649,20277,201648.542,3460.568242,0.017161385
7649,20155,17908.769,3489.582293,0.19485327
7652,20028,59514.646,3575.546605,0.060078432
7652,20059,165401.280,4171.280546,0.025219155
7652,20028,59514.646,7118.047364,0.119601608
7652,20028,59514.646,5095.126884,0.085611311
7659,20125,107114.522,1224.363151,0.011430412
7660,20125,107114.522,12841.51515,0.119885847
7662,20122,33123.176,1371.803047,0.041415203
7662,20125,107114.522,8360.751038,0.078054319
7662,20204,36795.514,11729.77424,0.318782723
7663,20122,33123.176,1901.798289,0.05741594
7663,20122,33123.176,1331.001794,0.040183399
7666,20052,123021.015,7987.829457,0.064930609
7666,20418,163291.418,2220.462031,0.013598155
7667,20418,163291.418,11187.92557,0.068515086
7667,20418,163291.418,7453.898735,0.045647829
7668,20418,163291.418,5101.742978,0.031243179
7668,20418,163291.418,927.0134752,0.00567705
7671,20124,66994.428,1768.610694,0.02639937
7671,20030,27032.693,1256.977018,0.046498401
7671,20005,177353.702,138.5717925,0.00078133
7672,20030,27032.693,4274.616493,0.158127658
7672,20030,27032.693,3282.461943,0.121425634
7672,20043,246013.958,1622.393924,0.006594723
7672,20030,27032.693,5516.268488,0.204059152
7672,20043,246013.958,3428.091946,0.013934542
7672,20043,246013.958,3475.914623,0.014128933
7672,20043,246013.958,559.3518461,0.002273659
7672,20043,246013.958,2686.006957,0.010918108
7672,20043,246013.958,5250.827786,0.021343617
7672,20030,27032.693,72.3985387,0.002678184
7672,20005,177353.702,4216.812187,0.023776285
7672,20030,27032.693,5920.901437,0.219027433
7672,20005,177353.702,797.0160886,0.004493935
7672,20043,246013.958,6907.336667,0.028077011
7672,20441,18391.780,2662.815124,0.144782896
7672,20043,246013.958,3135.932049,0.012746968
7672,20005,177353.702,7218.14915,0.040699174
7672,20043,246013.958,5066.247124,0.020593332
7672,20030,27032.693,1976.129981,0.073101483
7672,20043,246013.958,1862.554187,0.007570929
7673,20043,246013.958,7111.762345,0.028907963
7673,20043,246013.958,18564.84822,0.075462581
7674,20043,246013.958,12075.93646,0.049086387
7674,20557,33085.894,4683.449843,0.141554279
7675,20043,246013.958,5953.688506,0.024200613
7675,20557,33085.894,1642.115361,0.049631887
7679,20075,12546.021,4890.094153,0.389772515
7679,20143,24893.850,4342.497817,0.17444059
7679,20075,12546.021,7655.926845,0.610227485
7679,20525,70445.752,4640.842162,0.06587824
7681,20327,103899.989,1589.672286,0.015300024
7681,20525,70445.752,1320.616166,0.018746569
7682,20327,103899.989,17941.12528,0.172676873
7682,20525,70445.752,1215.425892,0.01725336
7682,20327,103899.989,3938.81299,0.037909657
7682,20327,103899.989,5094.213207,0.049029969
7683,07017,225816.920,3142.067283,0.013914224
7683,20327,103899.989,22202.4112,0.213690216
7686,07009,103484.103,2411.880595,0.023306774
7686,07046,191881.202,9451.655844,0.049257852
7686,07046,191881.202,11879.87363,0.06191265
7686,07046,191881.202,6228.139374,0.032458309
7687,07046,191881.202,19448.30236,0.101355955
7688,07046,191881.202,7699.965445,0.040128816
7689,07108,320959.842,7548.984101,0.023520027
7689,07046,191881.202,12249.49775,0.063838967
7690,07108,320959.842,5782.058061,0.018014896
7690,07108,320959.842,18293.05508,0.056994841
7691,07108,320959.842,21232.85058,0.066154228
7692,07108,320959.842,2060.991211,0.006421337
7692,07108,320959.842,10050.76952,0.031314726
7692,07108,320959.842,17147.08511,0.053424394
7693,07108,320959.842,6083.926394,0.018955413
7693,07108,320959.842,294.6930001,0.000918162
7693,07108,320959.842,18674.84216,0.058184358
7693,07108,320959.842,2623.116581,0.008172725
7696,07107,330951.457,2444.878076,0.007387422
7697,07107,330951.457,18743.51816,0.056635249
7697,07107,330951.457,3561.554767,0.010761562
7697,07107,330951.457,1746.683184,0.005277762
7700,07106,198655.355,3055.214806,0.015379474
7700,07106,198655.355,2376.531418,0.011963088
7701,07106,198655.355,6062.983644,0.030520112
7702,07106,198655.355,23990.74373,0.120765653
7703,07106,198655.355,1720.999737,0.008663244
7703,07106,198655.355,7824.215669,0.039385878
7703,07106,198655.355,5124.783347,0.025797358
7703,07106,198655.355,12325.36037,0.062043937
7703,07106,198655.355,7230.759474,0.036398513
7703,07075,67433.608,1616.150835,0.023966548
7704,07083,58566.909,52.77702705,0.000901141
7704,07075,67433.608,8101.350631,0.120138175
7705,07019,235389.188,18575.57609,0.078914313
7705,07075,67433.608,3482.83175,0.051648308
7706,07019,235389.188,9393.822544,0.039907621
7706,07019,235389.188,3122.523201,0.013265364
7706,07019,235389.188,13587.66236,0.057724242
7707,07019,235389.188,3804.763451,0.016163714
7707,07019,235389.188,5532.899512,0.023505326
7707,07019,235389.188,2910.942825,0.01236651
7707,07019,235389.188,8019.193699,0.034067808
7707,07019,235389.188,17068.29762,0.072510967
7707,07019,235389.188,6020.113421,0.025575148
7707,07019,235389.188,7139.517575,0.030330695
7708,07041,75347.811,5468.763851,0.072580262
7708,07019,235389.188,6240.266661,0.026510422
7708,07019,235389.188,4074.566739,0.017309915
7708,07052,185969.068,8320.700559,0.04474239
7970,12001,672454.682,8478.176863,0.012607804
7971,12001,672454.682,6274.672318,0.009330997
7977,12018,55473.448,1473.856884,0.026568691
7977,12025,49243.593,4950.350977,0.100527818
7977,12025,49243.593,5014.340501,0.101827267
7977,12030,49800.060,1982.491403,0.039809016
7977,12025,49243.593,4201.479114,0.085320319
7978,12018,55473.448,1886.61367,0.034009309
7978,12018,55473.448,12278.76863,0.221344967
7978,12025,49243.593,997.6668713,0.020259831
7978,12018,55473.448,975.6966503,0.017588534
7980,12052,92482.280,4086.456517,0.044186373
7980,12077,40041.859,17556.72515,0.43845929
7981,12080,46263.592,10906.55132,0.235748043
7981,12052,92482.280,1520.513832,0.016441137
7982,12080,46263.592,17568.20858,0.379741558
7982,12080,46263.592,1800.82055,0.038925221
7982,12013,52321.300,7611.947443,0.145484679
7982,12080,46263.592,5123.621619,0.110748461
7983,12013,52321.300,15627.40293,0.298681475
7983,12080,46263.592,3023.351802,0.065350563
7984,12013,52321.300,9271.171104,0.177196881
7984,12036,12475.412,956.6887227,0.076685945
7984,12036,12475.412,2253.9756,0.180673446
7984,12046,126066.663,14294.41643,0.113387759
7984,12036,12475.412,5347.12125,0.428612813
7984,12046,126066.663,8445.54164,0.066992664
7988,20185,30993.957,8116.770361,0.261882353
7988,20185,30993.957,788.2269301,0.025431633
7988,20185,30993.957,8986.747201,0.289951594
7989,20300,28475.526,6973.012649,0.244877394
7989,20185,30993.957,3112.706703,0.100429471
7989,20300,28475.526,9934.31513,0.348872048
8002,20277,201648.542,12651.92911,0.062742477
8002,20155,17908.769,177.6782307,0.009921298
8003,20277,201648.542,849.9927097,0.004215219
8003,20155,17908.769,490.9999446,0.027416733
8003,20017,42041.930,15678.35184,0.372921791
8003,20149,2441.559,2441.559371,1
8003,20017,42041.930,7184.436192,0.170887402
8003,20101,4944.792,4699.764694,0.950447364
8003,20241,9473.031,3971.761913,0.41927045
8003,20101,4944.792,245.027488,0.049552636
8004,20241,9473.031,1854.179663,0.195732463
8005,20028,59514.646,4610.232709,0.077463835
8005,20028,59514.646,3369.169425,0.056610761
8005,20268,8863.891,1074.203756,0.121188736
8005,20028,59514.646,3085.279615,0.051840678
8005,20268,8863.891,7789.687348,0.878811264
8013,20064,76908.146,11262.90796,0.146446229
8013,20064,76908.146,3931.299597,0.051116817
8013,20125,107114.522,6022.625887,0.056226045
8013,20064,76908.146,13110.60152,0.170470909
8014,20204,36795.514,6165.920521,0.167572615
8014,20064,76908.146,3348.435629,0.043538114
8014,20064,76908.146,4555.501686,0.059233019
8014,20064,76908.146,10024.47897,0.130343527
8015,20204,36795.514,5135.556318,0.139570174
8015,20204,36795.514,3095.584853,0.084129409
8023,20005,177353.702,987.7764455,0.005569528
8023,20053,7914.509,7914.509042,1
8024,20005,177353.702,3835.698155,0.021627393
8024,20014,28800.278,9612.847014,0.333776188
8024,20305,11309.539,2407.359926,0.212861007
8024,20005,177353.702,120.1903009,0.000677687
8024,20305,11309.539,1890.250916,0.167137747
8024,20005,177353.702,4065.012339,0.022920369
8024,20005,177353.702,5608.56327,0.031623604
8024,20014,28800.278,1537.35063,0.053379715
8024,20014,28800.278,2795.214147,0.09705511
8024,20014,28800.278,6276.653114,0.21793724
8025,20005,177353.702,807.5887535,0.004553549
8025,20005,177353.702,2114.545939,0.011922762
8025,20005,177353.702,6658.401733,0.037543066
8025,20005,177353.702,4549.699315,0.025653253
8025,20005,177353.702,2069.451508,0.011668499
8025,20014,28800.278,5500.102906,0.190973952
8025,20005,177353.702,3877.459887,0.021862864
8025,20030,27032.693,4732.93947,0.175082054
8026,20043,246013.958,19871.20606,0.080772677
8026,20043,246013.958,192.5656391,0.000782743
8026,20043,246013.958,628.5926398,0.00255511
8027,20557,33085.894,1854.886537,0.05606276
8028,20557,33085.894,42.34254562,0.001279776
8028,20557,33085.894,452.0358394,0.013662494
8028,20557,33085.894,261.2433098,0.007895912
8028,20557,33085.894,1898.195192,0.057371737
8028,20557,33085.894,1111.913614,0.033606878
8028,20043,246013.958,4696.118989,0.019088831
8028,20557,33085.894,12065.28837,0.364665631
8028,20557,33085.894,846.7901029,0.02559369
8031,20066,74516.464,10094.54279,0.135467282
8032,20066,74516.464,7874.594691,0.105675904
8032,20525,70445.752,9953.904931,0.141298868
8032,20525,70445.752,2327.880423,0.033045008
8032,20525,70445.752,10716.43365,0.152123207
8033,20525,70445.752,18622.13366,0.26434715
8034,20525,70445.752,18137.95747,0.257474114
8036,07017,225816.920,18588.6961,0.082317552
8036,07017,225816.920,306.2370759,0.00135613
8037,07017,225816.920,13269.00943,0.058760032
8037,07017,225816.920,8207.08929,0.036343996
8038,07017,225816.920,10274.85519,0.045500821
8039,07046,191881.202,2192.490516,0.011426291
8039,07046,191881.202,6013.36891,0.03133902
8039,07017,225816.920,2737.272552,0.012121645
8040,07046,191881.202,5534.734213,0.028844588
8040,07046,191881.202,4702.77237,0.024508771
8041,07046,191881.202,14298.43803,0.074517138
8044,07108,320959.842,5257.055888,0.01637917
8044,07108,320959.842,5216.115352,0.016251614
8044,07108,320959.842,10024.48721,0.031232839
8044,07108,320959.842,1251.003289,0.003897694
8045,07108,320959.842,3698.497314,0.01152324
8046,07108,320959.842,1567.725632,0.004884492
8046,07108,320959.842,9235.066509,0.028773277
8046,07108,320959.842,3325.722304,0.010361802
8046,07108,320959.842,6659.316411,0.02074813
8047,07108,320959.842,21790.25112,0.067890896
8048,07108,320959.842,3512.084536,0.010942442
8048,07108,320959.842,5770.608966,0.017979224
8049,07107,330951.457,107.0947299,0.000323596
8050,07027,180266.430,8281.229843,0.045938835
8050,07107,330951.457,12401.84087,0.037473293
8052,07002,104049.238,10570.27276,0.101589142
8052,07106,198655.355,291.2159805,0.001465936
8052,07106,198655.355,9265.341457,0.04664028
8053,07106,198655.355,6364.345451,0.03203712
8053,07106,198655.355,15011.39617,0.075565021
8054,07106,198655.355,13353.17925,0.067217817
8055,07106,198655.355,2638.780004,0.013283206
8055,07106,198655.355,106.9363609,0.000538301
8056,07075,67433.608,4849.702351,0.07191818
8057,07075,67433.608,13820.13274,0.204944287
8057,07075,67433.608,13468.07002,0.199723408
8057,07075,67433.608,11274.28115,0.167190834
