GRIDCODE,CVENTMUN,Suma de Fpv
11949,7065,0.056844845
11950,7059,0.007913823
11950,7065,0.021214716
12183,12038,0.066159701
12184,12038,0.084037274
12185,12038,0.056731896
12204,12040,0.265117825
12206,12040,0.391863222
12206,12075,0.004374473
12207,12029,0.013140386
12207,12075,0.125646573
12208,12029,0.027873807
12208,12075,0.140341718
12209,12061,0.084433518
12210,12061,0.258872938
12211,12028,0.039628836
12212,12028,0.509558228
12212,12074,0.028605556
12213,12010,0.004496316
12213,12028,0.12646188
12214,12010,0.255484475
12216,12066,0.002081994
12217,12024,0.216008585
12217,12066,0.177314373
12219,12005,0.350181126
12219,12066,0.074087015
12220,12005,0.29408358
12225,20081,0.597516812
12226,20081,0.186420172
12226,20520,0.075612644
12232,20221,0.701869185
12232,20486,0.115026251
12233,20121,0.142633236
12233,20221,0.114611824
12233,20523,0.367846672
12234,20121,0.857366764
12234,20404,0.754633032
12234,20422,0.206188003
12238,20177,0.050582043
12238,20478,0.646103947
12243,20296,0.567851932
12243,20458,0.289773395
12244,20336,0.139608897
12244,20458,0.086756264
12245,20458,0.001696516
12254,20205,1
12254,20498,0.196714526
12254,30212,0.037467108
12255,20498,0.572464079
12256,20498,0.012983061
12259,30091,0.070194473
12260,30091,0.300445197
12278,7062,0.198524797
12278,7092,0.043006255
12278,27008,0.003183939
12279,7062,0.07561043
12279,27008,0.001212085
12280,7062,0.084979832
12281,7062,0.077531861
12283,7043,0.024627813
12284,7084,0.420532778
12285,7084,0.157256978
12287,7005,1
12288,27015,0.104763035
12295,7077,0.005289503
12296,7077,0.165342624
12299,7065,0.015826291
12300,7065,0.056934005
12301,7065,0.051238002
12535,12038,0.033507635
12536,12038,0.147402079
12537,12038,0.076017598
12557,12040,0.244430193
12558,12040,0.09858876
12558,12075,0.065464866
12560,12075,0.072881454
12561,12075,0.132851828
12562,12061,0.017932684
12563,12042,0.161701791
12563,12061,0.083871363
12565,12074,0.971394445
12570,12024,0.783991415
12570,12045,0.773339091
12570,12066,0.01187627
12572,12005,0.311886728
12572,12033,0.244915741
12573,12005,0.043848566
12579,20081,0.004806355
12579,20520,0.760795375
12580,20237,0.245530156
12581,20089,0.212417736
12581,20456,0.148836623
12581,20549,1
12583,20089,0.398171491
12583,20540,0.539522914
12584,20486,0.152007425
12584,20540,0.460477086
12585,20129,0.002443476
12585,20486,0.732966324
12586,20129,0.189305927
12586,20176,0.57968348
12586,20422,0.768558166
12587,20422,0.025253831
12591,20177,0.305197049
12597,20336,0.860391103
12597,20458,0.111887373
12598,20458,0.370005407
12606,30212,0.206948513
12607,30212,0.289175427
12613,30091,0.064856402
12613,30142,0.055342621
12624,30061,0.021271127
12632,7062,0.318689147
12632,27008,0.008231946
12633,7062,0.244663933
12633,7068,0.040839939
12634,7068,0.033217184
12636,7043,0.489630742
12636,7068,0.076727452
12637,7043,0.485741444
12637,7084,0.249791919
12640,27015,0.326422836
12641,27015,0.035899585
12647,7077,0.094245566
12648,7077,0.118956809
12649,7077,0.150873065
12650,7065,0.022029459
12650,7077,0.049704862
12651,7065,0.053001176
12652,7065,0.05580901
12888,12038,0.00476085
12888,12068,0.104134881
12890,12038,0.015394264
12891,12038,0.128232751
12892,12038,0.001624093
12911,12075,0.02606677
12912,12075,0.078940564
12913,12075,0.108072538
12914,12075,0.135079387
12923,12045,0.226660909
12925,12033,0.399310725
12932,20237,0.132119961
12932,20520,0.163591981
12933,20039,0.022335272
12933,20160,0.147777921
12933,20237,0.407625768
12934,20039,0.324490781
12934,20237,0.214724115
12934,20456,0.267167795
12935,20089,0.300630831
12935,20456,0.583995581
12936,20089,0.088779943
12939,20129,0.808250596
12939,20176,0.396485834
12939,20283,0.269220401
12940,20176,0.023830685
12944,20177,0.157443356
12944,20558,0.807948713
12951,20458,0.139881044
12951,20559,0.36844383
12958,30130,0.063356053
12958,30212,0.204229965
12959,30212,0.262178987
12963,30142,0.029012749
12966,30142,0.072968432
12978,30061,0.022161872
12984,27008,0.025599503
12985,27008,0.00699162
12986,7068,0.083118342
12987,7048,0.045072012
12987,7068,0.231901581
12988,7048,0.0815151
12988,7068,0.015706404
12989,7068,0.259031555
12990,7068,0.179926476
12990,27016,0.013683872
12991,27016,0.376918845
12992,27015,0.117007572
12992,27016,0.116486573
12993,27015,0.222335253
12998,7077,0.037024353
12999,7077,0.133494295
13000,7077,0.032118366
13002,7065,0.08688155
13003,7065,0.040190648
13003,7077,0.057920221
13007,27007,0.072801681
13007,27017,0.046061989
13008,27017,0.13966822
13009,27017,0.16992973
13010,27017,0.122637362
13011,27017,0.117127915
13012,27017,0.110167475
13013,27017,0.086681654
13235,16052,0.013190404
13236,16052,0.019968445
13239,12068,0.020580585
13240,12068,0.116300346
13241,12068,0.019813298
13245,12038,0.115113368
13246,12038,0.037238763
13266,12075,0.06468885
13267,12075,0.01056569
13268,12042,0.6964327
13268,12075,0.02255091
13278,12033,0.152219558
13278,12070,0.325187314
13279,12070,0.289388559
13283,20055,0.798751742
13284,20055,0.201248258
13284,20261,0.232499473
13286,20039,0.110177442
13286,20160,0.852222079
13286,20568,0.112081527
13287,20039,0.432497246
13287,20568,0.418122699
13288,20039,0.008075836
13288,20400,0.026785735
13288,20462,1
13292,20283,0.730779599
13292,20548,0.071108956
13296,20177,0.163848853
13296,20558,0.192051287
13297,20177,0.131967079
13304,20559,0.18543988
13305,20417,0.082775768
13305,20559,0.39946242
13309,20044,0.035353772
13310,20044,0.039010258
13310,30130,0.327174248
13311,30130,0.075662918
13316,30142,0.068080329
13317,30142,0.05607751
13319,30142,0.0778844
13319,30144,0.032594876
13330,30061,0.020093947
13331,30061,0.033953161
13338,27008,0.031910446
13339,7048,0.025920121
13339,7068,0.079531068
13339,27008,0.037332491
13340,7048,0.034406273
13341,7048,0.223598321
13342,7048,0.026725889
13344,27016,0.200435344
13345,27009,0.01476054
13345,27015,0.12334545
13346,27009,0.012620598
13346,27015,0.07022627
13350,27012,0.023933648
13351,7077,0.097048027
13351,27012,0.012675775
13355,7065,0.085412003
13356,7065,0.049658002
13360,27007,0.137718581
13362,27017,0.118082016
13363,27017,0.015757904
13366,27001,0.033355626
13366,27017,0.033511295
13585,16052,0.013518599
13586,16052,0.083411086
13587,16052,0.048487553
13588,12068,0.040016104
13588,16052,0.211443114
13589,12068,0.137510667
13589,16052,0.025687449
13590,12068,0.098323037
13591,12068,0.106402967
13592,12068,0.102104703
13593,12068,0.156123519
13599,12038,0.155581518
13600,12022,0.103891087
13600,12038,0.01080078
13601,12022,0.005625149
13614,12006,0.262324869
13619,12059,0.137935111
13619,12075,0.01247438
13621,12034,0.00799225
13621,12042,0.141865509
13621,12059,0.063356209
13622,12034,0.106376198
13632,12033,0.203553976
13632,12070,0.37047872
13637,20165,0.017231468
13637,20261,0.767500527
13637,20455,0.454152798
13638,20165,0.982768532
13638,20455,0.545847202
13638,21055,0.162493873
13639,20039,0.102423422
13639,20568,0.390648262
13639,21055,0.444485457
13640,20568,0.079147513
13641,20004,1
13641,20400,0.973214265
13641,20476,0.142545941
13645,20548,0.196068811
13649,20177,0.190961623
13649,20431,0.334704616
13658,20417,0.082748347
13658,20559,0.03694676
13659,20417,0.667973631
13659,20559,0.00970711
13661,20184,0.048188199
13662,20044,0.045740036
13662,20184,0.071605691
13663,30130,0.125389514
13664,30130,0.252487334
13665,30077,0.002909133
13665,30130,0.088974284
13670,30142,0.070865586
13671,30142,0.017723705
13672,30142,0.004001647
13672,30144,0.141434055
13673,30144,0.175877632
13683,30061,0.14985545
13684,30061,0.133142492
13685,27008,0.013208797
13685,30061,0.088490731
13686,27008,0.007975031
13687,27008,0.028554718
13688,27008,0.025883882
13689,27008,0.016285754
13691,27008,0.05221365
13692,27008,0.032137554
13693,7048,0.135838478
13694,7048,0.159747384
13695,7048,0.024275289
13697,27004,0.00225277
13697,27016,0.214261953
13698,27009,0.057250006
13699,27009,0.152833916
13701,27012,0.03830609
13702,27012,0.06401708
13703,27012,0.099391453
13704,7065,0.02434445
13704,27012,0.032761429
13705,7065,0.044901952
13705,27012,0.008305813
13706,7065,0.023522158
13708,7016,0.177208961
13708,7065,0.005526235
13709,7065,0.052831008
13710,7050,0.186841144
13710,7065,0.016106222
13713,27001,0.011749405
13713,27007,0.204560604
13716,27001,0.039464683
13716,27017,0.040374439
13717,27001,0.031766748
13719,27001,0.048115421
13934,16008,0.019905234
13934,16052,0.032537386
13935,16052,0.066170199
13936,16052,0.068601686
13937,16052,0.080039642
13938,16052,0.053734323
13939,16052,0.021626705
13940,16052,0.097370519
13941,12068,0.031114468
13941,16052,0.033083975
13946,12068,0.024311654
13947,12016,0.464446341
13947,12068,0.043263769
13954,12022,0.083488716
13955,12022,0.113981893
13956,12022,0.062137958
13967,12006,0.38795133
13968,12006,0.003940893
13970,12017,0.17407874
13971,12035,0.014346017
13972,12059,0.150693247
13975,12034,0.060171923
13976,12008,0.007990256
13976,12034,0.095869337
13978,12019,0.394343384
13979,12008,0.031608365
13979,12019,0.312150329
13985,12070,0.014945408
13985,21191,0.635036322
13986,21155,0.000238508
13986,21191,0.355323317
13987,21113,0.150425538
13987,21155,0.125177557
13992,21055,0.39302067
13992,21112,0.223124991
13994,20340,0.091335844
13994,20476,0.857454059
13994,21135,1
13998,20548,0.223918042
14001,20206,0.042174709
14002,20206,0.458319416
14002,20431,0.665295383
14012,20166,0.829249975
14012,20417,0.166502254
14013,20184,0.083912697
14014,20184,0.068448915
14018,30077,0.092668029
14018,30130,0.066955649
14019,30077,0.02438426
14022,30094,0.114930713
14023,30142,0.028551693
14024,30142,0.124872541
14025,30142,0.14799726
14025,30144,0.000517582
14026,30003,0.06047199
14026,30116,0.011908522
14026,30142,0.018867614
14026,30144,0.601501973
14027,30003,0.032251336
14027,30116,0.838671412
14027,30144,0.048073882
14028,30089,0.010643218
14028,30116,0.00169625
14028,30172,0.704436381
14029,30089,0.079946783
14035,30061,0.053625723
14036,30061,0.117381189
14038,27008,0.015442999
14039,27008,0.026702415
14042,27008,0.034116258
14043,27008,0.046081131
14044,27008,0.045155742
14045,27008,0.049124514
14047,7048,0.110102205
14047,7074,0.144980475
14048,7048,0.125816894
14048,7074,0.145861072
14050,27004,0.031355156
14050,27016,0.055920324
14051,27009,0.163796562
14051,27016,0.022293088
14052,27009,0.048961738
14053,27009,0.163187132
14053,27012,0.02326728
14054,27012,0.107157373
14055,27012,0.026269782
14056,27012,0.081503269
14057,27012,0.009224077
14059,7065,0.027838191
14060,7016,0.270242915
14060,7065,0.024965233
14060,27012,0.002278766
14061,7016,0.288992048
14062,7016,0.071987094
14062,7065,0.035874325
14063,7050,0.172666188
14063,7065,0.012135369
14063,27007,0.031149894
14064,7050,0.640492668
14064,27007,0.188359545
14065,27007,0.161630516
14066,27001,0.050310686
14066,27007,0.022476188
14067,27001,0.003277029
14070,27001,0.051148095
14072,27001,0.048124163
14285,16008,0.074566772
14286,16008,0.071931679
14287,16008,0.020111518
14293,16052,0.074956071
14299,12016,0.071919515
14300,12016,0.450500749
14309,12022,0.111205097
14314,12003,0.282546548
14314,12054,0.031714753
14315,12003,0.039538703
14315,12054,0.747899125
14321,12006,0.296166947
14323,12017,0.273820607
14324,12035,0.038019058
14325,12035,0.046828532
14325,12059,0.17156801
14329,12008,0.237286142
14329,12034,0.070872469
14330,12008,0.216604885
14331,12008,0.009293026
14331,12019,0.183796304
14332,12008,0.20711047
14332,12019,0.109709983
14339,21155,0.224375227
14339,21191,0.009640361
14340,21113,0.11064686
14340,21155,0.650208708
14342,21066,1
14342,21139,0.655519695
14342,21141,1
14344,21112,0.709405971
14344,21127,0.035155329
14345,21112,0.067469039
14347,20340,0.708107375
14351,20548,0.204191541
14354,20206,0.499505875
14354,20244,0.710801617
14358,20040,0.733962664
14358,20116,0.011085681
14358,20187,1
14359,20116,0.988914319
14359,20134,0.068212859
14360,20134,0.460331839
14361,20134,0.135100001
14362,20232,0.092450383
14364,20184,0.065361016
14364,20232,0.029780344
14365,20166,0.170750024
14365,20184,0.193593254
14366,20184,0.022897245
14368,20044,0.16005234
14372,30077,0.13450933
14373,30077,0.017431092
14373,30094,0.010699531
14374,30094,0.10890769
14375,30094,0.202205134
14376,30094,0.145847167
14376,30142,0.071632396
14377,30003,0.139554757
14377,30142,0.086117178
14378,30142,0.070004339
14380,30003,0.237705146
14380,30116,0.147723816
14380,30145,1
14380,30172,0.032112879
14381,30089,0.093720802
14381,30172,0.263450741
14382,30089,0.784050035
14382,30120,0.263849249
14383,30048,0.330496135
14383,30089,0.031639161
14383,30120,0.609575821
14383,30199,1
14387,30111,0.276130243
14388,30061,0.125888524
14388,30111,0.168908857
14389,30061,0.234135785
14389,30204,0.025246062
14391,27008,0.00082058
14392,27008,0.006197668
14396,27008,0.050729191
14397,27008,0.020725768
14398,27002,0.001493447
14398,27008,0.054251626
14400,7074,0.297148612
14401,7048,0.006982036
14401,7074,0.17354399
14401,27004,0.065253219
14402,27004,0.031870873
14403,27004,0.038329421
14404,27004,0.010056855
14404,27009,0.098476112
14405,27004,0.003318817
14405,27009,0.190347081
14406,27009,0.097766315
14406,27012,0.032011644
14407,27012,0.08262156
14408,27012,0.133663359
14410,27012,0.023829682
14412,27011,0.073485707
14413,7016,0.039876254
14413,27011,0.016900325
14413,27012,0.006650989
14416,7016,0.099699251
14416,7065,0.061492716
14419,27001,0.006855904
14420,27001,0.047652579
14423,27001,0.050223694
14424,27001,0.013792411
14425,27001,0.060242056
14634,16008,0.01884344
14635,16008,0.061110353
14636,16008,0.100485624
14637,16008,0.065222916
14638,16008,0.013867428
14646,16010,0.029068047
14646,16052,0.055613748
14647,16052,0.000559097
14662,12022,0.059491642
14663,12022,0.048286677
14666,12003,0.227427457
14666,12067,0.036478018
14667,12003,0.11483941
14667,12067,0.200466018
14668,12003,0.101915161
14668,12054,0.220386121
14668,12067,0.08949004
14674,12006,0.049615962
14674,12058,0.101097523
14676,12017,0.147283474
14677,12017,0.250486981
14678,12035,0.099666627
14678,12059,0.061253449
14679,12035,0.032431669
14679,12059,0.115715306
14680,12059,0.009317806
14682,12008,0.062567908
14682,12034,0.158231697
14683,12008,0.141499317
14685,12008,0.086039631
14685,21087,0.155316384
14692,21024,0.961340422
14692,21059,0.008893989
14693,21009,0.003438138
14693,21059,0.239075568
14693,21113,0.738927602
14694,21009,0.067910506
14695,21003,0.223643043
14695,21139,0.344480305
14696,21003,0.398141016
14697,21003,0.008648465
14697,21127,0.165123275
14700,20340,0.200556782
14700,20459,0.64479857
14704,20548,0.167225397
14705,20548,0.137487253
14705,21129,0.113778885
14706,21035,0.032354327
14707,20244,0.289198383
14707,20545,0.526080024
14707,21035,0.326506139
14708,20434,0.437453306
14708,20545,0.435874546
14708,21035,0.089565036
14709,20163,1.000000001
14709,20374,0.536641337
14709,20434,0.562546693
14710,20029,1
14710,20040,0.110206518
14710,20041,1
14710,20249,1
14710,20374,0.463358663
14710,20396,1
14711,20040,0.155830819
14714,20134,0.294870144
14714,20309,1
14715,20134,0.041485157
14715,20232,0.519512911
14715,20278,0.165765879
14716,20232,0.292254496
14716,20278,0.150607338
14717,20184,0.066272621
14717,20232,0.066001866
14718,20184,0.161451132
14718,30045,0.025606993
14719,20184,0.136862185
14720,20044,0.091645809
14720,20184,0.054569422
14721,20044,0.508126322
14722,20044,0.120071463
14722,30054,0.097498571
14722,30169,0.100960724
14723,30169,0.496068843
14724,30077,0.051569052
14724,30169,0.110636824
14725,30077,0.168674276
14726,30077,0.058284306
14726,30094,0.091186616
14727,30094,0.180070736
14728,30094,0.075601366
14731,30003,0.183045319
14732,30003,0.211829689
14733,30003,0.034862013
14735,30059,0.743719499
14736,30048,0.186816578
14736,30059,0.01479504
14736,30120,0.12657493
14737,30048,0.219685165
14737,30108,0.61841884
14738,30048,0.056647922
14738,30082,0.157100805
14738,30108,0.365423909
14739,30082,0.80601101
14739,30111,0.101304869
14739,30206,0.806629667
14740,30082,0.036888186
14740,30111,0.217045902
14741,30204,0.315541582
14742,27008,0.000362253
14742,30204,0.354998543
14743,27008,0.016206186
14744,27008,0.038426634
14745,27008,0.004106738
14746,27008,0.026141953
14747,27008,0.034490837
14748,27002,0.039060252
14748,27008,0.011705986
14749,27002,0.074615401
14749,27008,0.014841407
14750,27002,0.063075383
14750,27008,0.022449316
14751,27002,0.097714146
14751,27008,0.011089188
14752,7074,0.163750813
14752,27002,0.020916956
14752,27004,0.008467197
14752,27006,0.144756309
14752,27008,0.003538864
14753,7074,0.074715036
14753,27004,0.080058975
14753,27006,0.108761923
14754,27004,0.121451985
14754,27006,0.05660666
14755,27004,0.190617843
14756,27004,0.068737949
14757,27004,0.023226377
14758,27004,0.035186756
14761,27012,0.063121768
14762,27012,0.003684335
14765,27011,0.151122304
14769,7016,0.042678917
14770,7016,0.009314558
14770,27007,0.111263437
14771,4003,0.014681482
14771,27001,0.012092061
14772,27001,0.057731533
14773,27001,0.070922695
