GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fter
37588,32051,749593.438,21.888,2.91997E-05
37588,32051,749593.438,7491.701,0.009994352
37588,32051,749593.438,3362.578,0.004485869
37588,32006,61334.077,4871.717,0.07942921
37588,32051,749593.438,1544.471,0.002060412
37588,32051,749593.438,119.441,0.000159341
37589,32051,749593.438,9949.113,0.013272678
37590,32051,749593.438,630.707,0.000841399
37593,32051,749593.438,1729.473,0.002307215
37593,32051,749593.438,9348.649,0.012471627
37599,24033,287625.354,11674.023,0.040587601
37600,24033,287625.354,17274.485,0.060058979
37606,24006,184579.397,13773.879,0.074623058
37606,24006,184579.397,86.912,0.000470864
37606,24006,184579.397,2114.238,0.011454355
37609,24020,244045.181,344.622,0.001412125
37618,28026,230264.075,14651.643,0.063629738
37619,28026,230264.075,4105.252,0.017828452
37619,28026,230264.075,17146.397,0.074464057
37619,28026,230264.075,2601.171,0.011296468
37620,28006,317171.306,13709.812,0.043225259
37621,28026,230264.075,5696.405,0.024738576
37621,28006,317171.306,4316.747,0.013610144
37621,28017,236569.997,608.532,0.002572314
37622,28017,236569.997,19633.499,0.082992348
37630,28019,376409.376,13487.952,0.035833198
37855,03003,1850297.589,3471.055,0.001875944
37856,03003,1850297.589,14418.079,0.007792303
37856,03003,1850297.589,5107.961,0.002760616
37857,03003,1850297.589,4877.312,0.002635961
37861,03008,850578.427,22838.066,0.026850042
37863,03008,850578.427,13272.644,0.015604256
37864,03008,850578.427,7890.881,0.009277076
37896,25012,399559.194,207.212,0.000518602
37897,25012,399559.194,1117.200,0.002796081
37908,10023,489527.677,870.273,0.001777781
37909,10023,489527.677,21721.610,0.044372589
37910,10023,489527.677,863.742,0.001764439
37916,10005,1233696.066,6179.096,0.005008605
37917,10005,1233696.066,6645.088,0.005386325
37924,10038,68318.439,281.372,0.004118541
37924,10033,109298.865,6518.379,0.05963812
37924,10033,109298.865,6535.850,0.05979797
37925,10033,109298.865,16234.711,0.148535033
37929,32042,615951.020,1843.387,0.002992749
37933,32040,152517.443,8143.466,0.053393667
37934,32040,152517.443,20408.703,0.133812254
37935,32040,152517.443,2647.403,0.017358033
37939,32006,61334.077,2896.044,0.047217544
37940,32006,61334.077,8597.838,0.140180447
37941,32051,749593.438,3167.421,0.004225518
37942,32051,749593.438,6842.745,0.009128608
37942,32051,749593.438,10596.131,0.014135837
37946,32051,749593.438,248.217,0.000331136
37946,32051,749593.438,9102.345,0.012143042
37949,32051,749593.438,7668.268,0.010229903
37950,32051,749593.438,8954.999,0.011946474
37953,24033,287625.354,5681.186,0.019752035
37954,24033,287625.354,18243.108,0.063426632
37959,24006,184579.397,4514.115,0.024456224
37959,24006,184579.397,285.277,0.001545553
37962,24020,244045.181,984.139,0.004032609
37963,24020,244045.181,339.013,0.001389139
37963,24020,244045.181,347.382,0.001423433
37969,19014,665948.990,11580.235,0.017389072
37970,19014,665948.990,5832.676,0.008758442
37971,28026,230264.075,5754.510,0.024990913
37971,28026,230264.075,13703.040,0.059510107
37971,19014,665948.990,702.656,0.001055119
37971,28026,230264.075,1118.331,0.004856731
37972,28026,230264.075,1312.058,0.005698058
37972,28026,230264.075,6003.326,0.026071482
37973,28026,230264.075,6063.690,0.026333636
37973,28026,230264.075,30898.338,0.134186535
37974,28017,236569.997,16041.491,0.067808645
37975,28017,236569.997,4906.053,0.020738272
37981,28008,181889.138,318.581,0.001751509
37981,28019,376409.376,6644.074,0.017651192
37982,28008,181889.138,8541.510,0.04695998
37982,28019,376409.376,912.396,0.002423945
37982,28008,181889.138,112.574,0.000618918
37982,28008,181889.138,10579.468,0.058164377
38207,03003,1850297.589,18347.818,0.009916145
38208,03003,1850297.589,2105.978,0.001138183
38214,03008,850578.427,9613.315,0.011302091
38215,03008,850578.427,381.798,0.000448869
38216,03008,850578.427,6961.465,0.008184389
38216,03008,850578.427,8509.831,0.010004757
38249,25016,472620.572,7995.488,0.016917351
38260,10023,489527.677,9673.066,0.019759999
38261,10023,489527.677,16017.298,0.032719903
38262,10023,489527.677,10122.720,0.020678544
38262,10023,489527.677,5192.814,0.010607804
38262,10023,489527.677,17281.319,0.035302027
38269,10005,1233696.066,26.108,2.11621E-05
38270,10005,1233696.066,11845.044,0.009601266
38277,10038,68318.439,49.705,0.000727555
38278,10038,68318.439,758.839,0.011107379
38278,10038,68318.439,404.080,0.005914656
38278,10038,68318.439,139.790,0.002046161
38278,10038,68318.439,360.181,0.005272093
38280,10033,109298.865,518.332,0.004742335
38280,32042,615951.020,6151.412,0.009986853
38283,32042,615951.020,1206.302,0.001958438
38284,32042,615951.020,20260.414,0.032892898
38288,32039,280292.034,1915.255,0.00683307
38288,32040,152517.443,12373.164,0.081126223
38288,32039,280292.034,5963.743,0.02127689
38288,32039,280292.034,823.214,0.002936988
38288,32039,280292.034,2655.159,0.009472829
38288,32039,280292.034,1097.511,0.0039156
38288,32039,280292.034,4957.684,0.017687567
38289,32039,280292.034,4699.331,0.016765838
38289,32039,280292.034,7801.472,0.02783337
38290,32039,280292.034,289.188,0.001031737
38295,32051,749593.438,11084.604,0.014787488
38295,32051,749593.438,748.480,0.000998515
38295,32051,749593.438,751.739,0.001002862
38295,32051,749593.438,6503.065,0.008675456
38297,32051,749593.438,15660.079,0.02089143
38298,32051,749593.438,19626.902,0.026183396
38299,32051,749593.438,2795.549,0.003729421
38299,32051,749593.438,2068.407,0.002759372
38299,32051,749593.438,4661.432,0.006218613
38299,32051,749593.438,14151.070,0.018878328
38301,32051,749593.438,990.447,0.001321313
38302,32051,749593.438,14497.898,0.019341015
38302,32051,749593.438,796.674,0.001062808
38309,24006,184579.397,12911.056,0.069948524
38310,24006,184579.397,453.365,0.002456205
38310,24006,184579.397,663.951,0.003597101
38310,24006,184579.397,8488.010,0.045985688
38310,24006,184579.397,12367.043,0.067001213
38311,24006,184579.397,18396.704,0.099668244
38311,24006,184579.397,167.790,0.000909041
38312,24006,184579.397,5794.562,0.031393329
38312,24006,184579.397,8533.202,0.046230523
38312,24006,184579.397,3177.389,0.017214215
38313,24006,184579.397,2873.528,0.01556798
38313,24006,184579.397,6560.010,0.035540316
38315,24048,14473.891,4135.711,0.285735975
38316,24020,244045.181,386.143,0.00158226
38319,19014,665948.990,9424.996,0.01415273
38320,19014,665948.990,257.976,0.000387381
38321,19014,665948.990,5923.489,0.008894808
38322,19014,665948.990,2816.726,0.004229642
38322,19014,665948.990,12776.651,0.01918563
38323,19014,665948.990,10330.819,0.015512928
38324,28026,230264.075,6712.870,0.029152917
38325,28026,230264.075,35477.383,0.154072593
38326,28026,230264.075,7672.331,0.033319706
38326,28026,230264.075,21857.390,0.094923144
38327,28017,236569.997,10199.948,0.043115982
38328,28017,236569.997,3543.473,0.014978538
38330,28017,236569.997,780.788,0.003300453
38334,28041,365984.740,3920.469,0.010712111
38335,28008,181889.138,12864.331,0.070726221
38336,28008,181889.138,7513.279,0.041306912
38337,28008,181889.138,4283.196,0.02354839
38559,03003,1850297.589,8649.182,0.004674482
38560,03003,1850297.589,13217.619,0.00714351
38560,03003,1850297.589,2104.800,0.001137547
38561,03003,1850297.589,5250.913,0.002837875
38562,03003,1850297.589,95.491,5.16085E-05
38567,03008,850578.427,5196.969,0.006109923
38568,03008,850578.427,13685.201,0.016089287
38568,03008,850578.427,4151.161,0.004880398
38569,03008,850578.427,1719.159,0.002021164
38611,10023,489527.677,2640.260,0.005393485
38611,10026,373331.169,3727.266,0.009983805
38611,10026,373331.169,474.730,0.001271606
38612,10023,489527.677,1085.510,0.002217464
38613,10023,489527.677,7723.945,0.015778362
38615,10023,489527.677,23488.544,0.047982056
38616,10023,489527.677,2251.780,0.004599904
38622,10005,1233696.066,8128.141,0.006588447
38627,10016,199559.114,1817.354,0.009106845
38637,32042,615951.020,1484.836,0.00241064
38637,32042,615951.020,6961.635,0.011302255
38638,32042,615951.020,8648.396,0.014040721
38641,32039,280292.034,18801.166,0.067077062
38641,32039,280292.034,22705.330,0.081005975
38642,32039,280292.034,62.315,0.000222321
38642,32039,280292.034,1306.922,0.004662717
38648,32051,749593.438,17460.495,0.023293286
38648,32051,749593.438,210.248,0.000280483
38648,32051,749593.438,1610.868,0.002148988
38652,32051,749593.438,17931.852,0.023922104
38652,32051,749593.438,1181.772,0.001576551
38654,32051,749593.438,20379.504,0.02718741
38655,32051,749593.438,10905.694,0.014548811
38656,32051,749593.438,8768.110,0.011697154
38657,32051,749593.438,18052.974,0.024083687
38658,32051,749593.438,11694.292,0.015600847
38662,24006,184579.397,215.389,0.00116692
38665,24006,184579.397,152.850,0.000828096
38666,24044,218829.865,970.171,0.004433448
38666,24006,184579.397,7129.606,0.038626231
38667,24044,218829.865,1602.979,0.00732523
38668,24007,231388.876,533.738,0.002306673
38672,19014,665948.990,21370.266,0.032089944
38675,19014,665948.990,17515.439,0.026301472
38676,19014,665948.990,6255.232,0.00939296
38676,19014,665948.990,13413.318,0.02014166
38676,19014,665948.990,1531.936,0.00230038
38677,19024,204310.860,4312.340,0.021106759
38677,19014,665948.990,11286.013,0.016947263
38685,28041,365984.740,3409.589,0.009316205
38685,28041,365984.740,123.138,0.000336457
38685,28041,365984.740,187.536,0.000512415
38687,28041,365984.740,1826.887,0.004991704
38690,28008,181889.138,2494.228,0.013712902
38690,28008,181889.138,4068.745,0.022369367
38691,28008,181889.138,1929.707,0.010609248
38696,28037,767313.651,3702.629,0.004825445
38912,03003,1850297.589,6811.982,0.00368156
38912,03003,1850297.589,4020.410,0.002172845
38913,03003,1850297.589,9957.779,0.005381718
38914,03003,1850297.589,2142.420,0.001157878
38920,03008,850578.427,3244.968,0.003815013
38920,03003,1850297.589,2008.235,0.001085358
38955,25016,472620.572,603.987,0.001277953
38956,25016,472620.572,244.790,0.000517941
38968,10023,489527.677,191.050,0.000390275
38969,10023,489527.677,28.234,5.76764E-05
38969,10023,489527.677,1294.399,0.002644179
38980,10016,199559.114,1141.043,0.00571782
38981,10016,199559.114,20929.106,0.104876725
38991,32039,280292.034,8104.138,0.028913194
38991,32042,615951.020,4300.380,0.006981692
38995,32039,280292.034,1002.786,0.003577646
38995,32039,280292.034,10533.045,0.037578824
38995,32039,280292.034,1232.461,0.004397061
38996,32039,280292.034,18823.357,0.067156231
38997,32039,280292.034,19210.347,0.068536901
38998,32039,280292.034,5926.584,0.021144319
38998,32014,457328.271,13438.846,0.029385558
38999,32014,457328.271,2192.917,0.00479506
39000,32051,749593.438,1056.367,0.001409254
39000,32014,457328.271,1267.357,0.00277122
39001,32051,749593.438,18175.499,0.024247143
39001,32051,749593.438,4707.287,0.006279787
39001,32051,749593.438,13894.604,0.018536186
39005,32051,749593.438,4299.237,0.005735425
39005,32051,749593.438,551.508,0.000735743
39005,32051,749593.438,14860.159,0.019824292
39007,32051,749593.438,2592.493,0.003458531
39009,32026,1012223.644,756.965,0.000747824
39009,32051,749593.438,733.164,0.000978082
39019,24044,218829.865,293.646,0.001341893
39020,24044,218829.865,1366.725,0.006245604
39020,24007,231388.876,2632.472,0.01137683
39021,24007,231388.876,1963.860,0.008487271
39021,24007,231388.876,2477.288,0.010706168
39021,24007,231388.876,11279.762,0.048748073
39022,24007,231388.876,19279.851,0.083322292
39023,19014,665948.990,3564.397,0.005352357
39025,19014,665948.990,19535.492,0.029334818
39027,19014,665948.990,184.177,0.000276563
39029,19014,665948.990,426.701,0.000640742
39030,19024,204310.860,8033.496,0.039319968
39030,19024,204310.860,14773.587,0.072309356
39030,19024,204310.860,6973.360,0.034131129
39031,19024,204310.860,21292.605,0.104216709
39032,19024,204310.860,1855.041,0.009079502
39038,28041,365984.740,2356.390,0.006438492
39038,28041,365984.740,1323.148,0.00361531
39038,28041,365984.740,712.530,0.001946884
39038,28041,365984.740,8602.301,0.023504535
39038,28041,365984.740,4984.988,0.013620753
39038,28041,365984.740,269.033,0.000735094
39038,28041,365984.740,2082.064,0.005688936
39039,28041,365984.740,227.911,0.000622734
39039,28041,365984.740,4265.152,0.011653908
39039,28013,216382.477,54.855,0.000253508
39043,28008,181889.138,4466.098,0.024553954
39044,28008,181889.138,3658.966,0.020116462
39046,28001,440882.766,3378.325,0.007662638
39046,28001,440882.766,161.630,0.000366604
39046,28001,440882.766,1544.755,0.003503777
39047,28001,440882.766,879.180,0.001994136
39048,28037,767313.651,21466.507,0.027976183
39049,28037,767313.651,13341.314,0.017387041
39049,28037,767313.651,4106.129,0.005351304
39049,28037,767313.651,4821.520,0.006283636
39051,28037,767313.651,11023.483,0.014366333
39052,28037,767313.651,4247.945,0.005536126
39053,28037,767313.651,5201.706,0.006779114
39266,03003,1850297.589,5555.181,0.003002318
39267,03003,1850297.589,3550.540,0.001918902
39269,03003,1850297.589,297.734,0.000160912
39273,03003,1850297.589,9353.904,0.005055351
39305,25008,435912.833,108.079,0.000247937
39306,25008,435912.833,13473.777,0.030909338
39310,25016,472620.572,6234.995,0.013192391
39311,25016,472620.572,21693.813,0.045901119
39311,25016,472620.572,122.936,0.000260116
39312,25016,472620.572,5530.810,0.011702431
39321,10005,1233696.066,563.713,0.00045693
39322,10005,1233696.066,5923.467,0.004801399
39322,10023,489527.677,1647.407,0.0033653
39322,10023,489527.677,17.528,3.58055E-05
39322,10005,1233696.066,2997.221,0.002429465
39322,10005,1233696.066,1360.117,0.001102473
39324,10005,1233696.066,8880.954,0.007198656
39324,10005,1233696.066,2566.095,0.002080006
39326,10005,1233696.066,3001.335,0.002432799
39329,10005,1233696.066,12625.299,0.010233719
39329,10005,1233696.066,4547.370,0.003685972
39330,10005,1233696.066,183.947,0.000149103
39330,10005,1233696.066,4240.669,0.003437369
39330,10005,1233696.066,1923.243,0.001558928
39330,10005,1233696.066,3232.313,0.002620024
39330,10005,1233696.066,221.493,0.000179536
39331,10005,1233696.066,3021.676,0.002449287
39331,10005,1233696.066,2268.283,0.001838608
39331,10005,1233696.066,920.495,0.000746128
39332,10005,1233696.066,6416.194,0.00520079
39332,10005,1233696.066,2949.886,0.002391096
39339,32042,615951.020,6580.258,0.010683086
39340,32042,615951.020,15876.027,0.025774821
39341,32042,615951.020,13143.082,0.021337868
39342,32042,615951.020,294.073,0.000477429
39342,32042,615951.020,18595.788,0.030190368
39343,32042,615951.020,8289.187,0.013457542
39343,32042,615951.020,2242.265,0.003640331
39347,32014,457328.271,4921.199,0.010760757
39348,32014,457328.271,12174.705,0.02662137
39352,32014,457328.271,19136.860,0.041844908
39353,32014,457328.271,16526.949,0.036138043
39354,32051,749593.438,10315.430,0.013761367
39355,32051,749593.438,9281.351,0.012381847
39358,32026,1012223.644,8581.631,0.008477999
39358,32051,749593.438,4560.133,0.006083475
39358,32026,1012223.644,6237.550,0.006162225
39371,24044,218829.865,15692.103,0.071709149
39374,24007,231388.876,6417.258,0.027733651
39374,24007,231388.876,13661.907,0.059043059
39374,24007,231388.876,8989.180,0.038848799
39375,24007,231388.876,22631.094,0.097805455
39375,24007,231388.876,3945.122,0.017049747
39378,19014,665948.990,14732.354,0.022122347
39379,19014,665948.990,3874.323,0.005817748
39382,19024,204310.860,17990.369,0.088053903
39382,19014,665948.990,2664.202,0.004000609
39383,19024,204310.860,3913.068,0.019152519
39383,19024,204310.860,25518.801,0.124901833
39383,19024,204310.860,6038.049,0.029553245
39384,19024,204310.860,28297.947,0.138504371
39385,19024,204310.860,25888.281,0.126710255
39390,28041,365984.740,2505.202,0.0068451
39390,28013,216382.477,9513.079,0.043964185
39390,28041,365984.740,6506.796,0.017778872
39391,28041,365984.740,773.274,0.002112858
39399,28001,440882.766,16254.210,0.036867419
39400,28001,440882.766,3372.220,0.00764879
39400,28001,440882.766,10653.705,0.024164484
39401,28001,440882.766,3461.804,0.007851984
39402,28037,767313.651,22436.556,0.029240397
39404,28037,767313.651,4061.280,0.005292856
39405,28037,767313.651,5252.379,0.006845152
39406,28037,767313.651,13556.549,0.017667545
39615,03003,1850297.589,12439.366,0.0067229
39619,03003,1850297.589,4740.692,0.002562124
39622,03003,1850297.589,4769.214,0.002577539
39625,03003,1850297.589,7931.248,0.004286472
39626,03003,1850297.589,3973.103,0.002147278
39657,25008,435912.833,1323.685,0.003036581
39658,25008,435912.833,5565.634,0.012767768
39658,25008,435912.833,6860.067,0.015737245
39659,25008,435912.833,22194.318,0.050914578
39659,25008,435912.833,2192.925,0.00503065
39663,25016,472620.572,5584.694,0.011816442
39663,25016,472620.572,5460.283,0.011553206
39664,25016,472620.572,7070.839,0.014960921
39665,25016,472620.572,33545.256,0.07097714
39666,25016,472620.572,15243.102,0.032252303
39674,10005,1233696.066,11243.739,0.009113865
39674,10005,1233696.066,2659.148,0.002155432
39679,10005,1233696.066,5614.558,0.004551006
39679,10005,1233696.066,6561.147,0.005318285
39680,10005,1233696.066,2385.716,0.001933795
39680,10005,1233696.066,809.081,0.000655819
39680,10005,1233696.066,1765.402,0.001430986
39680,10005,1233696.066,3909.197,0.003168687
39680,10005,1233696.066,4237.388,0.00343471
39680,10005,1233696.066,575.936,0.000466838
39680,10005,1233696.066,649.057,0.000526107
39680,10005,1233696.066,2050.522,0.001662097
39681,10005,1233696.066,7213.353,0.005846945
39681,10005,1233696.066,3522.657,0.002855369
39681,10005,1233696.066,8764.378,0.007104163
39681,10005,1233696.066,3628.840,0.002941437
39682,10005,1233696.066,3033.131,0.002458572
39682,10005,1233696.066,1815.877,0.0014719
39682,10005,1233696.066,3676.010,0.002979672
39682,10005,1233696.066,6887.805,0.005583065
39682,10005,1233696.066,1803.663,0.001461999
39682,10005,1233696.066,388.861,0.0003152
39683,10005,1233696.066,9.994,8.10109E-06
39683,10005,1233696.066,1170.024,0.000948389
39683,10005,1233696.066,2718.485,0.002203529
39683,10005,1233696.066,127.483,0.000103334
39683,10005,1233696.066,2943.951,0.002386286
39683,10005,1233696.066,500.608,0.000405779
39683,10005,1233696.066,786.295,0.000637349
39683,10005,1233696.066,1806.751,0.001464502
39683,10005,1233696.066,4807.327,0.003896687
39683,10005,1233696.066,18.025,1.46106E-05
39684,10005,1233696.066,4922.483,0.003990029
39684,10005,1233696.066,20253.552,0.01641697
39684,10005,1233696.066,4938.481,0.004002996
39684,10005,1233696.066,58.900,4.77427E-05
39684,10005,1233696.066,1849.070,0.001498805
39684,10005,1233696.066,169.260,0.000137197
39684,10005,1233696.066,2683.226,0.002174949
39685,10005,1233696.066,250.169,0.00020278
39685,10005,1233696.066,2935.045,0.002379066
39685,10005,1233696.066,650.498,0.000527276
39685,10005,1233696.066,1590.156,0.001288936
39685,10005,1233696.066,2859.757,0.00231804
39685,10005,1233696.066,1037.126,0.000840666
39686,10005,1233696.066,670.853,0.000543775
39686,10005,1233696.066,5781.937,0.004686679
39686,10005,1233696.066,403.799,0.000327308
39686,10005,1233696.066,773.539,0.000627009
39686,10005,1233696.066,6163.283,0.004995787
39686,10005,1233696.066,457.104,0.000370516
39687,10005,1233696.066,973.688,0.000789244
39687,10016,199559.114,9624.796,0.0482303
39687,10016,199559.114,1793.331,0.008986467
39690,10022,110509.418,1153.070,0.010434137
39690,10022,110509.418,8406.884,0.076073914
39691,10022,110509.418,2911.350,0.02634481
39693,32042,615951.020,9752.794,0.015833716
39694,32042,615951.020,4239.292,0.006882515
39694,32042,615951.020,2952.920,0.004794082
39694,32029,118039.684,2564.765,0.021727989
39694,32042,615951.020,2919.787,0.004740291
39694,32029,118039.684,11454.827,0.097042166
39700,32014,457328.271,6327.930,0.013836735
39700,32014,457328.271,11829.433,0.025866393
39700,32014,457328.271,14013.412,0.03064191
39700,32014,457328.271,11100.693,0.02427292
39701,32014,457328.271,1594.347,0.003486219
39701,32014,457328.271,2767.909,0.006052347
39701,32014,457328.271,3327.843,0.007276706
39701,32014,457328.271,5068.160,0.011082105
39701,32014,457328.271,7750.663,0.016947701
39701,32014,457328.271,14019.109,0.030654367
39702,32014,457328.271,11291.783,0.024690761
39702,32014,457328.271,2001.965,0.004377522
39708,32051,749593.438,5127.193,0.006839965
39708,32051,749593.438,135.105,0.000180238
39708,32014,457328.271,2221.671,0.004857936
39710,32026,1012223.644,8433.786,0.008331939
39711,32026,1012223.644,4781.235,0.004723497
39711,32026,1012223.644,4884.723,0.004825735
39718,32026,1012223.644,1663.608,0.001643519
39718,32026,1012223.644,15449.491,0.015262922
39724,24044,218829.865,1358.263,0.006206937
39725,24044,218829.865,4258.106,0.019458523
39725,24044,218829.865,6836.040,0.031239063
39725,24044,218829.865,5923.843,0.027070542
39727,24007,231388.876,7292.209,0.031514949
39728,24007,231388.876,6291.386,0.027189665
39728,24007,231388.876,6811.011,0.029435345
39728,24007,231388.876,13684.094,0.059138943
39728,24007,231388.876,1590.263,0.006872685
39728,24007,231388.876,10526.812,0.045494027
39731,19014,665948.990,17701.276,0.026580529
39732,19014,665948.990,2642.473,0.003967981
39732,19014,665948.990,7402.406,0.011115575
39732,19014,665948.990,2913.356,0.004374744
39732,19014,665948.990,8762.693,0.013158205
39733,19014,665948.990,6391.642,0.009597796
39736,19024,204310.860,8836.482,0.043250182
39736,19024,204310.860,415.420,0.002033273
39736,19007,400535.793,11732.278,0.02929146
39737,19024,204310.860,2362.501,0.011563265
39737,19024,204310.860,589.367,0.002884659
39738,19024,204310.860,9630.102,0.047134557
39742,28013,216382.477,2938.186,0.01357867
39743,28013,216382.477,8977.214,0.041487712
39743,28016,186634.963,8891.849,0.047642995
39743,28016,186634.963,1641.446,0.008794954
39743,28013,216382.477,1531.461,0.007077565
39743,28016,186634.963,1040.286,0.005573906
39744,28016,186634.963,355.348,0.001903974
39744,28013,216382.477,2497.156,0.011540472
39744,28013,216382.477,16939.169,0.078283462
39745,28013,216382.477,12412.314,0.057362842
39750,28030,193744.188,1630.809,0.008417333
39750,28030,193744.188,2288.472,0.011811823
39750,28030,193744.188,6990.547,0.036081327
39750,28030,193744.188,5988.181,0.030907666
39751,28018,211133.007,10896.318,0.051608786
39751,28018,211133.007,5701.041,0.027002131
39751,28018,211133.007,1607.265,0.00761257
39752,28018,211133.007,1166.502,0.005524961
39752,28001,440882.766,2133.308,0.004838719
39752,28001,440882.766,3329.001,0.007550761
39752,28001,440882.766,3930.375,0.008914784
39752,28001,440882.766,3700.868,0.008394223
39752,28001,440882.766,4151.672,0.009416726
39753,28001,440882.766,6222.939,0.014114724
39753,28001,440882.766,4280.648,0.009709267
39753,28001,440882.766,1191.662,0.0027029
39753,28001,440882.766,10439.561,0.023678768
39753,28001,440882.766,7746.801,0.017571112
39753,28001,440882.766,5391.860,0.012229692
39753,28001,440882.766,834.652,0.001893138
39753,28001,440882.766,675.361,0.001531838
39753,28001,440882.766,1840.801,0.004175263
39754,28001,440882.766,8018.619,0.018187644
39754,28001,440882.766,1522.870,0.003454139
39754,28001,440882.766,1092.098,0.002477072
39754,28001,440882.766,2304.683,0.005227429
39754,28001,440882.766,8694.597,0.019720882
39754,28001,440882.766,4599.730,0.010433
39754,28001,440882.766,2708.606,0.006143598
39754,28001,440882.766,3027.713,0.006867388
39754,28001,440882.766,4013.598,0.009103549
39755,28001,440882.766,3064.390,0.006950579
39755,28037,767313.651,4257.223,0.005548217
39755,28001,440882.766,2068.626,0.004692009
39755,28037,767313.651,1088.066,0.001418019
39755,28001,440882.766,129.788,0.000294382
39755,28001,440882.766,3030.074,0.006872742
39755,28037,767313.651,5235.096,0.006822628
39758,28037,767313.651,3024.829,0.003942103
39758,28037,767313.651,11606.365,0.015125972
39758,28037,767313.651,3185.855,0.004151959
39758,28037,767313.651,1823.425,0.002376375
39759,28037,767313.651,5529.284,0.007206028
39759,28037,767313.651,9946.956,0.01296335
39759,28037,767313.651,321.181,0.000418578
39759,28037,767313.651,979.161,0.00127609
39968,03003,1850297.589,1083.194,0.000585416
39968,03003,1850297.589,12301.479,0.006648379
39968,03003,1850297.589,3073.374,0.001661016
39969,03003,1850297.589,7833.503,0.004233645
39973,03003,1850297.589,7475.143,0.004039968
39974,03003,1850297.589,20958.092,0.011326876
39975,03003,1850297.589,8409.645,0.004545023
39976,03003,1850297.589,3915.870,0.002116346
39977,03003,1850297.589,12990.395,0.007020706
39977,03003,1850297.589,761.475,0.000411542
39978,03003,1850297.589,2248.509,0.001215215
39978,03003,1850297.589,4864.357,0.002628959
40010,25008,435912.833,10114.613,0.023203293
40011,25008,435912.833,7700.953,0.017666269
40012,25008,435912.833,1209.594,0.002774853
40012,25008,435912.833,3213.848,0.007372684
40013,25008,435912.833,5673.192,0.01301451
40021,10026,373331.169,5892.600,0.015783842
40022,10026,373331.169,27892.602,0.074712759
40023,10026,373331.169,23526.053,0.063016578
40024,10026,373331.169,15950.961,0.042726036
40024,10026,373331.169,6905.821,0.018497843
40025,10026,373331.169,5314.513,0.014235385
40027,10005,1233696.066,10838.811,0.008785641
40031,10005,1233696.066,225.529,0.000182807
40032,10005,1233696.066,4063.802,0.003294006
40033,10005,1233696.066,5822.677,0.004719702
40033,10005,1233696.066,3785.594,0.003068498
40039,10005,1233696.066,1579.851,0.001280584
40039,10005,1233696.066,5559.871,0.004506678
40047,32029,118039.684,10402.803,0.088129712
40052,32014,457328.271,18793.782,0.04109473
40053,32014,457328.271,5415.425,0.011841439
40054,32014,457328.271,1294.577,0.002830739
40054,32014,457328.271,6905.454,0.015099556
40054,32014,457328.271,1176.358,0.00257224
40064,32026,1012223.644,18087.193,0.017868772
40069,32026,1012223.644,17728.704,0.017514611
40070,32026,1012223.644,7327.536,0.007239048
40071,32026,1012223.644,12562.408,0.012410704
40071,32026,1012223.644,7053.676,0.006968496
40078,24044,218829.865,18331.447,0.083770318
40081,24007,231388.876,16460.876,0.071139444
40084,19014,665948.990,8296.442,0.012458074
40085,19014,665948.990,31355.904,0.047084543
40086,19014,665948.990,13190.231,0.019806669
40089,19007,400535.793,12541.259,0.031311208
40095,28016,186634.963,6390.940,0.034242994
40096,28016,186634.963,5107.167,0.027364469
40102,28030,193744.188,49.580,0.000255905
40102,28030,193744.188,3590.228,0.018530766
40103,28030,193744.188,4938.646,0.02549055
40103,28018,211133.007,10145.923,0.048054652
40104,28018,211133.007,5146.259,0.02437449
40105,28001,440882.766,15624.587,0.035439324
40105,28018,211133.007,10703.323,0.050694694
40105,28001,440882.766,1623.374,0.003682098
40106,28001,440882.766,38.465,8.72447E-05
40106,28001,440882.766,5588.940,0.012676702
40106,28001,440882.766,8273.011,0.018764651
40107,28001,440882.766,16.117,3.65568E-05
40108,28001,440882.766,3833.921,0.008696011
40108,28001,440882.766,10097.629,0.022903206
40108,28001,440882.766,369.967,0.00083915
40108,28037,767313.651,3615.857,0.004712359
40108,28037,767313.651,2792.686,0.003639563
40108,28001,440882.766,2154.573,0.004886952
40108,28001,440882.766,9903.476,0.022462833
40109,28037,767313.651,14999.232,0.019547719
40111,28037,767313.651,2389.405,0.003113987
40111,28037,767313.651,1314.718,0.001713404
40112,28037,767313.651,15592.595,0.020321019
40322,03003,1850297.589,20657.356,0.011164342
40327,03003,1850297.589,16930.118,0.009149943
40329,03003,1850297.589,3987.472,0.002155044
40330,03003,1850297.589,7345.452,0.003969876
40330,03003,1850297.589,5158.569,0.002787967
40330,03003,1850297.589,2682.267,0.001449641
40330,03003,1850297.589,400.697,0.000216558
40330,03003,1850297.589,3578.372,0.001933944
40330,03003,1850297.589,997.026,0.000538847
40330,03003,1850297.589,1382.340,0.00074709
40366,25016,472620.572,7222.024,0.015280808
40366,25008,435912.833,876.741,0.002011276
40366,25008,435912.833,2695.212,0.006182916
40374,10026,373331.169,2371.459,0.006352158
40374,10026,373331.169,9615.381,0.025755635
40374,10026,373331.169,5792.333,0.015515267
40376,10026,373331.169,9589.804,0.025687123
40378,10026,373331.169,22696.793,0.060795333
40379,10026,373331.169,43576.684,0.116723939
40379,10026,373331.169,230.462,0.000617313
