GRIDCODE,CVENTMUN,Fter,,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
7308,20122,0.333913526,,27672.398,9240.188
7309,20122,0.141730435,,27672.398,3922.021
7310,20410,0.225810153,,80897.877,18267.562
7312,20052,0.447037556,,62861.922,28101.64
7313,20052,0.012124605,,62861.922,762.176
7314,20515,0.16182392,,64088.974,10371.129
7314,20418,0.043651153,,130736.157,5706.784
7315,20515,0.237366836,,64088.974,15212.597
7317,20515,0.002349421,,64088.974,150.572
7317,20124,0.004237071,,34254.091,145.137
7317,20515,0.024939157,,64088.974,1598.325
7317,20515,0.105509303,,64088.974,6761.983
7317,20515,0.043096056,,64088.974,2761.982
7317,20515,0.157984757,,64088.974,10125.081
7320,20043,0.087388369,,86004.351,7515.78
7323,20130,0.567182363,,30799.951,17469.189
7324,20141,0.005531847,,39243.133,217.087
7325,20141,0.578973371,,39243.133,22720.729
7325,20143,0.086920068,,16051.184,1395.17
7326,20141,0.012190362,,39243.133,478.388
7326,20143,0.348895259,,16051.184,5600.182
7326,20141,0.035021159,,39243.133,1374.34
7326,20143,0.38202023,,16051.184,6131.877
7329,20025,0.304227281,,12831.203,3903.602
7329,20025,0.045607727,,12831.203,585.202
7340,7108,0.01147089,,93789.5,1075.849
7340,7108,0.033404262,,93789.5,3132.969
7340,7108,0.017573012,,93789.5,1648.164
7341,7108,0.036955341,,93789.5,3466.023
7350,7083,0.017991106,,9627.646,173.212
7356,7099,0.018647076,,202101.392,3768.6
7356,7041,0.091271907,,69879.048,6377.994
7356,7041,0.059617212,,69879.048,4165.994
7356,7041,0.050333513,,69879.048,3517.258
7356,7041,0.002167331,,69879.048,151.451
7356,7041,0.014817932,,69879.048,1035.463
7356,7041,0.016521104,,69879.048,1154.479
7357,7099,0.011648411,,202101.392,2354.16
7357,7041,0.04450935,,69879.048,3110.271
7357,7041,0.09255843,,69879.048,6467.895
7357,7099,0.03186074,,202101.392,6439.1
7357,7041,0.044206512,,69879.048,3089.109
7358,7041,0.220083908,,69879.048,15379.254
7358,7099,0.008423618,,202101.392,1702.425
7362,7099,0.004570221,,202101.392,923.648
7362,7052,0.463829084,,80303.813,37247.244
7363,7115,0.259386744,,24573.11,6373.939
7363,7052,0.211655603,,80303.813,16996.752
7364,7115,0.571046196,,24573.11,14032.381
7631,12023,0.022999943,,50340.776,1157.835
7632,12023,0.320011277,,50340.776,16109.616
7632,20180,0.090826411,,14799.682,1344.202
7632,12046,0.243103789,,65645.505,15958.671
7632,12023,0.0138947,,50340.776,699.47
7632,12023,0.045772775,,50340.776,2304.237
7633,20180,0.409140615,,14799.682,6055.151
7633,20474,0.285895767,,13411.839,3834.388
7633,12046,0.159032412,,65645.505,10439.763
7634,20474,0.173125475,,13411.839,2321.931
7634,20056,1,,6185.147,6185.147
7641,20466,0.391333904,,32091.776,12558.6
7641,20466,0.348730933,,32091.776,11191.395
7641,20466,0.027646585,,32091.776,887.228
7643,20386,0.516412525,,28353.894,14642.306
7644,20386,0.483587475,,28353.894,13711.588
7644,20158,0.260470754,,20314.488,5291.33
7644,20158,0.308670196,,20314.488,6270.477
7645,20516,0.283361857,,52975.048,15011.108
7645,20158,0.43085905,,20314.488,8752.681
7645,20516,0.146714185,,52975.048,7772.191
7645,20516,0.039142013,,52975.048,2073.55
7647,20277,0.055069461,,104814.337,5772.069
7647,20229,0.387030003,,22180.606,8584.56
7648,20277,0.060412556,,104814.337,6332.102
7648,20429,0.073969151,,21931.467,1622.252
7649,20277,0.02686496,,104814.337,2815.833
7649,20155,0.1457988,,11064.755,1613.228
7649,20429,0.149313815,,21931.467,3274.671
7651,20028,0.16952261,,25859.288,4383.734
7651,20080,0.441390397,,11520.851,5085.193
7651,20563,0.188148021,,17844.243,3357.359
7651,20080,0.344579407,,11520.851,3969.848
7652,20028,0.342596826,,25859.288,8859.31
7652,20080,0.214030196,,11520.851,2465.81
7653,20015,0.298109799,,6257.587,1865.448
7653,20015,0.181336832,,6257.587,1134.731
7659,20125,0.308586356,,72737.785,22445.888
7659,20125,0.015485253,,72737.785,1126.363
7661,20204,0.034316901,,10668.679,366.116
7662,20122,0.501041001,,27672.398,13865.006
7662,20125,0.031477161,,72737.785,2289.579
7662,20204,0.168624532,,10668.679,1799.001
7663,20122,0.023315038,,27672.398,645.183
7666,20052,0.071062495,,62861.922,4467.125
7666,20052,0.161818294,,62861.922,10172.209
7666,20418,0.099227806,,130736.157,12972.662
7667,20418,0.045459704,,130736.157,5943.227
7667,20418,0.069952507,,130736.157,9145.322
7668,20418,0.163783176,,130736.157,21412.383
7670,20124,0.186455364,,34254.091,6386.859
7670,20515,0.013287605,,64088.974,851.589
7671,20124,0.019836667,,34254.091,679.487
7671,20305,1,,7011.928,7011.928
7671,20005,0.012796284,,80846.83,1034.539
7671,20124,0.28376955,,34254.091,9720.268
7672,20043,0.064667798,,86004.351,5561.712
7673,20043,0.098082468,,86004.351,8435.519
7675,20557,0.337518701,,8227.633,2776.98
7676,20130,0.291986439,,30799.951,8993.168
7676,20066,0.320655434,,22135.633,7097.911
7676,20130,0.140831198,,30799.951,4337.594
7684,7017,0.065287155,,75950.33,4958.581
7690,7108,0.134308755,,93789.5,12596.751
7691,7108,0.017344628,,93789.5,1626.744
7692,7108,0.001352923,,93789.5,126.89
7694,7108,0.099099761,,93789.5,9294.517
7703,7106,0.071018682,,70007.185,4971.818
7704,7106,0.089619758,,70007.185,6274.027
7704,7083,0.982008894,,9627.646,9454.434
7708,7041,0.03988838,,69879.048,2787.362
7709,7041,0.130626837,,69879.048,9128.079
7709,7041,0.003226532,,69879.048,225.467
7709,7041,0.001179066,,69879.048,82.392
7710,7041,0.104256186,,69879.048,7285.323
7710,7041,0.008734306,,69879.048,610.345
7711,7041,0.076001493,,69879.048,5310.912
7717,7115,0.169567059,,24573.11,4166.79
7986,12046,0.246783401,,65645.505,16200.221
7986,12046,0.101954658,,65645.505,6692.865
7989,20415,1,,1630.33,1630.33
7989,20300,0.92607191,,2633.221,2438.552
7992,20076,1,,670.647,670.647
7998,20516,0.134974092,,52975.048,7150.259
7999,20516,0.319838634,,52975.048,16943.467
7999,20516,0.075969219,,52975.048,4024.473
7999,20229,0.101075237,,22180.606,2241.91
7999,20229,0.183828882,,22180.606,4077.436
8000,20229,0.328065879,,22180.606,7276.7
8001,20277,0.036753054,,104814.337,3852.247
8001,20429,0.481678722,,21931.467,10563.921
8002,20429,0.058684811,,21931.467,1287.044
8002,20429,0.204969326,,21931.467,4495.278
8002,20429,0.031384175,,21931.467,688.301
8002,20277,0.039530871,,104814.337,4143.402
8002,20155,0.634971222,,11064.755,7025.801
8003,20017,0.143834335,,19179.141,2758.619
8003,20398,0.823330435,,9051.593,7452.452
8004,20241,1,,3567.748,3567.748
8004,20017,0.457714556,,19179.141,8778.572
8004,20017,0.398451109,,19179.141,7641.95
8004,20542,0.323108113,,10798.692,3489.145
8005,20542,0.426125868,,10798.692,4601.602
8005,20028,0.103353928,,25859.288,2672.659
8005,20542,0.250766019,,10798.692,2707.945
8005,20028,0.384526635,,25859.288,9943.585
8005,20015,0.095130759,,6257.587,595.289
8006,20015,0.425422611,,6257.587,2662.119
8009,20449,0.339262528,,18986.332,6441.351
8010,20449,0.536893803,,18986.332,10193.644
8014,20204,0.622637442,,10668.679,6642.719
8014,20064,0.01432768,,21489.452,307.894
8015,20204,0.174421126,,10668.679,1860.843
8018,20418,0.043635029,,130736.157,5704.676
8018,20440,0.374861216,,8432.198,3160.904
8019,20418,0.15382678,,130736.157,20110.722
8019,20440,0.120451394,,8432.198,1015.67
8020,20418,0.068390048,,130736.157,8941.052
8020,20418,0.160618588,,130736.157,20998.657
8021,20418,0.039217865,,130736.157,5127.193
8024,20005,0.0026168,,80846.83,211.56
8025,20005,0.061493939,,80846.83,4971.59
8025,20005,0.165774341,,80846.83,13402.33
8026,20005,0.078665929,,80846.83,6359.891
8028,20557,0.547420504,,8227.633,4503.975
8029,20066,0.07623997,,22135.633,1687.62
8029,20066,0.016779145,,22135.633,371.417
8029,20557,0.115060796,,8227.633,946.678
8029,20066,0.075315895,,22135.633,1667.165
8030,20066,0.363525723,,22135.633,8046.872
8036,7017,0.135651326,,75950.33,10302.763
8036,20265,0.04484704,,111057.698,4980.609
8036,20525,1,,3510.557,3510.557
8037,7017,0.167535164,,75950.33,12724.351
8040,7046,0.175184876,,59734.506,10464.582
8043,7108,0.075986875,,93789.5,7126.771
8044,7108,0.15633379,,93789.5,14662.468
8048,7108,0.037215637,,93789.5,3490.436
8053,7106,0.199240564,,70007.185,13948.271
8053,7106,0.05432401,,70007.185,3803.071
8054,7106,0.064035442,,70007.185,4482.941
8054,7058,0.374375774,,21297.361,7973.216
8055,7106,0.320751449,,70007.185,22454.906
8062,7052,0.129374318,,80303.813,10389.251
8063,7052,0.030419988,,80303.813,2442.841
8063,7052,0.089262835,,80303.813,7168.146
8064,7052,0.015431509,,80303.813,1239.209
8331,12025,0.437071995,,14455.305,6318.009
8336,12013,0.781358366,,5588.716,4366.79
8337,12036,1,,273.656,273.656
8339,12046,0.074739192,,65645.505,4906.292
8339,12046,0.024113883,,65645.505,1582.968
8339,12046,0.026543249,,65645.505,1742.445
8339,12062,0.001101575,,64535.757,71.091
8340,12046,0.018595805,,65645.505,1220.731
8340,12062,0.021904523,,64535.757,1413.625
8341,12071,0.040319957,,55364.122,2232.279
8342,20300,0.07392809,,2633.221,194.669
8347,20377,0.247819378,,70709.188,17523.107
8348,20377,0.019644137,,70709.188,1389.021
8350,20491,0.13615801,,59143.116,8052.809
8351,20491,0.032567746,,59143.116,1926.158
8351,20448,0.474300096,,19250.753,9130.634
8351,20448,0.05329298,,19250.753,1025.93
8351,20491,0.065584556,,59143.116,3878.875
8351,20448,0.472406924,,19250.753,9094.189
8351,20491,0.013218867,,59143.116,781.805
8351,20491,0.061277208,,59143.116,3624.125
8352,20491,0.145071592,,59143.116,8579.986
8352,20491,0.021714209,,59143.116,1284.246
8352,20277,0.001267451,,104814.337,132.847
8352,20491,0.284496542,,59143.116,16826.012
8352,20277,0.017451639,,104814.337,1829.182
8352,20491,0.043270598,,59143.116,2559.158
8352,20277,0.057091302,,104814.337,5983.987
8352,20491,0.009993183,,59143.116,591.028
8353,20277,0.014662727,,104814.337,1536.864
8353,20570,0.067668393,,72479.673,4904.583
8353,20570,0.013946807,,72479.673,1010.86
8353,20570,0.050715612,,72479.673,3675.851
8354,20535,0.232212588,,27010,6272.062
8354,20535,0.108905702,,27010,2941.543
8355,20535,0.338203184,,27010,9134.868
8355,20535,0.088055424,,27010,2378.377
8355,20535,0.022459274,,27010,606.625
8355,20277,0.104495953,,104814.337,10952.674
8355,20155,0.01016281,,11064.755,112.449
8355,20535,0.197690929,,27010,5339.632
8356,20277,0.00712621,,104814.337,746.929
8356,20155,0.209067169,,11064.755,2313.277
8356,20398,0.176669565,,9051.593,1599.141
8358,20072,1,,5603.591,5603.591
8358,20049,1,,265.887,265.887
8360,20162,0.49623086,,31523.773,15643.069
8360,20328,1,,8984.481,8984.481
8363,20449,0.123843668,,18986.332,2351.337
8363,20333,0.618372788,,23041.326,14248.129
8363,20333,0.059494319,,23041.326,1370.828
8366,20064,0.271163546,,21489.452,5827.156
8367,20064,0.375274158,,21489.452,8064.436
8367,20357,0.666469323,,13365.865,8907.939
8367,20064,0.339234616,,21489.452,7289.966
8368,20357,0.333530677,,13365.865,4457.926
8371,20440,0.50468739,,8432.198,4255.624
8372,20470,0.137501736,,70806.124,9735.965
8373,20418,0.112237344,,130736.157,14673.479
8373,20470,0.041223468,,70806.124,2918.874
8375,20472,0.09847257,,32301.716,3180.833
8376,20472,0.567732439,,32301.716,18338.732
8378,20005,0.02551139,,80846.83,2062.515
8379,20005,0.063916445,,80846.83,5167.442
8379,20043,0.044687379,,86004.351,3843.309
8379,20005,0.062234512,,80846.83,5031.463
8379,20043,0.037931976,,86004.351,3262.315
8380,20005,0.052312465,,80846.83,4229.297
8380,20043,0.186947856,,86004.351,16078.329
8381,20043,0.015955379,,86004.351,1372.232
8381,20043,0.036491538,,86004.351,3138.431
8381,20043,0.052338096,,86004.351,4501.304
8381,20265,0.011133294,,111057.698,1236.438
8383,20066,0.147483833,,22135.633,3264.648
8388,20265,0.176999554,,111057.698,19657.163
8389,20265,0.017744911,,111057.698,1970.709
8391,7017,0.047856461,,75950.33,3634.714
8392,7017,0.059249986,,75950.33,4500.056
8393,7046,0.011708777,,59734.506,699.418
8393,7017,0.035231038,,75950.33,2675.809
8393,7046,0.016754119,,59734.506,1000.799
8394,7046,0.253832282,,59734.506,15162.546
8394,7046,0.077629436,,59734.506,4637.156
8394,7046,0.013055452,,59734.506,779.861
8394,7046,0.013051652,,59734.506,779.634
8394,7046,0.006781658,,59734.506,405.099
8395,7046,0.002764483,,59734.506,165.135
8396,7061,0.02190305,,76066.391,1666.086
8396,7046,0.120902565,,59734.506,7222.055
8397,7061,0.113856499,,76066.391,8660.653
8406,7106,0.007655971,,70007.185,535.973
8406,7106,0.089223856,,70007.185,6246.311
8406,7098,0.748083085,,19093.569,14283.576
8406,7106,0.007658928,,70007.185,536.18
8406,7106,0.014597802,,70007.185,1021.951
8407,7106,0.043091648,,70007.185,3016.725
8407,7058,0.625624226,,21297.361,13324.145
8409,7106,0.038781891,,70007.185,2715.011
8416,7052,0.050026441,,80303.813,4017.314
8416,7052,0.010000223,,80303.813,803.056
8679,12053,0.13484636,,56621.751,7635.237
8679,12053,0.067473823,,56621.751,3820.486
8680,12053,0.033671053,,56621.751,1906.514
8680,12053,0.022135063,,56621.751,1253.326
8684,12012,0.068470621,,72747.887,4981.093
8684,12025,0.346169175,,14455.305,5003.981
8685,12012,0.004434479,,72747.887,322.599
8685,12025,0.21675883,,14455.305,3133.315
8685,12052,0.015736605,,57535.855,905.419
8687,12052,0.007485419,,57535.855,430.68
8687,12052,0.123033211,,57535.855,7078.821
8687,12052,0.170427032,,57535.855,9805.665
8688,12052,0.067731504,,57535.855,3896.99
8689,12013,0.218641634,,5588.716,1221.926
8692,12062,0.21113988,,64535.757,13626.072
8692,12062,0.124079741,,64535.757,8007.58
8693,12046,0.105133611,,65645.505,6901.549
8693,12071,0.030886519,,55364.122,1710.005
8693,12062,0.046724996,,64535.757,3015.433
8693,12071,0.250797385,,55364.122,13885.177
8693,12071,0.01801217,,55364.122,997.228
8693,12071,0.187736834,,55364.122,10393.885
8694,12071,0.044512853,,55364.122,2464.415
8694,12071,0.403985292,,55364.122,22366.291
8695,12071,0.02374899,,55364.122,1314.842
8695,20447,0.232074889,,43990.955,10209.196
8696,20447,0.178849038,,43990.955,7867.74
8697,20447,0.263446247,,43990.955,11589.252
8697,20447,0.176257892,,43990.955,7753.753
8698,20088,0.016734256,,45353.554,758.958
8698,20073,0.047349293,,67019.396,3173.321
8700,20377,0.172091242,,70709.188,12168.432
8700,20377,0.132515664,,70709.188,9370.075
8702,20500,0.002018341,,36337.269,73.341
8705,20277,0.024588735,,104814.337,2577.252
8705,20491,0.186647487,,59143.116,11038.914
8706,20570,0.234574913,,72479.673,17001.913
8707,20420,0.526264028,,29662.529,15610.322
8707,20570,0.068377088,,72479.673,4955.949
8707,20535,0.012472899,,27010,336.893
8707,20420,0.059460507,,29662.529,1763.749
8707,20420,0.0817078,,29662.529,2423.66
8707,20420,0.332567665,,29662.529,9864.798
8707,20570,0.114403262,,72479.673,8291.911
8707,20570,0.016301481,,72479.673,1181.526
8707,20570,0.023507639,,72479.673,1703.826
8709,20358,1,,6435.864,6435.864
8709,20378,0.486516836,,5475.755,2664.047
8709,20271,1,,92.782,92.782
8709,20378,0.124529859,,5475.755,681.895
8710,20387,0.737182527,,4824.664,3556.658
8711,20301,0.37224804,,2765.801,1029.564
8711,20301,0.62775196,,2765.801,1736.237
8711,20068,0.034139106,,24967.203,852.358
8711,20007,0.507484316,,3919.396,1989.032
8711,20068,0.324333887,,24967.203,8097.71
8711,20007,0.492515684,,3919.396,1930.364
8711,20132,0.050022288,,10462.796,523.373
8712,20068,0.021237301,,24967.203,530.236
8712,20132,0.625289263,,10462.796,6542.274
8712,20068,0.028103228,,24967.203,701.659
8712,20132,0.324688448,,10462.796,3397.149
8712,20162,0.316848304,,31523.773,9988.254
8712,20368,0.037284115,,8433.082,314.42
8712,20368,0.448420044,,8433.082,3781.563
8712,20284,0.045825967,,22519.961,1031.999
8712,20368,0.404079197,,8433.082,3407.633
8713,20162,0.041312028,,31523.773,1302.311
8713,20162,0.123140495,,31523.773,3881.853
8713,20162,0.022468313,,31523.773,708.286
8713,20284,0.135772571,,22519.961,3057.593
8713,20112,0.05259885,,19141.445,1006.818
8713,20284,0.818401462,,22519.961,18430.369
8714,20112,0.028511954,,19141.445,545.76
8714,20112,0.342208229,,19141.445,6550.36
8714,20561,1,,5158.586,5158.586
8714,20112,0.229096236,,19141.445,4385.233
8714,20112,0.279988319,,19141.445,5359.381
8717,20131,0.048390278,,24339.765,1177.808
8717,20333,0.322132893,,23041.326,7422.369
8717,20551,0.585993764,,27965.929,16387.86
8725,20470,0.101191247,,70806.124,7164.96
8725,20470,0.278701726,,70806.124,19733.789
8727,20412,0.221674517,,62421.618,13837.282
8727,20412,0.109512365,,62421.618,6835.939
8728,20412,0.13632721,,62421.618,8509.765
8728,20472,0.333794991,,32301.716,10782.151
8732,20005,0.055749842,,80846.83,4507.198
8733,20005,0.077937453,,80846.83,6300.996
8734,20265,0.189180952,,111057.698,21010.001
8734,20265,0.027910366,,111057.698,3099.661
8741,20265,0.184351768,,111057.698,20473.683
8746,7017,0.167345316,,75950.33,12709.932
8748,7046,0.00558205,,59734.506,333.441
8748,7046,0.137600619,,59734.506,8219.505
8749,7046,0.099236846,,59734.506,5927.864
8749,7046,0.00970789,,59734.506,579.896
8750,7061,0.017065658,,76066.391,1298.123
8755,7027,0.322850616,,13518.187,4364.355
8755,7086,0.053540818,,6639.85,355.503
8758,7028,0.475433463,,9547.357,4539.133
8758,7098,0.136428501,,19093.569,2604.907
8758,7028,0.138694615,,9547.357,1324.167
8758,7028,0.315644214,,9547.357,3013.568
8759,7098,0.115488414,,19093.569,2205.086
8759,7028,0.070227708,,9547.357,670.489
9027,12001,0.092742929,,34383.678,3188.843
9032,12053,0.388455048,,56621.751,21995.005
9037,12012,0.116838033,,72747.887,8499.72
9040,12052,0.489359461,,57535.855,28155.715
9045,12062,0.329394664,,64535.757,21257.734
9050,20088,0.400903554,,45353.554,18182.401
9050,20447,0.149371933,,43990.955,6571.014
9050,20073,0.057519319,,67019.396,3854.91
9051,20088,0.517990762,,45353.554,23492.722
9051,20392,0.071581584,,15399.743,1102.338
9053,20377,0.214582297,,70709.188,15172.94
9053,20088,0.064371427,,45353.554,2919.473
9053,20377,0.030312327,,70709.188,2143.36
9053,20377,0.084474878,,70709.188,5973.15
9054,20500,0.202922927,,36337.269,7373.665
9054,20510,0.52385705,,8378.32,4389.042
9055,20500,0.565228664,,36337.269,20538.866
9055,20444,0.386569357,,3004.845,1161.581
9055,20500,0.04233568,,36337.269,1538.363
9055,20510,0.116846575,,8378.32,978.978
9055,20444,0.613430643,,3004.845,1843.264
9057,20566,0.275453262,,20033.729,5518.356
9057,20137,0.871180885,,5317.953,4632.899
9058,20277,0.186911119,,104814.337,19590.965
9058,20108,0.03514243,,73752.1,2591.828
9058,20566,0.02373642,,20033.729,475.529
9058,20566,0.33864619,,20033.729,6784.346
9058,20566,0.362164128,,20033.729,7255.498
9059,20277,0.033627174,,104814.337,3524.61
