kg,PM10,PM2.5,NOx,SO2,CO,VOC, NH3,CN, CO2,CH4
28007,0.00812073,0.00786408,0.008316333,0.008402048,0.008822749,0.008729934,0.008479228,0.007675342,0.008822749,0.008729934
28008,0.00114588,0.001158642,0.001221822,0.001202688,0.001233497,0.001206292,0.001046073,0.001166437,0.001233497,0.001206292
28009,0.057354479,0.055207051,0.05572311,0.057023028,0.059851473,0.060914461,0.062010764,0.053506523,0.059851473,0.060914461
28010,0.000528446,0.000530038,0.000509145,0.000536225,0.000618919,0.000602523,0.000515244,0.000521266,0.000618919,0.000602523
28011,0.0015931,0.001611935,0.001630831,0.001626822,0.0017031,0.001673657,0.001474229,0.001617352,0.0017031,0.001673657
28012,0.013830599,0.014110708,0.01476718,0.014421717,0.014448359,0.014236137,0.012339331,0.014311692,0.014448359,0.014236137
28013,0.002378086,0.002379396,0.002448658,0.002452335,0.002558469,0.002526126,0.002258692,0.002370888,0.002558469,0.002526126
28014,0.002168324,0.002134481,0.002269658,0.002274195,0.002373934,0.002326669,0.002152569,0.002107879,0.002373934,0.002326669
28015,0.005784145,0.005546845,0.005796125,0.005938118,0.006302893,0.006211083,0.006273939,0.005372895,0.006302893,0.006211083
28016,0.006080413,0.006237016,0.006477456,0.006312703,0.006246065,0.006129591,0.005433967,0.006352206,0.006246065,0.006129591
28017,0.002268031,0.002266644,0.002359422,0.002355384,0.002442269,0.002392491,0.002174338,0.002261632,0.002442269,0.002392491
28018,0.003014286,0.003143407,0.003099829,0.003036901,0.0029482,0.002889822,0.002674347,0.003237182,0.0029482,0.002889822
28019,0.004514984,0.004555141,0.004859908,0.004769235,0.004791949,0.004715974,0.004134211,0.004586277,0.004791949,0.004715974
28020,0.000400746,0.00038395,0.000354628,0.000400904,0.000498554,0.000486991,0.000449383,0.000361274,0.000498554,0.000486991
28021,0.04210049,0.044052163,0.042938156,0.04168989,0.039675141,0.040030265,0.036747734,0.045440209,0.039675141,0.040030265
28022,0.121261376,0.119194728,0.119614519,0.121136886,0.122273367,0.121405524,0.12877188,0.117869757,0.122273367,0.121405524
28023,0.001581633,0.001593954,0.001671021,0.001662658,0.001755216,0.001714091,0.001463292,0.001593399,0.001755216,0.001714091
28024,0.00377878,0.003735171,0.004015199,0.003984604,0.004054422,0.00399781,0.003676283,0.003707781,0.004054422,0.00399781
28025,0.012457884,0.012047307,0.012626117,0.012793841,0.01344212,0.013312253,0.013164095,0.011742375,0.01344212,0.013312253
28026,0.000436085,0.000438766,0.000439842,0.000454775,0.000517173,0.000502894,0.000411319,0.000433133,0.000517173,0.000502894
28027,0.099962461,0.09795854,0.099577807,0.100620983,0.103042344,0.10298287,0.104468963,0.096500683,0.103042344,0.10298287
28028,0.001029845,0.001037534,0.001049113,0.001061699,0.001126098,0.001100095,0.000967761,0.001036876,0.001126098,0.001100095
28029,0.003057278,0.003107835,0.003255274,0.00320848,0.003251017,0.003188608,0.00276285,0.003140298,0.003251017,0.003188608
28030,0.003749474,0.003757388,0.003969083,0.003923386,0.003964811,0.00389267,0.003547032,0.003767007,0.003964811,0.00389267
28031,0.000528446,0.000530038,0.000509145,0.000536225,0.000618919,0.000602523,0.000515244,0.000521266,0.000618919,0.000602523
28032,0.236111481,0.232149657,0.233307698,0.236120096,0.238839263,0.237294411,0.249741878,0.229555268,0.238839263,0.237294411
28033,0.034835756,0.033542037,0.034971285,0.035574864,0.037163674,0.037005836,0.037514349,0.032602108,0.037163674,0.037005836
28034,0.001217375,0.001245381,0.001321682,0.001294669,0.001319169,0.00128702,0.00105882,0.001262268,0.001319169,0.00128702
28035,0.014275342,0.014505812,0.014801049,0.014584291,0.014554271,0.014332953,0.013344371,0.014681204,0.014554271,0.014332953
28036,2.78E-05,3.07E-05,2.02E-05,2.10E-05,4.23E-05,4.06E-05,2.25E-05,3.09E-05,4.23E-05,4.06E-05
28037,0.006021373,0.006070729,0.006387975,0.006287405,0.006375783,0.006255605,0.005608337,0.006106296,0.006375783,0.006255605
28038,0.0943442,0.094297014,0.093074834,0.093067064,0.093927225,0.096314102,0.092696797,0.093970831,0.093927225,0.096314102
28039,0.006818993,0.007042323,0.00740534,0.007155515,0.007048824,0.006914954,0.005837412,0.007210419,0.007048824,0.006914954
28040,0.015699759,0.015385585,0.016268108,0.016300356,0.016890348,0.016674554,0.015863215,0.015161435,0.016890348,0.016674554
28041,0.128260384,0.135246836,0.127561191,0.124159862,0.1142707,0.115262496,0.114710932,0.140413349,0.1142707,0.115262496
28042,0.001052082,0.001043757,0.001116057,0.001120479,0.001178573,0.001151455,0.001007256,0.001033232,0.001178573,0.001151455
28043,0.006541504,0.006496467,0.006849085,0.006795165,0.006986204,0.006912777,0.006335767,0.006460086,0.006986204,0.006912777
29001,0.003570906,0.003509297,0.003320257,0.003424998,0.003673556,0.003620281,0.003763684,0.003442978,0.003673556,0.003620281
29002,0.007601407,0.007378485,0.007173726,0.007382335,0.008066599,0.007989883,0.008137183,0.007158303,0.008066599,0.007989883
29003,0.00239414,0.002251709,0.002347848,0.00243356,0.002638091,0.002608386,0.002718868,0.002132406,0.002638091,0.002608386
29004,0.003760057,0.003698729,0.003497459,0.003599537,0.003875814,0.003810724,0.003961763,0.003631417,0.003875814,0.003810724
29005,0.173300473,0.175128176,0.175793546,0.174023922,0.16982445,0.170325616,0.168958901,0.176829097,0.16982445,0.170325615
29006,0.059129863,0.059735162,0.060092265,0.059642168,0.058134963,0.058249581,0.05776728,0.060280953,0.058134963,0.058249581
29007,0.003416088,0.003386412,0.003146468,0.003230781,0.003477241,0.003434226,0.003538434,0.003344785,0.003477241,0.003434226
29008,0.002152786,0.002023828,0.002100756,0.00218579,0.002387835,0.002358736,0.002434237,0.001913245,0.002387835,0.002358737
29009,0.001638726,0.001526845,0.001577056,0.00167133,0.001822655,0.001799169,0.001875516,0.001428738,0.001822655,0.001799169
29010,0.10400627,0.105048771,0.105050491,0.104190891,0.102046756,0.102344213,0.101558143,0.106004866,0.102046756,0.102344212
29011,0.002053443,0.001941305,0.001995341,0.002061473,0.002216474,0.002201733,0.002303342,0.001847303,0.002216474,0.002201733
29012,0.002351669,0.002218619,0.002294519,0.002381507,0.002586371,0.002554221,0.002655085,0.002105965,0.002586371,0.002554221
29013,0.075808935,0.076450199,0.076918204,0.076309008,0.074619843,0.074808973,0.074253918,0.077063191,0.074619843,0.074808973
29014,0.006043426,0.005869128,0.005689427,0.005870274,0.006374213,0.006346287,0.006477044,0.005700185,0.006374213,0.006346287
29015,0.014191457,0.013932189,0.013818364,0.014081116,0.014668722,0.01463369,0.014772396,0.013691734,0.014668722,0.01463369
29016,0.001896998,0.001818559,0.001818841,0.00187613,0.002007319,0.002001713,0.002069751,0.001749221,0.002007319,0.002001713
29017,0.002907482,0.002759756,0.002798391,0.002890978,0.003169297,0.003130511,0.003215658,0.002628346,0.003169297,0.003130511
29018,0.010341862,0.010112396,0.009856973,0.010069698,0.010863099,0.010742927,0.010940708,0.009878706,0.010863099,0.010742927
29019,0.00571098,0.005523884,0.005396297,0.005578565,0.006039855,0.006005983,0.006171946,0.005348839,0.006039855,0.006005983
29020,0.00288701,0.002740275,0.002792953,0.00288375,0.003148248,0.003106477,0.003213324,0.00261278,0.003148248,0.003106477
29021,0.006286636,0.006098376,0.005935965,0.006113874,0.006622207,0.006593749,0.006765068,0.005920439,0.006622207,0.006593749
29022,0.001771615,0.001682182,0.001704338,0.001769711,0.001920229,0.001908108,0.001956332,0.001603177,0.001920229,0.001908108
29023,0.008642993,0.00834598,0.008250184,0.008490706,0.009219359,0.00910838,0.00936785,0.00807003,0.009219359,0.00910838
29024,0.012206895,0.011929699,0.011698101,0.011962133,0.012758075,0.012686153,0.012889027,0.01165909,0.012758075,0.012686153
29025,0.043427133,0.043780604,0.04484588,0.044459696,0.042721093,0.042755681,0.042443363,0.044165868,0.042721093,0.042755681
29026,0.005038811,0.004802071,0.004779998,0.004988935,0.00545011,0.005428617,0.005558884,0.0045872,0.00545011,0.005428617
29027,0.001555497,0.001459104,0.001495498,0.001572524,0.001713521,0.001696417,0.001768347,0.001374609,0.001713521,0.001696417
29028,0.003279711,0.003279027,0.002994771,0.003060796,0.003291303,0.003258651,0.003336396,0.003258976,0.003291303,0.003258651
29029,0.005656016,0.005481603,0.005339673,0.005513181,0.005983872,0.005953074,0.006086955,0.005315053,0.005983872,0.005953074
29030,0.004911648,0.004701909,0.004650631,0.004836858,0.005305203,0.005288225,0.005378311,0.004507164,0.005305203,0.005288225
29031,0.003416088,0.003386412,0.003146468,0.003230781,0.003477241,0.003434226,0.003538434,0.003344785,0.003477241,0.003434226
29032,0.010695257,0.010441285,0.010257169,0.010482243,0.011233279,0.011103134,0.011352074,0.010192116,0.011233279,0.011103134
29033,0.13128022,0.132686709,0.133159863,0.132012213,0.128756209,0.129053894,0.127999071,0.133974328,0.128756209,0.129053894
29034,0.095184709,0.09597652,0.096248437,0.095558121,0.093616201,0.093973496,0.093214881,0.096733224,0.093616201,0.093973496
29035,0.020026041,0.019887101,0.019551253,0.019678907,0.020272376,0.020352201,0.020379965,0.019746136,0.020272376,0.020352201
29036,0.01007027,0.009853787,0.009601623,0.009802876,0.010538057,0.010408393,0.010651426,0.009634991,0.010538057,0.010408393
29037,0.002448412,0.002293575,0.002402024,0.00249543,0.002696952,0.002662411,0.002802518,0.00216586,0.002696952,0.002662411
29038,0.003972384,0.003868656,0.003726008,0.003842285,0.004160293,0.004106098,0.004250548,0.003767199,0.004160293,0.004106098
29039,0.007326773,0.007101721,0.006905941,0.00711406,0.007804249,0.007735063,0.007851857,0.006877933,0.007804249,0.007735063
29040,0.003760057,0.003698729,0.003497459,0.003599537,0.003875814,0.003810724,0.003961763,0.003631417,0.003875814,0.003810724
29041,0.004790489,0.004601933,0.0045264,0.004706924,0.005146406,0.005131952,0.005231274,0.004427277,0.005146406,0.005131952
29042,0.007601407,0.007378485,0.007173726,0.007382335,0.008066599,0.007989883,0.008137183,0.007158303,0.008066599,0.007989883
29043,0.0106067,0.010372721,0.010156762,0.010367404,0.011127466,0.011004906,0.011217236,0.010137329,0.011127466,0.011004906
29044,0.077187793,0.07786745,0.078157394,0.077586263,0.075897185,0.076111828,0.075554391,0.078508969,0.075897185,0.076111828
29045,0.001483321,0.001401926,0.001407989,0.001480702,0.001623369,0.001605615,0.001662751,0.00132892,0.001623369,0.001605615
29046,0.002053443,0.001941305,0.001995341,0.002061473,0.002216474,0.002201733,0.002303342,0.001847303,0.002216474,0.002201733
29047,0.004911648,0.004701909,0.004650631,0.004836858,0.005305203,0.005288225,0.005378311,0.004507164,0.005305203,0.005288225
29048,0.002095988,0.00197843,0.002040961,0.002113277,0.002300444,0.002278547,0.002353268,0.001876969,0.002300444,0.002278547
29049,0.001515645,0.001426931,0.001446704,0.001517213,0.001653902,0.001638654,0.001712422,0.0013489,0.001653902,0.001638654
29050,0.00156581,0.001468918,0.001498238,0.001576166,0.001724132,0.001708553,0.001769523,0.001382451,0.001724132,0.001708553
29051,0.002493385,0.002333,0.002445612,0.002542523,0.002769984,0.002732649,0.002846804,0.002197363,0.002769984,0.002732649
29052,0.005357097,0.005194655,0.004999366,0.005200849,0.005641321,0.005620313,0.005756071,0.005035449,0.005641321,0.005620313
29053,0.002003799,0.0019029,0.001939807,0.002005767,0.002157325,0.002144888,0.002227105,0.001816615,0.002157325,0.002144888
29054,0.000975686,0.000958437,0.000894454,0.000918225,0.001025295,0.000999964,0.001028658,0.000937472,0.001025295,0.000999964
29055,0.000680243,0.000617193,0.000695942,0.000710556,0.000802444,0.000778771,0.000832434,0.000567306,0.000802444,0.000778771
29056,0.001771615,0.001682182,0.001704338,0.001769711,0.001920229,0.001908108,0.001956332,0.001603177,0.001920229,0.001908108
29057,0.000780068,0.000703207,0.000781488,0.000801905,0.00094904,0.000924271,0.000929818,0.000636049,0.00094904,0.000924271
29058,0.002543873,0.002375247,0.002500086,0.002600251,0.002865641,0.002821602,0.002912522,0.002231122,0.002865641,0.002821601
29059,0.001483321,0.001401926,0.001407989,0.001480702,0.001623369,0.001605615,0.001662751,0.00132892,0.001623369,0.001605615
29060,0.001977525,0.001882473,0.001906304,0.001968215,0.002127129,0.002113901,0.002187553,0.001800293,0.002127129,0.002113901
30001,0.000577853,0.00055294,0.000747746,0.000638402,0.000991024,0.000999821,0.000675012,0.00050963,0.000991024,0.000999821
30002,0.000252603,0.000231327,0.000422999,0.000295937,0.000406467,0.000430667,0.000335035,0.000203915,0.000406467,0.000430667
30003,0.013015484,0.0138965,0.010403487,0.011156544,0.00809672,0.008149841,0.00984401,0.014966667,0.00809672,0.008149841
30004,0.005984888,0.005876834,0.006538374,0.006367791,0.008135943,0.008098107,0.006495742,0.005628982,0.008135943,0.008098107
30005,0.000285454,0.000286634,0.000285144,0.000284145,0.000329752,0.000337305,0.000276109,0.000282962,0.000329752,0.000337305
30006,0.00112148,0.001145555,0.001312582,0.001084185,0.001605165,0.001667358,0.001039176,0.001146117,0.001605165,0.001667358
30007,0.000685351,0.000716516,0.000699082,0.000633912,0.000915067,0.000897968,0.000599245,0.00073906,0.000915067,0.000897968
30008,0.000254131,0.000231798,0.00039582,0.000306583,0.000476154,0.000488951,0.000318686,0.000188764,0.000476154,0.000488951
30009,0.003596162,0.003598429,0.00372846,0.003744648,0.003838848,0.003936619,0.003701259,0.003523894,0.003838848,0.003936619
30010,0.00486793,0.00503409,0.005661827,0.004584539,0.005358784,0.005724744,0.00430897,0.005135616,0.005358784,0.005724744
30011,0.004617806,0.004338487,0.004617933,0.005186206,0.004687495,0.004874422,0.005403002,0.004007882,0.004687495,0.004874422
30012,0.000609804,0.00062284,0.000621052,0.000588731,0.000654585,0.000679084,0.0005692,0.000628733,0.000654585,0.000679084
30013,0.004014378,0.003792962,0.004635271,0.004464235,0.005895176,0.005597325,0.004949983,0.003551915,0.005895176,0.005597325
30014,0.008557608,0.009751856,0.006348835,0.006101104,0.006337479,0.006092633,0.00444545,0.011134933,0.006337479,0.006092633
30015,0.003763524,0.003918429,0.003524228,0.003356017,0.004267282,0.004291766,0.003079879,0.00404987,0.004267282,0.004291766
30016,0.005770157,0.005614336,0.005946376,0.006120235,0.006426465,0.006524112,0.006248603,0.005426664,0.006426465,0.006524112
30017,0.000257521,0.000228222,0.000344,0.00032772,0.000414406,0.000422748,0.00036338,0.00018454,0.000414406,0.000422748
30018,4.83E-05,4.41E-05,7.07E-05,5.91E-05,0.000103391,0.000106955,6.26E-05,3.51E-05,0.000103391,0.000106955
30019,0.000272792,0.000272976,0.000327776,0.000284286,0.000285296,0.000333428,0.000272581,0.000260423,0.000285296,0.000333428
30020,0.00034721,0.000353885,0.00039436,0.000329394,0.000345454,0.000366631,0.000263491,0.000335906,0.000345454,0.000366631
30021,0.001751206,0.001732588,0.001919319,0.001837299,0.002610404,0.002524341,0.001851868,0.001683483,0.002610404,0.002524341
30022,0.001630586,0.001851892,0.001401696,0.001154909,0.001235584,0.001198923,0.000840926,0.002101215,0.001235584,0.001198923
30023,0.002020645,0.001905661,0.002841686,0.002341265,0.003538057,0.003704938,0.002478105,0.00168957,0.003538057,0.003704938
30024,0.000883649,0.000879144,0.000952633,0.000921872,0.001672521,0.001537331,0.000910919,0.000844477,0.001672521,0.001537331
30025,0.001161676,0.001277942,0.001065012,0.000935512,0.001212958,0.001251763,0.000704663,0.001373057,0.001212958,0.001251763
30026,0.005597789,0.006247999,0.005026131,0.004235077,0.003430346,0.003677562,0.003420387,0.007055816,0.003430346,0.003677562
30027,0.00026908,0.000270662,0.000262928,0.000270475,0.000272135,0.000278701,0.000258383,0.000264729,0.000272135,0.000278701
30028,0.034764148,0.034118655,0.03096847,0.035998652,0.024821528,0.024891071,0.036376906,0.033814177,0.024821528,0.024891071
30029,0.000326067,0.000333733,0.000398454,0.000306491,0.000422464,0.000419972,0.000278726,0.000329536,0.000422464,0.000419972
30030,0.003358606,0.003029561,0.003787722,0.004007147,0.004559663,0.004453156,0.004504945,0.002662601,0.004559663,0.004453156
30031,0.002068811,0.002116795,0.002208884,0.002049477,0.003167728,0.003103101,0.001983012,0.002092056,0.003167728,0.003103101
30032,0.003250759,0.003137988,0.003368619,0.003510496,0.003910385,0.003830065,0.003621877,0.002968918,0.003910385,0.003830065
30033,0.001324423,0.001245685,0.001577013,0.001546981,0.002051445,0.002065667,0.001673819,0.001128593,0.002051445,0.002065667
30034,0.004701349,0.004276959,0.005879135,0.005603853,0.008094765,0.007653573,0.006453689,0.003813814,0.008094765,0.007653573
30035,0.000404883,0.000386073,0.000454161,0.000456292,0.000827922,0.000756497,0.000478493,0.000346748,0.000827922,0.000756497
30036,0.000507188,0.000474241,0.000725056,0.000591478,0.000902394,0.000927264,0.000653828,0.000428716,0.000902394,0.000927264
30037,6.08E-05,5.41E-05,7.60E-05,8.15E-05,9.83E-05,0.000102737,8.74E-05,4.31E-05,9.83E-05,0.000102737
30038,0.015053644,0.015451229,0.014097613,0.013989065,0.015103307,0.014579645,0.013654599,0.016004676,0.015103307,0.014579645
30039,0.050199914,0.049096656,0.04445958,0.052720297,0.037559837,0.038415071,0.053060205,0.048236896,0.037559837,0.038415071
30040,0.00820275,0.008496626,0.007867946,0.007520642,0.007724127,0.00756522,0.007190144,0.008888804,0.007724127,0.00756522
30041,3.43E-05,3.01E-05,4.30E-05,4.42E-05,7.12E-05,6.69E-05,4.87E-05,2.40E-05,7.12E-05,6.69E-05
30042,0.000304044,0.000271634,0.000391385,0.000378565,0.000505838,0.000503224,0.000444911,0.0002283,0.000505838,0.000503224
30043,0.001413078,0.001312139,0.001835393,0.001678394,0.003126523,0.002910364,0.001775537,0.001142794,0.003126523,0.002910364
30044,0.051283595,0.0554652,0.043684662,0.042015065,0.035032602,0.034556554,0.036648044,0.060789097,0.035032602,0.034556554
30045,0.007303872,0.007421827,0.006787781,0.00707008,0.007104339,0.007039261,0.00688124,0.007533389,0.007104339,0.007039261
30046,0.001954764,0.002088822,0.001890324,0.001689894,0.002572381,0.002385382,0.001475084,0.002209295,0.002572381,0.002385382
30047,0.002650587,0.002584278,0.003184683,0.002831457,0.003727083,0.003812183,0.002747852,0.002413821,0.003727083,0.003812183
30048,0.008160303,0.007398028,0.008999448,0.009577205,0.009670494,0.009496815,0.011003344,0.006637415,0.009670494,0.009496815
30049,0.002682457,0.002595947,0.002986269,0.00296037,0.003615577,0.003673973,0.003075288,0.002437997,0.003615577,0.003673973
30050,0.000267304,0.000240493,0.000332088,0.000335694,0.000426773,0.000437139,0.000371883,0.000198772,0.000426773,0.000437139
30051,0.000761401,0.000729778,0.000793186,0.000871878,0.000819249,0.000847547,0.000888202,0.000677146,0.000819249,0.000847547
30052,0.001162428,0.001154284,0.001281765,0.001227148,0.001741097,0.001709113,0.001256578,0.001127173,0.001741097,0.001709113
30053,0.006010302,0.006286709,0.005851856,0.005654632,0.00731001,0.007152632,0.005158145,0.006481009,0.00731001,0.007152632
30054,0.000783235,0.000774131,0.000832415,0.000787875,0.000966357,0.000984129,0.000781964,0.000747683,0.000966357,0.000984129
30055,0.000169308,0.000153723,0.000189254,0.000200873,0.00015507,0.000152966,0.000211394,0.000130373,0.00015507,0.000152966
30056,2.86E-05,2.78E-05,2.45E-05,3.11E-05,3.15E-05,2.73E-05,2.94E-05,2.61E-05,3.15E-05,2.73E-05
30057,0.000595323,0.000564133,0.000832954,0.000685938,0.000866094,0.00091013,0.000705665,0.000508178,0.000866094,0.00091013
30058,0.001678882,0.00155438,0.001896692,0.001976102,0.002656749,0.002522611,0.002183428,0.001364864,0.002656749,0.002522611
30059,0.001327764,0.001289129,0.001388632,0.001394465,0.001423851,0.001383513,0.001479744,0.001243727,0.001423851,0.001383513
30060,0.000667021,0.000640968,0.000765536,0.000728562,0.001140135,0.001071158,0.000767696,0.000596265,0.001140135,0.001071158
30061,0.007389995,0.006764813,0.008667366,0.008687377,0.010413263,0.010327858,0.009749741,0.006050851,0.010413263,0.010327858
30062,0.001475066,0.001600803,0.00125101,0.001229588,0.001471764,0.001384599,0.001043181,0.001732289,0.001471764,0.001384599
30063,0.000696136,0.000708315,0.000709984,0.000694642,0.00096096,0.00091405,0.000671364,0.000703647,0.00096096,0.00091405
30064,6.98E-05,7.07E-05,6.34E-05,6.95E-05,6.35E-05,6.96E-05,7.00E-05,7.11E-05,6.35E-05,6.96E-05
30065,0.006722067,0.006614497,0.006820125,0.007039046,0.008427891,0.008217533,0.007064243,0.006406664,0.008427891,0.008217533
30066,0.001621288,0.001573135,0.001753812,0.001776347,0.002304011,0.002293631,0.001829372,0.001468057,0.002304011,0.002293631
30067,6.95E-05,6.43E-05,8.83E-05,8.14E-05,9.81E-05,0.000105477,9.19E-05,5.52E-05,9.81E-05,0.000105477
30068,0.008590095,0.008530552,0.008526206,0.008630558,0.009580203,0.009334824,0.00883418,0.00851856,0.009580203,0.009334824
30069,0.002333878,0.002280894,0.002530263,0.002515509,0.002982476,0.0029548,0.002548434,0.00218556,0.002982476,0.0029548
30070,0.000631799,0.000589996,0.000612481,0.000774417,0.000512749,0.00055816,0.000722988,0.000519538,0.000512749,0.00055816
30071,0.00622734,0.006352785,0.006275685,0.005969154,0.007943732,0.007509428,0.005743677,0.006451764,0.007943732,0.007509428
30072,0.00090315,0.000949173,0.001040647,0.000807704,0.000949954,0.000977237,0.000749619,0.000991987,0.000949954,0.000977237
30073,0.002279199,0.002251214,0.002503316,0.002367527,0.002667178,0.002655853,0.002418754,0.002189419,0.002667178,0.002655853
30074,0.000718851,0.000755935,0.000668332,0.000626778,0.000715358,0.000684137,0.000562367,0.000794581,0.000715358,0.000684137
30075,0.001172071,0.001120283,0.00133313,0.00127471,0.001507789,0.001537899,0.001341285,0.001043493,0.001507789,0.001537899
30076,3.80E-05,3.90E-05,3.02E-05,3.70E-05,2.03E-05,2.44E-05,3.33E-05,3.89E-05,2.03E-05,2.44E-05
30077,0.004606451,0.004447054,0.004742497,0.005048456,0.005603071,0.005616229,0.004942315,0.004090359,0.005603071,0.005616229
30078,0.000340351,0.000328475,0.000408386,0.000376925,0.000624105,0.00058239,0.000405355,0.000303994,0.000624105,0.00058239
30079,0.000324609,0.000317256,0.000404376,0.000354316,0.000565458,0.000566795,0.000349865,0.000294933,0.000565458,0.000566795
30080,0.000939106,0.000873196,0.001129449,0.001116611,0.001977572,0.001828708,0.00116609,0.000761639,0.001977572,0.001828708
30081,0.000811492,0.000754952,0.001043283,0.000896947,0.001123559,0.001180619,0.000972746,0.000689227,0.001123559,0.001180619
30082,0.001424045,0.001226884,0.001858414,0.001778293,0.002367807,0.002324998,0.002218386,0.001032905,0.002367807,0.002324998
30083,0.000982784,0.00092869,0.001111591,0.001124269,0.001529985,0.001490587,0.001167235,0.000818355,0.001529985,0.001490587
30084,0.000450616,0.000446438,0.000477988,0.000460719,0.000630857,0.000645211,0.000457033,0.00042902,0.000630857,0.000645211
30085,0.01029494,0.011527775,0.008078789,0.007538488,0.006703542,0.006644302,0.005866699,0.0130082,0.006703542,0.006644302
30086,0.002349368,0.002406302,0.002761207,0.00229789,0.003226148,0.003262073,0.002049306,0.002389036,0.003226148,0.003262073
30087,0.098831158,0.096682137,0.115125173,0.102986342,0.083463567,0.090974399,0.107737318,0.095470848,0.083463567,0.090974399
30088,0.000172367,0.0001665,0.000199886,0.000189534,0.000258591,0.000255486,0.00019484,0.000155743,0.000258591,0.000255486
30089,0.005265134,0.005551275,0.004893984,0.004609493,0.003799397,0.003760437,0.004292651,0.005923736,0.003799397,0.003760437
30090,0.000955561,0.000922562,0.001068158,0.000989798,0.001260114,0.001304417,0.001027072,0.000871983,0.001260114,0.001304417
30091,0.003220792,0.003077582,0.003502559,0.003755003,0.00361774,0.003877357,0.003782173,0.002810479,0.00361774,0.003877357
30092,0.002830765,0.002890951,0.00276272,0.002713136,0.003626541,0.003411198,0.00260581,0.002932307,0.003626541,0.003411198
30093,0.001213712,0.001181348,0.001369251,0.001301972,0.002246447,0.002074421,0.001391746,0.001126841,0.002246447,0.002074421
30094,0.002865943,0.002654586,0.003444948,0.003435118,0.004041036,0.00411204,0.003592229,0.002299386,0.004041036,0.00411204
30095,0.001153827,0.001049537,0.001488847,0.001392295,0.001938322,0.001875877,0.001588191,0.000901834,0.001938322,0.001875877
30096,0.00019634,0.000196726,0.000263228,0.000197922,0.00021666,0.000236774,0.000201727,0.000195726,0.00021666,0.000236774
30097,0.00261956,0.002540155,0.002688178,0.002777208,0.003163834,0.003143331,0.002863534,0.002440298,0.003163834,0.003143331
30098,2.23E-05,1.96E-05,2.89E-05,2.50E-05,3.56E-05,3.62E-05,2.60E-05,1.56E-05,3.56E-05,3.62E-05
30099,0.001856863,0.002119451,0.001669168,0.001318873,0.001268899,0.001424061,0.000957113,0.00241136,0.001268899,0.001424061
30100,0.002418136,0.00229741,0.002773261,0.002680178,0.003670922,0.003625999,0.002809674,0.002101137,0.003670922,0.003625999
30101,0.002495372,0.002543646,0.002787716,0.002313487,0.002369069,0.002606339,0.002308044,0.002607893,0.002369069,0.002606339
30102,0.017623705,0.017745226,0.01800058,0.017662805,0.01836132,0.018199996,0.017172317,0.017665222,0.01836132,0.018199996
30103,0.000294601,0.000268681,0.000331036,0.000361838,0.000413963,0.000408482,0.000410815,0.000232336,0.000413963,0.000408482
30104,0.000260338,0.000227863,0.000273718,0.000335398,0.000314931,0.00031316,0.000387169,0.000185625,0.000314931,0.00031316
30105,0.005719775,0.005645614,0.005960638,0.005851817,0.00656585,0.006607633,0.005903862,0.005514596,0.00656585,0.006607633
30106,0.000254632,0.000234322,0.000358054,0.000310278,0.000370283,0.000394479,0.000322179,0.000202422,0.000370283,0.000394479
30107,3.47E-05,3.10E-05,4.88E-05,4.24E-05,8.35E-05,7.99E-05,4.49E-05,2.47E-05,8.35E-05,7.99E-05
30108,0.032045241,0.03162583,0.031278737,0.032225262,0.030079702,0.029298865,0.033638577,0.031605006,0.030079702,0.029298865
30109,0.005372972,0.005139677,0.005970348,0.00598212,0.007219238,0.0071912,0.006315508,0.004769346,0.007219238,0.0071912
30110,6.76E-05,7.81E-05,4.45E-05,4.72E-05,2.84E-05,2.94E-05,2.70E-05,8.91E-05,2.84E-05,2.94E-05
30111,0.001400136,0.001231065,0.001789392,0.001703316,0.002492995,0.002389486,0.002034019,0.001051419,0.002492995,0.002389486
30112,0.001994826,0.001903204,0.002711345,0.00222943,0.003408953,0.003497674,0.002421956,0.001780554,0.003408953,0.003497674
30113,0.000504128,0.000591608,0.000427501,0.000315275,0.000344032,0.000332534,0.000169114,0.000683579,0.000344032,0.000332534
30114,0.00103229,0.000985613,0.001192405,0.001185974,0.001383476,0.00142369,0.001262422,0.000913036,0.001383476,0.00142369
30115,0.004373999,0.004214848,0.004559867,0.004622687,0.005942036,0.005682997,0.004900293,0.004019872,0.005942036,0.005682997
30116,0.001686589,0.001738325,0.001552268,0.001593838,0.001467744,0.00148042,0.001515731,0.001792724,0.001467744,0.00148042
30117,0.003912474,0.004151626,0.003656533,0.003481255,0.004688699,0.004543236,0.003081655,0.004337712,0.004688699,0.004543236
30118,0.023187049,0.022678818,0.023204248,0.023752682,0.021381343,0.021056893,0.025031292,0.022470781,0.021381343,0.021056893
30119,0.000638996,0.000629076,0.000647908,0.000675187,0.000868141,0.000847983,0.000678516,0.000604373,0.000868141,0.000847983
30120,0.000403981,0.000351284,0.000469855,0.000482769,0.000551122,0.000537219,0.000536758,0.000287947,0.000551122,0.000537219
30121,0.001588213,0.001481689,0.001775668,0.001895854,0.002672019,0.002555735,0.002003274,0.001296714,0.002672019,0.002555735
30122,0.000217124,0.000192545,0.000231433,0.000283009,0.000292274,0.000272612,0.000300577,0.000161337,0.000292274,0.000272612
